Nutrient,Amount,Unit,DV
Calories,75,,
"Vitamin A, RAE",0,mcg,0 %
"Carotene, alpha",0,mcg,
"Carotene, beta",0.06,mcg,
"Cryptoxanthin, beta",0,mcg,
"Lutein + zeaxanthin",2.82,mcg,
"Lycopene",0,mcg,
"Retinol",0,mcg,
"Thiamin [Vitamin B1]",0.586,mg,49 %
"Riboflavin [Vitamin B2]",0.568,mg,44 %
"Niacin [Vitamin B3]",3.121,mg,20 %
"Pantothenic acid [Vitamin B5]",0.119,mg,2 %
"Vitamin B6",0.638,mg,38 %
"Vitamin B12 [Cobalamin]",2.55,mcg,106 %
"Vitamin B12, added",0,mcg,
"Folate, DFE [Vitamin B9]",3.82,mcg,1 %
"Folate, food",3.2,mcg,
"Folic acid",0,mcg,
"Vitamin C [Ascorbic acid]",1.5,mg,2 %
"Vitamin D",0,mcg,0 %
"Vitamin E (alpha-tocopherol)",0.12,mg,1 %
"Vitamin E, added",0,mg,
"Tocopherol, alpha",0.12,mg,
"Tocopherol, beta",0,mg,
"Tocopherol, delta",0.05,mg,
"Tocopherol, gamma",0.68,mg,
"Tocotrienol, alpha",0,mg,
"Tocotrienol, beta",0.01,mg,
"Tocotrienol, delta",0,mg,
"Tocotrienol, gamma",0.03,mg,
"Vitamin K",4.4,mcg,4 %
"Vitamin K1 [Phylloquinone]",4.4,mcg,
"Betaine",0,mg,
"Biotin [Vitamin B7]",0,mcg,0 %
"Choline",0.4,mg,0 %
"Calcium",7.38,mg,1 %
"Copper",0.28,mg,31 %
"Fluoride",0,mcg,
"Iodine",0,mcg,0 %
"Iron",0.95,mg,5 %
"Magnesium",37.91,mg,9 %
"Manganese",0.224,mg,10 %
"Phosphorus",77.19,mg,6 %
"Potassium",104.78,mg,2 %
"Selenium",2.64,mcg,5 %
"Sodium",78.68,mg,3 %
"Zinc",0.75,mg,7 %
"Protein",2.76,g,6 %
"Alanine",0.109,g,
"Arginine",0.276,g,
"Aspartic acid",0.236,g,
"Cystine",0.05,g,
"Cysteine",0,g,
"Glutamic acid",0.584,g,
"Glycine",0.121,g,
"Histidine",0.059,g,5 %
"Hydroxyproline",0,g,
"Isoleucine",0.102,g,7 %
"Leucine",0.19,g,6 %
"Lysine",0.121,g,4 %
"Methionine",0.047,g,
"Phenylalanine",0.123,g,
"Proline",0.106,g,
"Serine",0.14,g,
"Threonine",0.089,g,5 %
"Tryptophan",0.037,g,9 %
"Tyrosine",0.066,g,
"Valine",0.142,g,7 %
"Phenylalanine + Tyrosine",0.189,g,7 %
"Methionine + Cysteine",0.047,g,3 %
"Carbohydrate",4.52,g,2 %
"Fiber",0.59,g,2 %
"Starch",3.01,g,
"Sugars",0.85,g,
"Fructose",0.01,g,
"Galactose",0,g,
"Glucose",0.01,g,
"Lactose",0,g,
"Maltose",0,g,
"Sucrose",0.74,g,
"Net carbs",3.93,g,
"Fat",5.623,g,7 %
"Saturated fatty acids",0.998,g,5 %
"Butanoic acid",0,g,
"Decanoic acid",0.002,g,
"Docosanoic acid",0.022,g,
"Dodecanoic acid",0.002,g,
"Eicosanoic acid",0.034,g,
"Heptadecanoic acid",0.006,g,
"Hexadecanoic acid",0.501,g,
"Hexanoic acid",0,g,
"Octadecanoic acid",0.413,g,
"Octanoic acid",0.002,g,
"Pentadecanoic acid",0,g,
"Tetracosanoic acid",0.013,g,
"Tetradecanoic acid",0.002,g,
"Monounsaturated fatty acids",3.046,g,
"Docosenoic acid",0,g,
"Eicosenoic acid",0.018,g,
"Heptadecenoic acid",0,g,
"Hexadecenoic acid",0.017,g,
"Octadecenoic acid",3.011,g,
"Pentadecenoic acid",0,g,
"Tetradecenoic acid",0,g,
"Polyunsaturated fatty acids",1.007,g,
"Cis,cis-eicosadienoic n-6 acid",0,g,
"Docosahexaenoic n-3 acid (DHA)",0,g,
"Docosapentaenoic n-3 acid (DPA)",0,g,
"Eicosadienoic acid",0,g,
"Eicosapentaenoic n-3 acid (EPA)",0,g,
"Eicosatetraenoic acid",0,g,
"Octadecadienoic acid",0.996,g,
"Octadecatetraenoic acid",0,g,
"Octadecatrienoic acid",0.008,g,
"Fatty acids, total trans",0,g,
"Beta-sitosterol",14.46,mg,
"Campesterol",1.15,mg,
"Cholesterol",0,mg,0 %
"Phytosterols",0,mg,
"Stigmasterol",0,mg,
"Alcohol, ethyl",0,g,
"Ash",0.33,g,
"Caffeine",0,mg,
"Theobromine",0,mg,
"Water",12.47,g,
