Nutrient,Amount,Unit,DV
Calories,153,,
"Vitamin A, RAE",0,mcg,0 %
"Carotene, alpha",0,mcg,
"Carotene, beta",0,mcg,
"Retinol",0,mcg,
"Thiamin [Vitamin B1]",0.074,mg,6 %
"Riboflavin [Vitamin B2]",0.014,mg,1 %
"Niacin [Vitamin B3]",0.317,mg,2 %
"Pantothenic acid [Vitamin B5]",0.165,mg,3 %
"Vitamin B6",0.095,mg,6 %
"Vitamin B12 [Cobalamin]",0,mcg,0 %
"Folate, DFE [Vitamin B9]",14,mcg,4 %
"Vitamin C [Ascorbic acid]",0.5,mg,1 %
"Vitamin D",0,mcg,0 %
"Vitamin E (alpha-tocopherol)",0.12,mg,1 %
"Tocopherol, alpha",0.12,mg,
"Vitamin K",6.1,mcg,5 %
"Betaine",0,mg,
"Biotin [Vitamin B7]",0,mcg,0 %
"Choline",25.7,mg,5 %
"Calcium",30,mg,2 %
"Copper",0.37,mg,41 %
"Fluoride",0,mcg,
"Iodine",0,mcg,0 %
"Iron",2.56,mg,14 %
"Magnesium",45,mg,11 %
"Manganese",0.404,mg,18 %
"Phosphorus",118,mg,9 %
"Potassium",193,mg,4 %
"Selenium",2.93,mcg,5 %
"Sodium",137,mg,6 %
"Zinc",0.99,mg,9 %
"Protein",7.46,g,15 %
"Histidine",0.193,g,17 %
"Isoleucine",0.328,g,21 %
"Leucine",0.604,g,18 %
"Lysine",0.433,g,14 %
"Methionine",0.123,g,
"Phenylalanine",0.409,g,
"Threonine",0.275,g,17 %
"Tryptophan",0.096,g,24 %
"Valine",0.442,g,23 %
"Phenylalanine + Tyrosine",0.608,g,23 %
"Methionine + Cysteine",0.347,g,22 %
"Arginine",0.748,g,
"Cystine",0.114,g,
"Cysteine",0.11,g,
"Glutamic acid",0.995,g,
"Glycine",0.337,g,
"Proline",0.371,g,
"Tyrosine",0.199,g,
"Alanine",0.352,g,
"Aspartic acid",0.826,g,
"Hydroxyproline",0,g,
"Carbohydrate",18.36,g,7 %
"Fiber",6.28,g,22 %
"Sugars",3.84,g,
"Net carbs",12.08,g,
"Fat",6.414,g,8 %
"Saturated fatty acids",2.155,g,11 %
"Monounsaturated fatty acids",2.618,g,
"Polyunsaturated fatty acids",1.004,g,
"Docosahexaenoic n-3 acid (DHA)",0,g,
"Docosapentaenoic n-3 acid (DPA)",0,g,
"Eicosapentaenoic n-3 acid (EPA)",0,g,
"Fatty acids, total trans",0,g,
"Cholesterol",0,mg,0 %
"Alcohol, ethyl",0.1,g,
"Caffeine",0,mg,
"Serine",0.438,g,
"Theobromine",0,mg,
"Water",32.02,g,
