Nutrient,Amount,Unit,DV
Calories,343,,
"Vitamin A, RAE",3.63,mcg,0 %
"Carotene, alpha",0.01,mcg,
"Carotene, beta",44.23,mcg,
"Cryptoxanthin, beta",0.84,mcg,
"Lutein + zeaxanthin",46.11,mcg,
"Lycopene",0.1,mcg,
"Retinol",0,mcg,
"Thiamin [Vitamin B1]",0.16,mg,13 %
"Riboflavin [Vitamin B2]",0.471,mg,36 %
"Niacin [Vitamin B3]",1.232,mg,8 %
"Pantothenic acid [Vitamin B5]",0.948,mg,19 %
"Vitamin B6",0.279,mg,16 %
"Vitamin B12 [Cobalamin]",0.36,mcg,15 %
"Vitamin B12, added",0,mcg,
"Folate, DFE [Vitamin B9]",83.66,mcg,21 %
"Folate, food",78.71,mcg,
"Folic acid",0,mcg,
"Vitamin C [Ascorbic acid]",1.3,mg,1 %
"Vitamin D",0,mcg,0 %
"Vitamin E (alpha-tocopherol)",3.78,mg,25 %
"Vitamin E, added",0,mg,
"Tocopherol, alpha",3.78,mg,
"Tocopherol, beta",0.03,mg,
"Tocopherol, delta",0.01,mg,
"Tocopherol, gamma",0.14,mg,
"Tocotrienol, alpha",0,mg,
"Tocotrienol, beta",0,mg,
"Tocotrienol, delta",0,mg,
"Tocotrienol, gamma",0,mg,
"Vitamin K",12,mcg,10 %
"Vitamin K1 [Phylloquinone]",12,mcg,
"Dihydrophylloquinone",0,mcg,
"Betaine",0.1,mg,
"Biotin [Vitamin B7]",0,mcg,0 %
"Choline",43,mg,8 %
"Calcium",300.09,mg,23 %
"Copper",0.49,mg,54 %
"Fluoride",0.2,mcg,
"Iodine",0,mcg,0 %
"Iron",2.38,mg,13 %
"Magnesium",101.93,mg,24 %
"Manganese",1.899,mg,83 %
"Phosphorus",372.83,mg,30 %
"Potassium",406.93,mg,9 %
"Selenium",8.59,mcg,16 %
"Sodium",372.83,mg,16 %
"Zinc",2.2,mg,20 %
"Protein",23.47,g,47 %
"Alanine",1.026,g,
"Arginine",1.474,g,
"Aspartic acid",2.623,g,
"Cystine",0.401,g,
"Cysteine",0.26,g,
"Glutamic acid",4.282,g,
"Glycine",0.748,g,
"Histidine",0.55,g,48 %
"Hydroxyproline",0,g,
"Isoleucine",1.162,g,75 %
"Leucine",2.13,g,62 %
"Lysine",1.793,g,58 %
"Methionine",0.377,g,
"Phenylalanine",1.002,g,
"Proline",1.477,g,
"Serine",1.248,g,
"Threonine",1.079,g,66 %
"Tryptophan",0.306,g,75 %
"Tyrosine",0.621,g,
"Valine",1.136,g,58 %
"Phenylalanine + Tyrosine",1.623,g,60 %
"Methionine + Cysteine",0.637,g,41 %
"Carbohydrate",40.43,g,15 %
"Fiber",11.8,g,42 %
"Starch",0.08,g,
"Sugars",12.22,g,
"Fructose",1.09,g,
"Galactose",0.09,g,
"Glucose",0.97,g,
"Lactose",0,g,
"Maltose",0.04,g,
"Sucrose",0.47,g,
"Net carbs",28.63,g,
"",1.42 g,undefined,
"Fat",11.405,g,15 %
"Saturated fatty acids",1.396,g,7 %
"Butanoic acid",0,g,
"Decanoic acid",0,g,
"Docosanoic acid",0,g,
"Dodecanoic acid",0,g,
"Eicosanoic acid",0.001,g,
"Heptadecanoic acid",0.001,g,
"Hexadecanoic acid",0.588,g,
"Hexanoic acid",0,g,
"Octadecanoic acid",0.122,g,
"Octanoic acid",0,g,
"Pentadecanoic acid",0,g,
"Tetracosanoic acid",0,g,
"Tetradecanoic acid",0.004,g,
"Tridecanoic acid",0,g,
"Monounsaturated fatty acids",4.634,g,
"Cis-hexadecenoic acid",0.026,g,
"Cis-octadecenoic acid",3.601,g,
"Docosenoic acid",0,g,
"Eicosenoic acid",0.002,g,
"Heptadecenoic acid",0.001,g,
"Hexadecenoic acid",0.032,g,
"Octadecenoic acid",4.226,g,
"Pentadecenoic acid",0,g,
"Tetracosenoic cis acid",0,g,
"Tetradecenoic acid",0,g,
"Trans-hexadecenoic acid",0.001,g,
"Trans-octadecenoic acid",0,g,
"Polyunsaturated fatty acids",2.859,g,
"α-linolenic acid n-3 (ALA)",0,g,
"γ-linolenic acid n-6 (GLA)",0,g,
"Cis,cis-eicosadienoic n-6 acid",0,g,
"Linoleic acid n-6 (LA)",1.42,g,
"Docosahexaenoic n-3 acid (DHA)",0,g,
"Docosapentaenoic n-3 acid (DPA)",0,g,
"Eicosadienoic acid",0,g,
"Eicosapentaenoic n-3 acid (EPA)",0,g,
"Eicosatetraenoic acid",0,g,
"Octadecadienoic CLAs acid",0,g,
"Octadecadienoic acid",2.657,g,
"Octadecatetraenoic acid",0,g,
"Octadecatrienoic acid",0.077,g,
"Trans-octadecadienoic acid",0,g,
"Fatty acids, total trans",0.002,g,
"Fatty acids, total trans-monoenoic",0.001,g,
"Fatty acids, total trans-polyenoic",0,g,
"Beta-sitosterol",14.95,mg,
"Campesterol",0.57,mg,
"Cholesterol",34.09,mg,11 %
"Phytosterols",0.17,mg,
"Stigmasterol",0.46,mg,
"Alcohol, ethyl",0,g,
"Ash",1.71,g,
"Caffeine",0,mg,
"Theobromine",0,mg,
"Water",117.55,g,
