Nutrient,Amount,Unit,DV
Calories,245,,
"Vitamin A, RAE",15.49,mcg,2 %
"Carotene, alpha",0.28,mcg,
"Carotene, beta",22.5,mcg,
"Cryptoxanthin, beta",0,mcg,
"Lutein + zeaxanthin",0,mcg,
"Lycopene",0,mcg,
"Retinol",13.61,mcg,
"Thiamin [Vitamin B1]",0.164,mg,14 %
"Riboflavin [Vitamin B2]",0.311,mg,24 %
"Niacin [Vitamin B3]",14.721,mg,92 %
"Pantothenic acid [Vitamin B5]",2.328,mg,47 %
"Vitamin B6",1.303,mg,77 %
"Vitamin B12 [Cobalamin]",0.32,mcg,13 %
"Vitamin B12, added",0,mcg,
"Folate, DFE [Vitamin B9]",21.89,mcg,5 %
"Folate, food",15.59,mcg,
"Folic acid",0,mcg,
"Vitamin C [Ascorbic acid]",8.3,mg,9 %
"Vitamin D",0,mcg,0 %
"Vitamin D3",0,mcg,
"Vitamin E (alpha-tocopherol)",1.47,mg,10 %
"Vitamin E, added",0,mg,
"Tocopherol, alpha",1.47,mg,
"Tocopherol, beta",0,mg,
"Tocopherol, delta",0,mg,
"Tocopherol, gamma",0.14,mg,
"Tocotrienol, alpha",0,mg,
"Tocotrienol, beta",0,mg,
"Tocotrienol, delta",0,mg,
"Tocotrienol, gamma",0,mg,
"Vitamin K",30.8,mcg,26 %
"Vitamin K1 [Phylloquinone]",2.1,mcg,
"Vitamin K2 [Menaquinone]",12.7,mcg,
"Dihydrophylloquinone",0,mcg,
"Betaine",10.6,mg,
"Biotin [Vitamin B7]",0,mcg,0 %
"Choline",127.9,mg,23 %
"Calcium",38.81,mg,3 %
"Copper",0.12,mg,13 %
"Fluoride",0.1,mcg,
"Iodine",0,mcg,0 %
"Iron",1.81,mg,10 %
"Magnesium",53.14,mg,13 %
"Manganese",0.314,mg,14 %
"Phosphorus",338.3,mg,27 %
"Potassium",582.38,mg,12 %
"Selenium",35.44,mcg,64 %
"Sodium",609.37,mg,26 %
"Zinc",1.21,mg,11 %
"Protein",35.93,g,72 %
"Alanine",2.016,g,
"Arginine",2.371,g,
"Aspartic acid",3.28,g,
"Cystine",0.365,g,
"Cysteine",0,g,
"Glutamic acid",5.148,g,
"Glycine",1.537,g,
"Histidine",1.283,g,112 %
"Hydroxyproline",0,g,
"Isoleucine",1.695,g,109 %
"Leucine",2.861,g,83 %
"Lysine",3.309,g,107 %
"Methionine",0.895,g,
"Phenylalanine",1.402,g,
"Proline",1.13,g,
"Serine",1.323,g,
"Threonine",1.546,g,95 %
"Tryptophan",0.436,g,107 %
"Tyrosine",1.244,g,
"Valine",1.798,g,92 %
"Phenylalanine + Tyrosine",2.646,g,98 %
"Methionine + Cysteine",0.895,g,58 %
"Carbohydrate",8.01,g,3 %
"Fiber",2.7,g,10 %
"Sugars",1.59,g,
"Net carbs",5.31,g,
"0.04 g",0.51 g,undefined,12.68
"Fat",7.342,g,9 %
"Saturated fatty acids",1.752,g,9 %
"Butanoic acid",0,g,
"Decanoic acid",0.026,g,
"Docosanoic acid",0.005,g,
"Dodecanoic acid",0.006,g,
"Eicosanoic acid",0.002,g,
"Heptadecanoic acid",0.005,g,
"Hexadecanoic acid",0.609,g,
"Hexanoic acid",0,g,
"Octadecanoic acid",0.198,g,
"Octanoic acid",0,g,
"Pentadecanoic acid",0.005,g,
"Tetracosanoic acid",0,g,
"Tetradecanoic acid",0.017,g,
"Monounsaturated fatty acids",2.886,g,
"Cis-hexadecenoic acid",0.125,g,
"Cis-octadecenoic acid",0.881,g,
"Docosenoic acid",0,g,
"Docosenoic cis acid",0,g,
"Docosenoic trans acid",0,g,
"Eicosenoic acid",0.015,g,
"Heptadecenoic acid",0.003,g,
"Hexadecenoic acid",0.125,g,
"Octadecenoic acid",0.897,g,
"Pentadecenoic acid",0,g,
"Tetracosenoic cis acid",0,g,
"Tetradecenoic acid",0.005,g,
"Trans-hexadecenoic acid",0,g,
"Trans-octadecenoic acid",0.009,g,
"Polyunsaturated fatty acids",0.979,g,
"α-linolenic acid n-3 (ALA)",0.02,g,
"γ-linolenic acid n-6 (GLA)",0,g,
"Cis,cis-eicosadienoic n-6 acid",0.009,g,
"Linoleic acid n-6 (LA)",0.48,g,
"Docosahexaenoic n-3 acid (DHA)",0.006,g,
"Docosapentaenoic n-3 acid (DPA)",0.009,g,
"Docosatetraenoic acid",0.02,g,
"Eicosadienoic acid",0.018,g,
"Eicosadienoic n-3 acid",0,g,
"Eicosadienoic n-6 acid",0.018,g,
"Eicosapentaenoic n-3 acid (EPA)",0.005,g,
"Eicosatetraenoic acid",0.073,g,
"Octadecadienoic CLAs acid",0.002,g,
"Octadecadienoic acid",0.492,g,
"Octadecatetraenoic acid",0,g,
"Octadecatrienoic acid",0.036,g,
"Trans-octadecadienoic acid",0.002,g,
"Trans-octadecatrienoic acid",0,g,
"Fatty acids, total trans",0.011,g,
"Fatty acids, total trans-monoenoic",0.009,g,
"Fatty acids, total trans-polyenoic",0.002,g,
"Cholesterol",110.37,mg,37 %
"Phytosterols",4.13,mg,
"Alcohol, ethyl",0,g,
"Ash",2.4,g,
"Caffeine",0,mg,
"Theobromine",0,mg,
"Water",136.68,g,
