Nutrient,Amount,Unit,DV
Calories,330,,
"Vitamin A, RAE",860.04,mcg,96 %
"Carotene, alpha",54.65,mcg,
"Carotene, beta",9911.65,mcg,
"Cryptoxanthin, beta",208.56,mcg,
"Lutein + zeaxanthin",1318.66,mcg,
"Lycopene",859.05,mcg,
"Retinol",23.44,mcg,
"Thiamin [Vitamin B1]",0.211,mg,18 %
"Riboflavin [Vitamin B2]",0.328,mg,25 %
"Niacin [Vitamin B3]",1.814,mg,11 %
"Pantothenic acid [Vitamin B5]",1.298,mg,26 %
"Vitamin B6",0.583,mg,34 %
"Vitamin B12 [Cobalamin]",0.32,mcg,13 %
"Vitamin B12, added",0,mcg,
"Folate, DFE [Vitamin B9]",87.86,mcg,22 %
"Folate, food",87.81,mcg,
"Folic acid",0,mcg,
"Vitamin C [Ascorbic acid]",64.8,mg,72 %
"Vitamin D",0.07,mcg,0 %
"Vitamin D3",0.07,mcg,
"Vitamin E (alpha-tocopherol)",3.03,mg,20 %
"Vitamin E, added",0,mg,
"Tocopherol, alpha",3.03,mg,
"Tocopherol, beta",0.04,mg,
"Tocopherol, delta",0,mg,
"Tocopherol, gamma",0.75,mg,
"Tocotrienol, alpha",0.03,mg,
"Tocotrienol, beta",0,mg,
"Tocotrienol, delta",0,mg,
"Tocotrienol, gamma",0.03,mg,
"Vitamin K",87.9,mcg,73 %
"Vitamin K1 [Phylloquinone]",83.8,mcg,
"Dihydrophylloquinone",0,mcg,
"Betaine",10.6,mg,
"Biotin [Vitamin B7]",0,mcg,0 %
"Choline",30,mg,5 %
"Calcium",200.04,mg,15 %
"Copper",0.42,mg,47 %
"Fluoride",0.7,mcg,
"Iodine",0,mcg,0 %
"Iron",3.32,mg,18 %
"Magnesium",82.68,mg,20 %
"Manganese",1.363,mg,59 %
"Phosphorus",222.87,mg,18 %
"Potassium",780.39,mg,17 %
"Selenium",6.55,mcg,12 %
"Sodium",640.46,mg,28 %
"Zinc",1.86,mg,17 %
"Protein",9.81,g,20 %
"Alanine",0.408,g,
"Arginine",0.659,g,
"Aspartic acid",1.149,g,
"Cystine",0.114,g,
"Cysteine",0,g,
"Glutamic acid",1.571,g,
"Glycine",0.293,g,
"Histidine",0.231,g,20 %
"Hydroxyproline",0,g,
"Isoleucine",0.411,g,26 %
"Leucine",0.692,g,20 %
"Lysine",0.591,g,19 %
"Methionine",0.165,g,
"Phenylalanine",0.46,g,
"Proline",0.535,g,
"Serine",0.55,g,
"Threonine",0.382,g,23 %
"Tryptophan",0.119,g,29 %
"Tyrosine",0.291,g,
"Valine",0.506,g,26 %
"Phenylalanine + Tyrosine",0.751,g,28 %
"Methionine + Cysteine",0.165,g,11 %
"Carbohydrate",40.76,g,15 %
"Fiber",8.43,g,30 %
"Starch",13.14,g,
"Sugars",10.19,g,
"Fructose",2.35,g,
"Galactose",0.01,g,
"Glucose",2.39,g,
"Lactose",0,g,
"Maltose",0.01,g,
"Sucrose",2.78,g,
"Net carbs",32.33,g,
"0.01 g",0.02 g,undefined,1.90
"Fat",15.499,g,20 %
"Saturated fatty acids",3.855,g,19 %
"Butanoic acid",0.134,g,
"Decanoic acid",0.344,g,
"Docosanoic acid",0.003,g,
"Dodecanoic acid",0.202,g,
"Eicosanoic acid",0.011,g,
"Heptadecanoic acid",0,g,
"Hexadecanoic acid",1.206,g,
"Hexanoic acid",0.099,g,
"Octadecanoic acid",0.355,g,
"Octanoic acid",0.095,g,
"Pentadecanoic acid",0,g,
"Tetracosanoic acid",0,g,
"Tetradecanoic acid",0.483,g,
"Tridecanoic acid",0,g,
"Monounsaturated fatty acids",6.925,g,
"Cis-hexadecenoic acid",0,g,
"Cis-octadecenoic acid",0.011,g,
"Docosenoic acid",0.032,g,
"Docosenoic cis acid",0,g,
"Docosenoic trans acid",0,g,
"Eicosenoic acid",0.047,g,
"Heptadecenoic acid",0,g,
"Hexadecenoic acid",0.079,g,
"Octadecenoic acid",1.85,g,
"Pentadecenoic acid",0,g,
"Tetracosenoic cis acid",0,g,
"Tetradecenoic acid",0,g,
"Trans-hexadecenoic acid",0,g,
"Trans-octadecenoic acid",0,g,
"Polyunsaturated fatty acids",3.013,g,
"α-linolenic acid n-3 (ALA)",0.01,g,
"γ-linolenic acid n-6 (GLA)",0,g,
"Cis,cis-eicosadienoic n-6 acid",0.019,g,
"Linoleic acid n-6 (LA)",0,g,
"Docosahexaenoic n-3 acid (DHA)",0,g,
"Docosapentaenoic n-3 acid (DPA)",0,g,
"Docosatetraenoic acid",0,g,
"Eicosadienoic acid",0.017,g,
"Eicosadienoic n-3 acid",0,g,
"Eicosadienoic n-6 acid",0,g,
"Eicosapentaenoic n-3 acid (EPA)",0,g,
"Eicosatetraenoic acid",0,g,
"Octadecadienoic CLAs acid",0,g,
"Octadecadienoic acid",2.138,g,
"Octadecatetraenoic acid",0,g,
"Octadecatrienoic acid",0.132,g,
"Trans-octadecadienoic acid",0,g,
"Fatty acids, total trans",0,g,
"Fatty acids, total trans-monoenoic",0,g,
"Fatty acids, total trans-polyenoic",0,g,
"Beta-sitosterol",6.24,mg,
"Campesterol",0.94,mg,
"Cholesterol",16.69,mg,6 %
"Phytosterols",22.81,mg,
"Stigmasterol",0,mg,
"Alcohol, ethyl",0,g,
"Ash",3.26,g,
"Caffeine",0,mg,
"Theobromine",0,mg,
"Water",261.13,g,
