Nutrient,Amount,Unit,DV
Calories,442,,
"Vitamin A, RAE",25.81,mcg,3 %
"Carotene, alpha",0.05,mcg,
"Carotene, beta",137.52,mcg,
"Cryptoxanthin, beta",0.1,mcg,
"Lutein + zeaxanthin",441.01,mcg,
"Lycopene",0.08,mcg,
"Retinol",13.61,mcg,
"Thiamin [Vitamin B1]",0.416,mg,35 %
"Riboflavin [Vitamin B2]",0.411,mg,32 %
"Niacin [Vitamin B3]",18.813,mg,118 %
"Pantothenic acid [Vitamin B5]",2.675,mg,54 %
"Vitamin B6",1.663,mg,98 %
"Vitamin B12 [Cobalamin]",0.32,mcg,13 %
"Vitamin B12, added",0,mcg,
"Folate, DFE [Vitamin B9]",64.22,mcg,16 %
"Folate, food",64.22,mcg,
"Folic acid",0,mcg,
"Vitamin C [Ascorbic acid]",31,mg,34 %
"Vitamin D",0,mcg,0 %
"Vitamin D3",0,mcg,
"Vitamin E (alpha-tocopherol)",1.79,mg,12 %
"Vitamin E, added",0,mg,
"Tocopherol, alpha",1.79,mg,
"Tocopherol, beta",0.01,mg,
"Tocopherol, delta",0,mg,
"Tocopherol, gamma",0.23,mg,
"Tocotrienol, alpha",0.14,mg,
"Tocotrienol, beta",0.05,mg,
"Tocotrienol, delta",0.02,mg,
"Tocotrienol, gamma",0.41,mg,
"Vitamin K",18.6,mcg,16 %
"Vitamin K1 [Phylloquinone]",5.9,mcg,
"Vitamin K2 [Menaquinone]",12.7,mcg,
"Dihydrophylloquinone",0,mcg,
"Betaine",14.4,mg,
"Choline",153.5,mg,28 %
"Calcium",81.26,mg,6 %
"Copper",0.36,mg,40 %
"Fluoride",0.1,mcg,
"Iron",2.12,mg,12 %
"Magnesium",138.36,mg,33 %
"Manganese",1.15,mg,50 %
"Phosphorus",530.03,mg,42 %
"Potassium",1066.5,mg,23 %
"Selenium",41.82,mcg,76 %
"Sodium",1129.87,mg,49 %
"Zinc",2.57,mg,23 %
"Protein",41.67,g,83 %
"Alanine",2.202,g,
"Arginine",2.57,g,
"Aspartic acid",3.512,g,
"Cystine",0.391,g,
"Glutamic acid",5.759,g,
"Glycine",1.674,g,
"Histidine",1.356,g,119 %
"Hydroxyproline",0,g,
"Isoleucine",1.828,g,118 %
"Leucine",3.098,g,90 %
"Lysine",3.415,g,110 %
"Methionine",0.954,g,
"Phenylalanine",1.545,g,
"Proline",1.267,g,
"Serine",1.485,g,
"Threonine",1.665,g,102 %
"Tryptophan",0.463,g,113 %
"Tyrosine",1.333,g,
"Valine",1.968,g,100 %
"Phenylalanine + Tyrosine",2.878,g,107 %
"Methionine + Cysteine",0.954,g,61 %
"Carbohydrate",40.27,g,15 %
"Fiber",4.17,g,15 %
"Starch",22.36,g,
"Sugars",7.98,g,
"Sugars, added",2,g,
"Fructose",0.37,g,
"Galactose",0.02,g,
"Glucose",0.41,g,
"Lactose",0,g,
"Maltose",0,g,
"Sucrose",0.2,g,
"Net carbs",36.1,g,
"0.05 g",0.81 g,undefined,16.14
"Fat",12.813,g,16 %
"Saturated fatty acids",2.351,g,12 %
"Butanoic acid",0,g,
"Decanoic acid",0.04,g,
"Docosanoic acid",0.005,g,
"Dodecanoic acid",0.015,g,
"Eicosanoic acid",0.007,g,
"Heptadecanoic acid",0.005,g,
"Hexadecanoic acid",1.391,g,
"Hexanoic acid",0,g,
"Octadecanoic acid",0.423,g,
"Octanoic acid",0.001,g,
"Pentadecanoic acid",0.006,g,
"Tetracosanoic acid",0.005,g,
"Tetradecanoic acid",0.027,g,
"Tridecanoic acid",0,g,
"Monounsaturated fatty acids",4.662,g,
"Cis-hexadecenoic acid",0.126,g,
"Cis-octadecenoic acid",1.203,g,
"Docosenoic acid",0.005,g,
"Docosenoic cis acid",0,g,
"Docosenoic trans acid",0,g,
"Eicosenoic acid",0.084,g,
"Heptadecenoic acid",0.003,g,
"Hexadecenoic acid",0.138,g,
"Octadecenoic acid",4.414,g,
"Pentadecenoic acid",0,g,
"Tetracosenoic cis acid",0,g,
"Tetradecenoic acid",0.005,g,
"Trans-hexadecenoic acid",0,g,
"Trans-octadecenoic acid",0.009,g,
"Polyunsaturated fatty acids",2.766,g,
"α-linolenic acid n-3 (ALA)",0.03,g,
"γ-linolenic acid n-6 (GLA)",0,g,
"Cis,cis-eicosadienoic n-6 acid",0.009,g,
"Linoleic acid n-6 (LA)",0.78,g,
"Docosahexaenoic n-3 acid (DHA)",0.006,g,
"Docosapentaenoic n-3 acid (DPA)",0.009,g,
"Docosatetraenoic acid",0.02,g,
"Eicosadienoic acid",0.019,g,
"Eicosadienoic n-3 acid",0,g,
"Eicosadienoic n-6 acid",0.018,g,
"Eicosapentaenoic n-3 acid (EPA)",0.005,g,
"Eicosatetraenoic acid",0.075,g,
"Octadecadienoic CLAs acid",0.002,g,
"Octadecadienoic acid",2.515,g,
"Octadecatetraenoic acid",0,g,
"Octadecatrienoic acid",0.108,g,
"Trans-octadecadienoic acid",0.002,g,
"Trans-octadecatrienoic acid",0,g,
"Fatty acids, total trans",0.011,g,
"Fatty acids, total trans-monoenoic",0.009,g,
"Fatty acids, total trans-polyenoic",0.002,g,
"Cholesterol",110.37,mg,37 %
"Phytosterols",1.06,mg,
"Alcohol, ethyl",0,g,
"Ash",4.25,g,
"Caffeine",0,mg,
"Theobromine",0,mg,
"Water",316.11,g,
