Nutrient,Amount,Unit,DV
Calories,400,,
"Vitamin A, RAE",1682.22,mcg,187 %
"Carotene, alpha",2024.79,mcg,
"Carotene, beta",18603.19,mcg,
"Cryptoxanthin, beta",0,mcg,
"Lutein + zeaxanthin",354.18,mcg,
"Lycopene",6755.69,mcg,
"Retinol",21.59,mcg,
"Thiamin [Vitamin B1]",0.366,mg,31 %
"Riboflavin [Vitamin B2]",0.488,mg,38 %
"Niacin [Vitamin B3]",9.443,mg,59 %
"Pantothenic acid [Vitamin B5]",2.898,mg,58 %
"Vitamin B6",1.195,mg,70 %
"Vitamin B12 [Cobalamin]",1.18,mcg,49 %
"Vitamin B12, added",0,mcg,
"Folate, DFE [Vitamin B9]",79.93,mcg,20 %
"Folate, food",49.51,mcg,
"Folic acid",0,mcg,
"Vitamin C [Ascorbic acid]",94.8,mg,105 %
"Vitamin D",0.39,mcg,2 %
"Vitamin E (alpha-tocopherol)",5.4,mg,36 %
"Vitamin E, added",0,mg,
"Tocopherol, alpha",5.4,mg,
"Tocopherol, beta",0.02,mg,
"Tocopherol, delta",0.02,mg,
"Tocopherol, gamma",0.13,mg,
"Tocotrienol, alpha",0.04,mg,
"Tocotrienol, beta",0,mg,
"Tocotrienol, delta",0,mg,
"Tocotrienol, gamma",0.04,mg,
"Vitamin K",25.8,mcg,22 %
"Vitamin K1 [Phylloquinone]",16.9,mcg,
"Dihydrophylloquinone",0,mcg,
"Betaine",7.6,mg,
"Biotin [Vitamin B7]",0,mcg,0 %
"Choline",97,mg,18 %
"Calcium",175.87,mg,14 %
"Copper",0.71,mg,79 %
"Fluoride",1.8,mcg,
"Iodine",0,mcg,0 %
"Iron",6.7,mg,37 %
"Magnesium",119.98,mg,29 %
"Manganese",0.955,mg,42 %
"Phosphorus",372.14,mg,30 %
"Potassium",1649.65,mg,35 %
"Selenium",20.9,mcg,38 %
"Sodium",1082.5,mg,47 %
"Zinc",3.97,mg,36 %
"Protein",25.51,g,51 %
"Alanine",1.427,g,
"Arginine",1.588,g,
"Aspartic acid",3.015,g,
"Cystine",0.322,g,
"Cysteine",0.02,g,
"Glutamic acid",4.384,g,
"Glycine",1.232,g,
"Histidine",0.665,g,58 %
"Hydroxyproline",0.196,g,
"Isoleucine",1.037,g,67 %
"Leucine",1.854,g,54 %
"Lysine",1.932,g,62 %
"Methionine",0.624,g,
"Phenylalanine",0.993,g,
"Proline",1.099,g,
"Serine",1.053,g,
"Threonine",1.172,g,72 %
"Tryptophan",0.287,g,70 %
"Tyrosine",0.788,g,
"Valine",1.128,g,58 %
"Phenylalanine + Tyrosine",1.781,g,66 %
"Methionine + Cysteine",0.644,g,42 %
"Carbohydrate",51.78,g,19 %
"Fiber",11.69,g,42 %
"Starch",17.68,g,
"Sugars",17.18,g,
"Fructose",5.36,g,
"Galactose",0,g,
"Glucose",5.33,g,
"Lactose",0,g,
"Maltose",0,g,
"Sucrose",5.43,g,
"Net carbs",40.09,g,
"0.14 g",2.17 g,undefined,15.00
"Fat",12.902,g,17 %
"Saturated fatty acids",2.81,g,14 %
"Butanoic acid",0.003,g,
"Decanoic acid",0.004,g,
"Docosanoic acid",0.002,g,
"Dodecanoic acid",0.01,g,
"Eicosanoic acid",0.007,g,
"Heptadecanoic acid",0.02,g,
"Hexadecanoic acid",1.527,g,
"Hexanoic acid",0,g,
"Octadecanoic acid",0.571,g,
"Octanoic acid",0.002,g,
"Pentadecanoic acid",0.01,g,
"Tetracosanoic acid",0.001,g,
"Tetradecanoic acid",0.067,g,
"Monounsaturated fatty acids",5.009,g,
"Cis-hexadecenoic acid",0.26,g,
"Cis-octadecenoic acid",2.39,g,
"Docosenoic acid",0.001,g,
"Docosenoic cis acid",0.001,g,
"Docosenoic trans acid",0,g,
"Eicosenoic acid",0.028,g,
"Heptadecenoic acid",0.014,g,
"Hexadecenoic acid",0.268,g,
"Octadecenoic acid",2.523,g,
"Pentadecenoic acid",0,g,
"Tetracosenoic cis acid",0.006,g,
"Tetradecenoic acid",0.012,g,
"Trans-hexadecenoic acid",0.006,g,
"Trans-octadecenoic acid",0.073,g,
"Polyunsaturated fatty acids",3.542,g,
"α-linolenic acid n-3 (ALA)",0.12,g,
"γ-linolenic acid n-6 (GLA)",0.01,g,
"Cis,cis-eicosadienoic n-6 acid",0.015,g,
"Linoleic acid n-6 (LA)",2.14,g,
"Docosahexaenoic n-3 acid (DHA)",0.008,g,
"Docosapentaenoic n-3 acid (DPA)",0.01,g,
"Docosatetraenoic acid",0.02,g,
"Eicosadienoic acid",0.011,g,
"Eicosadienoic n-3 acid",0.002,g,
"Eicosadienoic n-6 acid",0.01,g,
"Eicosapentaenoic n-3 acid (EPA)",0.005,g,
"Eicosatetraenoic acid",0.106,g,
"Octadecadienoic CLAs acid",0.013,g,
"Octadecadienoic acid",2.407,g,
"Octadecatetraenoic acid",0.001,g,
"Octadecatrienoic acid",0.134,g,
"Trans-octadecadienoic acid",0.031,g,
"Trans-octadecatrienoic acid",0,g,
"Fatty acids, total trans",0.11,g,
"Fatty acids, total trans-monoenoic",0.078,g,
"Fatty acids, total trans-polyenoic",0.031,g,
"Cholesterol",72.63,mg,24 %
"Phytosterols",16,mg,
"Alcohol, ethyl",0,g,
"Ash",5.07,g,
"Caffeine",1.92,mg,
"Nitrogen",0.1,g,
"Theobromine",0,mg,
"Water",463.13,g,
