Nutrient,Amount,Unit,DV
Calories,144,,
"Vitamin A, RAE",362.98,mcg,40 %
"Carotene, alpha",568.55,mcg,
"Carotene, beta",2880.63,mcg,
"Cryptoxanthin, beta",2364.73,mcg,
"Lutein + zeaxanthin",0,mcg,
"Lycopene",0,mcg,
"Retinol",0,mcg,
"Thiamin [Vitamin B1]",0.171,mg,14 %
"Riboflavin [Vitamin B2]",0.107,mg,8 %
"Niacin [Vitamin B3]",1.203,mg,8 %
"Pantothenic acid [Vitamin B5]",0.422,mg,8 %
"Vitamin B6",0.279,mg,16 %
"Vitamin B12 [Cobalamin]",0,mcg,0 %
"Folate, DFE [Vitamin B9]",44.68,mcg,11 %
"Folate, food",36.29,mcg,
"Folic acid",0,mcg,
"Vitamin C [Ascorbic acid]",13.4,mg,15 %
"Vitamin D",0,mcg,0 %
"Vitamin E (alpha-tocopherol)",3.31,mg,22 %
"Tocopherol, alpha",3.31,mg,
"Vitamin K",4.9,mcg,4 %
"Vitamin K1 [Phylloquinone]",2.1,mcg,
"Betaine",0.1,mg,
"Biotin [Vitamin B7]",0,mcg,0 %
"Choline",4.3,mg,1 %
"Calcium",65.55,mg,5 %
"Copper",0.13,mg,14 %
"Fluoride",0.5,mcg,
"Iodine",0,mcg,0 %
"Iron",1.62,mg,9 %
"Magnesium",28.53,mg,7 %
"Manganese",0.686,mg,30 %
"Phosphorus",58.01,mg,5 %
"Potassium",417.83,mg,9 %
"Selenium",2.17,mcg,4 %
"Sodium",381.37,mg,17 %
"Zinc",0.44,mg,4 %
"Protein",3.61,g,7 %
"Alanine",0.135,g,
"Arginine",0.268,g,
"Aspartic acid",0.37,g,
"Cystine",0.031,g,
"Cysteine",0,g,
"Glutamic acid",0.66,g,
"Glycine",0.125,g,
"Histidine",0.065,g,6 %
"Hydroxyproline",0,g,
"Isoleucine",0.125,g,8 %
"Leucine",0.184,g,5 %
"Lysine",0.136,g,4 %
"Methionine",0.039,g,
"Phenylalanine",0.13,g,
"Proline",0.132,g,
"Serine",0.128,g,
"Threonine",0.1,g,6 %
"Tryptophan",0.047,g,12 %
"Tyrosine",0.105,g,
"Valine",0.145,g,7 %
"Phenylalanine + Tyrosine",0.235,g,9 %
"Methionine + Cysteine",0.039,g,3 %
"Carbohydrate",28.3,g,10 %
"Fiber",3.04,g,11 %
"Sugars",5.96,g,
"Net carbs",25.26,g,
"Fat",3.589,g,5 %
"Saturated fatty acids",0.524,g,3 %
"Butanoic acid",0,g,
"Decanoic acid",0,g,
"Dodecanoic acid",0,g,
"Hexadecanoic acid",0.027,g,
"Hexanoic acid",0,g,
"Octadecanoic acid",0.003,g,
"Octanoic acid",0,g,
"Tetradecanoic acid",0,g,
"Monounsaturated fatty acids",2.466,g,
"Docosenoic acid",0,g,
"Eicosenoic acid",0,g,
"Hexadecenoic acid",0,g,
"Octadecenoic acid",0.011,g,
"Polyunsaturated fatty acids",0.439,g,
"Docosahexaenoic n-3 acid (DHA)",0,g,
"Docosapentaenoic n-3 acid (DPA)",0,g,
"Eicosapentaenoic n-3 acid (EPA)",0,g,
"Eicosatetraenoic acid",0,g,
"Octadecadienoic acid",0.024,g,
"Octadecatetraenoic acid",0,g,
"Octadecatrienoic acid",0.039,g,
"Fatty acids, total trans",0,g,
"Cholesterol",0,mg,0 %
"Alcohol, ethyl",0,g,
"Ash",1.86,g,
"Caffeine",0,mg,
"Theobromine",0,mg,
"Water",161.22,g,
