Nutrient,Amount,Unit,DV
Calories,8.7,,
"Vitamin A, RAE",42.4,mcg,5 %
"Carotene, alpha",0,mcg,
"Carotene, beta",509.9,mcg,
"Cryptoxanthin, beta",0,mcg,
"Lutein + zeaxanthin",556.1,mcg,
"Lycopene",0,mcg,
"Retinol",0,mcg,
"Thiamin [Vitamin B1]",0.013,mg,1 %
"Riboflavin [Vitamin B2]",0.012,mg,1 %
"Niacin [Vitamin B3]",0.152,mg,1 %
"Pantothenic acid [Vitamin B5]",0.058,mg,1 %
"Vitamin B6",0.015,mg,1 %
"Vitamin B12 [Cobalamin]",0,mcg,0 %
"Vitamin B12, added",0,mcg,
"Folate, DFE [Vitamin B9]",16.7,mcg,4 %
"Folate, food",15.2,mcg,
"Folic acid",0,mcg,
"Vitamin C [Ascorbic acid]",17.8,mg,20 %
"Vitamin D",0,mcg,0 %
"Vitamin E (alpha-tocopherol)",0.1,mg,1 %
"Vitamin E, added",0,mg,
"Tocopherol, alpha",0.1,mg,
"Tocopherol, beta",0,mg,
"Tocopherol, delta",0,mg,
"Tocopherol, gamma",0.05,mg,
"Tocotrienol, alpha",0,mg,
"Tocotrienol, beta",0,mg,
"Tocotrienol, delta",0,mg,
"Tocotrienol, gamma",0,mg,
"Vitamin K",164.1,mcg,137 %
"Vitamin K1 [Phylloquinone]",164,mcg,
"Betaine",0,mg,
"Biotin [Vitamin B7]",0,mcg,0 %
"Choline",2.1,mg,0 %
"Calcium",51.9,mg,4 %
"Copper",0.04,mg,4 %
"Fluoride",0,mcg,
"Iodine",0,mcg,0 %
"Iron",0.63,mg,4 %
"Magnesium",13.4,mg,3 %
"Manganese",0.019,mg,1 %
"Phosphorus",7.9,mg,1 %
"Potassium",72.95,mg,2 %
"Selenium",0.03,mcg,0 %
"Sodium",18.35,mg,1 %
"Zinc",0.12,mg,1 %
"Protein",0.38,g,1 %
"Alanine",0.024,g,
"Arginine",0.014,g,
"Aspartic acid",0.046,g,
"Cystine",0.001,g,
"Cysteine",0,g,
"Glutamic acid",0.035,g,
"Glycine",0.016,g,
"Histidine",0.006,g,1 %
"Hydroxyproline",0,g,
"Isoleucine",0.012,g,1 %
"Leucine",0.022,g,1 %
"Lysine",0.02,g,1 %
"Methionine",0.004,g,
"Phenylalanine",0.016,g,
"Proline",0.025,g,
"Serine",0.019,g,
"Threonine",0.012,g,1 %
"Tryptophan",0.004,g,1 %
"Tyrosine",0.008,g,
"Valine",0.019,g,1 %
"Phenylalanine + Tyrosine",0.024,g,1 %
"Methionine + Cysteine",0.005,g,0 %
"Carbohydrate",2.19,g,1 %
"Fiber",0.41,g,1 %
"Sugars",0.34,g,
"Net carbs",1.78,g,
"Fat",0.09,g,0 %
"Saturated fatty acids",0.014,g,0 %
"Butanoic acid",0,g,
"Decanoic acid",0,g,
"Dodecanoic acid",0,g,
"Hexadecanoic acid",0.008,g,
"Hexanoic acid",0,g,
"Octadecanoic acid",0.004,g,
"Octanoic acid",0,g,
"Tetradecanoic acid",0.001,g,
"Monounsaturated fatty acids",0.03,g,
"Docosenoic acid",0,g,
"Eicosenoic acid",0,g,
"Hexadecenoic acid",0.001,g,
"Octadecenoic acid",0.029,g,
"Polyunsaturated fatty acids",0.015,g,
"Docosahexaenoic n-3 acid (DHA)",0,g,
"Docosapentaenoic n-3 acid (DPA)",0,g,
"Eicosapentaenoic n-3 acid (EPA)",0,g,
"Eicosatetraenoic acid",0,g,
"Octadecadienoic acid",0.012,g,
"Octadecatetraenoic acid",0,g,
"Octadecatrienoic acid",0.001,g,
"Fatty acids, total trans",0,g,
"Cholesterol",0,mg,0 %
"Phytosterols",0.5,mg,
"Alcohol, ethyl",0,g,
"Ash",0.22,g,
"Caffeine",0,mg,
"Theobromine",0,mg,
"Water",384.49,g,
