Nutrient,Amount,Unit,DV
Calories,372,,
"Vitamin A, RAE",43.12,mcg,5 %
"Carotene, alpha",30.84,mcg,
"Carotene, beta",155.55,mcg,
"Cryptoxanthin, beta",2.92,mcg,
"Lutein + zeaxanthin",85.7,mcg,
"Lutein",19.28,mcg,
"Lycopene",773.32,mcg,
"Retinol",28.62,mcg,
"Zeaxanthin",19.2,mcg,
"cis-Lutein/Zeaxanthin",4.78,mcg,
"cis-Lycopene",0,mcg,
"cis-beta-Carotene",0,mcg,
"trans-Lycopene",0,mcg,
"trans-beta-Carotene",0,mcg,
"Thiamin [Vitamin B1]",0.272,mg,23 %
"Riboflavin [Vitamin B2]",0.362,mg,28 %
"Niacin [Vitamin B3]",15.069,mg,94 %
"Pantothenic acid [Vitamin B5]",2.427,mg,49 %
"Vitamin B6",1.315,mg,77 %
"Vitamin B12 [Cobalamin]",0.41,mcg,17 %
"Vitamin B12, added",0,mcg,
"Folate, DFE [Vitamin B9]",38.2,mcg,10 %
"Folate, food",38.61,mcg,
"Folic acid",0,mcg,
"Vitamin C [Ascorbic acid]",6.9,mg,8 %
"Vitamin D",0.21,mcg,1 %
"Vitamin D2",0,mcg,
"Vitamin D3",0.21,mcg,
"Vitamin E (alpha-tocopherol)",1.21,mg,8 %
"Vitamin E, added",0,mg,
"Tocopherol, alpha",1.21,mg,
"Tocopherol, beta",0,mg,
"Tocopherol, delta",0,mg,
"Tocopherol, gamma",0.2,mg,
"Tocotrienol, alpha",0.01,mg,
"Tocotrienol, beta",0,mg,
"Tocotrienol, delta",0,mg,
"Tocotrienol, gamma",0,mg,
"Vitamin K",38.1,mcg,32 %
"Vitamin K1 [Phylloquinone]",25.4,mcg,
"Vitamin K2 [Menaquinone]",12.7,mcg,
"Dihydrophylloquinone",0,mcg,
"Betaine",10.7,mg,
"Choline",156.7,mg,28 %
"Calcium",122.41,mg,9 %
"Copper",0.14,mg,16 %
"Fluoride",0.3,mcg,
"Iodine",4.12,mcg,3 %
"Iron",3.43,mg,19 %
"Magnesium",95.79,mg,23 %
"Manganese",0.634,mg,28 %
"Phosphorus",405.1,mg,32 %
"Potassium",792.86,mg,17 %
"Selenium",40.3,mcg,73 %
"Sodium",1101.26,mg,48 %
"Zinc",1.67,mg,15 %
"Protein",45.39,g,91 %
"Alanine",2.07,g,
"Arginine",2.421,g,
"Aspartic acid",3.377,g,
"Cystine",0.363,g,
"Cysteine",0.03,g,
"Glutamic acid",5.294,g,
"Glycine",1.57,g,
"Histidine",1.307,g,114 %
"Hydroxyproline",0,g,
"Isoleucine",1.749,g,113 %
"Leucine",2.946,g,86 %
"Lysine",3.379,g,109 %
"Methionine",0.926,g,
"Phenylalanine",1.457,g,
"Proline",1.166,g,
"Serine",1.397,g,
"Threonine",1.6,g,98 %
"Tryptophan",0.451,g,110 %
"Tyrosine",1.286,g,
"Valine",1.858,g,95 %
"Phenylalanine + Tyrosine",2.743,g,102 %
"Methionine + Cysteine",0.956,g,62 %
"Carbohydrate",25.63,g,9 %
"Fiber",4.78,g,17 %
"Starch",0,g,
"Sugars",2.19,g,
"Fructose",0.27,g,
"Galactose",0,g,
"Glucose",0.42,g,
"Lactose",0,g,
"Maltose",0,g,
"Sucrose",0.22,g,
"Net carbs",20.85,g,
"0.05 g",0.64 g,undefined,12.78
"Fat",10.107,g,13 %
"Saturated fatty acids",2.454,g,12 %
"Butanoic acid",0,g,
"Decanoic acid",0.027,g,
"Docosanoic acid",0.005,g,
"Dodecanoic acid",0.009,g,
"Eicosanoic acid",0.002,g,
"Heptadecanoic acid",0.005,g,
"Hexadecanoic acid",0.919,g,
"Hexanoic acid",0,g,
"Octadecanoic acid",0.28,g,
"Octanoic acid",0.001,g,
"Pentadecanoic acid",0.005,g,
"Tetracosanoic acid",0,g,
"Tetradecanoic acid",0.023,g,
"Tridecanoic acid",0,g,
"Monounsaturated fatty acids",1.584,g,
"Cis-hexadecenoic acid",0.145,g,
"Cis-octadecenoic acid",1.172,g,
"Docosenoic acid",0,g,
"Docosenoic cis acid",0,g,
"Docosenoic trans acid",0,g,
"Eicosenoic acid",0.015,g,
"Heptadecenoic acid",0.003,g,
"Hexadecenoic acid",0.136,g,
"Octadecenoic acid",1.12,g,
"Pentadecenoic acid",0,g,
"Tetracosenoic cis acid",0,g,
"Tetradecenoic acid",0.005,g,
"Trans-hexadecenoic acid",0,g,
"Trans-octadecenoic acid",0.009,g,
"Polyunsaturated fatty acids",1.082,g,
"α-linolenic acid n-3 (ALA)",0.03,g,
"γ-linolenic acid n-6 (GLA)",0,g,
"Cis,cis-eicosadienoic n-6 acid",0.009,g,
"Linoleic acid n-6 (LA)",0.61,g,
"Docosahexaenoic n-3 acid (DHA)",0.006,g,
"Docosapentaenoic n-3 acid (DPA)",0.009,g,
"Docosatetraenoic acid",0.02,g,
"Eicosadienoic acid",0.018,g,
"Eicosadienoic n-3 acid",0,g,
"Eicosadienoic n-6 acid",0.02,g,
"Eicosapentaenoic n-3 acid (EPA)",0.005,g,
"Eicosatetraenoic acid",0.073,g,
"Octadecadienoic CLAs acid",0.002,g,
"Octadecadienoic acid",0.741,g,
"Octadecatetraenoic acid",0,g,
"Octadecatrienoic acid",0.046,g,
"Trans-octadecadienoic acid",0.002,g,
"Trans-octadecatrienoic acid",0,g,
"18:2 c",0.12,g,
"18:3 c",0,g,
"20:3 c",0,g,
"Fatty acids, total trans",0.011,g,
"Fatty acids, total trans-monoenoic",0.009,g,
"Fatty acids, total trans-polyenoic",0.002,g,
"Cholesterol",147.33,mg,49 %
"Phytosterols",4.64,mg,
"25-hydroxycholecalciferol",0.05,mcg,
"Alcohol, ethyl",0,g,
"Ash",3.62,g,
"Caffeine",0,mg,
"Carbohydrate, by summation",0.02,g,
"Choline, free",0.05,mg,
"Choline, from glycerophosphocholine",0.02,mg,
"Choline, from phosphocholine",25.9,mg,
"Choline, from phosphotidyl choline",0.02,mg,
"Choline, from sphingomyelin",2.1,mg,
"Cryptoxanthin, alpha",1.09,mcg,
"Nitrogen",0.17,g,
"Theobromine",0,mg,
"Water",189.67,g,
