Nutrient,Amount,Unit,DV
Calories,312,,
"Vitamin A, RAE",28.45,mcg,3 %
"Carotene, alpha",3.77,mcg,
"Carotene, beta",33.99,mcg,
"Cryptoxanthin, beta",18.72,mcg,
"Lutein + zeaxanthin",30.91,mcg,
"Lycopene",0.12,mcg,
"Retinol",24.41,mcg,
"Thiamin [Vitamin B1]",0.087,mg,7 %
"Riboflavin [Vitamin B2]",0.236,mg,18 %
"Niacin [Vitamin B3]",14.563,mg,91 %
"Pantothenic acid [Vitamin B5]",0.325,mg,6 %
"Vitamin B6",0.573,mg,34 %
"Vitamin B12 [Cobalamin]",3.82,mcg,159 %
"Vitamin B12, added",0,mcg,
"Folate, DFE [Vitamin B9]",17.35,mcg,4 %
"Folate, food",18.17,mcg,
"Folic acid",0,mcg,
"Vitamin C [Ascorbic acid]",6.9,mg,8 %
"Vitamin D",1.7,mcg,8 %
"Vitamin D3",1.7,mcg,
"Vitamin E (alpha-tocopherol)",0.65,mg,4 %
"Vitamin E, added",0,mg,
"Tocopherol, alpha",0.65,mg,
"Tocopherol, beta",0,mg,
"Tocopherol, delta",0,mg,
"Tocopherol, gamma",0.04,mg,
"Tocotrienol, alpha",0.08,mg,
"Tocotrienol, beta",0,mg,
"Tocotrienol, delta",0,mg,
"Tocotrienol, gamma",0,mg,
"Vitamin K",11.4,mcg,10 %
"Vitamin K1 [Phylloquinone]",11.4,mcg,
"Vitamin K2 [Menaquinone]",0,mcg,
"Dihydrophylloquinone",0,mcg,
"Betaine",4.1,mg,
"Choline",52.1,mg,9 %
"Calcium",89.34,mg,7 %
"Copper",0.15,mg,17 %
"Fluoride",29.1,mcg,
"Iron",3.28,mg,18 %
"Magnesium",45.95,mg,11 %
"Manganese",0.185,mg,8 %
"Phosphorus",266.31,mg,21 %
"Potassium",518.45,mg,11 %
"Selenium",103.68,mcg,189 %
"Sodium",917.18,mg,40 %
"Zinc",1.31,mg,12 %
"Protein",34.18,g,68 %
"Alanine",1.626,g,
"Arginine",1.679,g,
"Aspartic acid",2.82,g,
"Cystine",0.291,g,
"Glutamic acid",4.13,g,
"Glycine",1.295,g,
"Histidine",0.791,g,69 %
"Hydroxyproline",0,g,
"Isoleucine",1.235,g,80 %
"Leucine",2.183,g,64 %
"Lysine",2.462,g,79 %
"Methionine",0.787,g,
"Phenylalanine",1.057,g,
"Proline",0.972,g,
"Serine",1.102,g,
"Threonine",1.178,g,72 %
"Tryptophan",0.305,g,75 %
"Tyrosine",0.909,g,
"Valine",1.388,g,71 %
"Phenylalanine + Tyrosine",1.966,g,73 %
"Methionine + Cysteine",0.787,g,51 %
"Carbohydrate",19.6,g,7 %
"Fiber",3.65,g,13 %
"Starch",0.03,g,
"Sugars",10.08,g,
"Fructose",4.19,g,
"Galactose",0,g,
"Glucose",2.28,g,
"Lactose",0,g,
"Maltose",0,g,
"Sucrose",1.67,g,
"Net carbs",15.95,g,
"0.32 g",0.02 g,undefined,0.07
"Fat",10.687,g,14 %
"Saturated fatty acids",1.139,g,6 %
"Butanoic acid",0,g,
"Decanoic acid",0.011,g,
"Docosanoic acid",0.001,g,
"Dodecanoic acid",0.003,g,
"Eicosanoic acid",0.003,g,
"Heptadecanoic acid",0.009,g,
"Hexadecanoic acid",0.235,g,
"Hexanoic acid",0.001,g,
"Octadecanoic acid",0.089,g,
"Octanoic acid",0.002,g,
"Pentadecanoic acid",0.007,g,
"Tetracosanoic acid",0.001,g,
"Tetradecanoic acid",0.02,g,
"Tridecanoic acid",0,g,
"Monounsaturated fatty acids",0.181,g,
"Cis-hexadecenoic acid",0.02,g,
"Cis-octadecenoic acid",0.124,g,
"Docosenoic acid",0,g,
"Docosenoic cis acid",0,g,
"Docosenoic trans acid",0,g,
"Eicosenoic acid",0.007,g,
"Heptadecenoic acid",0.004,g,
"Hexadecenoic acid",0.022,g,
"Octadecenoic acid",0.148,g,
"Pentadecenoic acid",0,g,
"Tetracosenoic cis acid",0.001,g,
"Tetradecenoic acid",0,g,
"Trans-hexadecenoic acid",0.001,g,
"Trans-octadecenoic acid",0,g,
"Polyunsaturated fatty acids",0.459,g,
"α-linolenic acid n-3 (ALA)",0,g,
"γ-linolenic acid n-6 (GLA)",0,g,
"Cis,cis-eicosadienoic n-6 acid",0.003,g,
"Linoleic acid n-6 (LA)",0.02,g,
"Docosahexaenoic n-3 acid (DHA)",0.278,g,
"Docosapentaenoic n-3 acid (DPA)",0.006,g,
"Docosatetraenoic acid",0.003,g,
"Eicosadienoic acid",0.002,g,
"Eicosadienoic n-3 acid",0,g,
"Eicosadienoic n-6 acid",0,g,
"Eicosapentaenoic n-3 acid (EPA)",0.04,g,
"Eicosatetraenoic acid",0.035,g,
"Octadecadienoic CLAs acid",0,g,
"Octadecadienoic acid",0.068,g,
"Octadecatetraenoic acid",0.003,g,
"Octadecatrienoic acid",0.02,g,
"Trans-octadecadienoic acid",0,g,
"Trans-octadecatrienoic acid",0,g,
"Fatty acids, total trans",0.003,g,
"Fatty acids, total trans-monoenoic",0.001,g,
"Fatty acids, total trans-polyenoic",0,g,
"Cholesterol",52.56,mg,18 %
"Phytosterols",15.99,mg,
"Alcohol, ethyl",0,g,
"Ash",2.27,g,
"Caffeine",0,mg,
"Theobromine",0,mg,
"Water",246.05,g,
