Nutrient,Amount,Unit,DV
Calories,281,,
"Vitamin A, RAE",25.4,mcg,3 %
"Carotene, alpha",24,mcg,
"Carotene, beta",77.12,mcg,
"Cryptoxanthin, beta",27,mcg,
"Lutein + zeaxanthin",271,mcg,
"Lycopene",0,mcg,
"Retinol",17.32,mcg,
"Thiamin [Vitamin B1]",0.1,mg,8 %
"Riboflavin [Vitamin B2]",0.27,mg,21 %
"Niacin [Vitamin B3]",4.19,mg,26 %
"Pantothenic acid [Vitamin B5]",1.47,mg,29 %
"Vitamin B6",0.356,mg,21 %
"Vitamin B12 [Cobalamin]",4.3,mcg,179 %
"Folate, DFE [Vitamin B9]",102.98,mcg,26 %
"Folate, food",89,mcg,
"Folic acid",0,mcg,
"Vitamin C [Ascorbic acid]",11.2,mg,12 %
"Vitamin D",12.4,mcg,62 %
"Vitamin E (alpha-tocopherol)",2.73,mg,18 %
"Tocopherol, alpha",2.73,mg,
"Tocopherol, beta",0.04,mg,
"Tocopherol, delta",0.02,mg,
"Tocopherol, gamma",0.32,mg,
"Tocotrienol, alpha",0.01,mg,
"Tocotrienol, beta",0,mg,
"Tocotrienol, delta",0,mg,
"Tocotrienol, gamma",0,mg,
"Vitamin K",21.2,mcg,18 %
"Vitamin K1 [Phylloquinone]",21,mcg,
"Dihydrophylloquinone",0,mcg,
"Betaine",0.7,mg,
"Biotin [Vitamin B7]",0,mcg,0 %
"Choline",55.6,mg,10 %
"Calcium",393.3,mg,30 %
"Copper",0.32,mg,36 %
"Fluoride",0,mcg,
"Iodine",0,mcg,0 %
"Iron",2.51,mg,14 %
"Magnesium",47.7,mg,11 %
"Manganese",0.15,mg,7 %
"Phosphorus",252.44,mg,20 %
"Potassium",622.1,mg,13 %
"Selenium",22.37,mcg,41 %
"Sodium",478.67,mg,21 %
"Zinc",1.44,mg,13 %
"Protein",17.98,g,36 %
"Alanine",1.075,g,
"Arginine",1.045,g,
"Aspartic acid",1.875,g,
"Cystine",0.199,g,
"Cysteine",0.17,g,
"Glutamic acid",2.673,g,
"Glycine",0.87,g,
"Histidine",0.519,g,45 %
"Hydroxyproline",0,g,
"Isoleucine",0.82,g,53 %
"Leucine",1.443,g,42 %
"Lysine",1.599,g,52 %
"Methionine",0.511,g,
"Phenylalanine",0.72,g,
"Proline",0.663,g,
"Serine",0.766,g,
"Threonine",0.773,g,47 %
"Tryptophan",0.204,g,50 %
"Tyrosine",0.588,g,
"Valine",0.929,g,47 %
"Phenylalanine + Tyrosine",1.308,g,49 %
"Methionine + Cysteine",0.681,g,44 %
"Carbohydrate",11.83,g,4 %
"Fiber",6.85,g,24 %
"Starch",0.11,g,
"Sugars",0.61,g,
"Fructose",0.08,g,
"Galactose",0.08,g,
"Glucose",0.08,g,
"Lactose",0,g,
"Maltose",0,g,
"Sucrose",0.06,g,
"Net carbs",4.98,g,
"0.90 g",0.01 g,undefined,0.01
"Fat",19.916,g,26 %
"Saturated fatty acids",3.628,g,18 %
"Decanoic acid",0,g,
"Docosanoic acid",0,g,
"Dodecanoic acid",0,g,
"Eicosanoic acid",0,g,
"Heptadecanoic acid",0,g,
"Hexadecanoic acid",2.075,g,
"Octadecanoic acid",0.049,g,
"Octanoic acid",0.001,g,
"Pentadecanoic acid",0,g,
"Tetracosanoic acid",0,g,
"Tetradecanoic acid",0,g,
"Monounsaturated fatty acids",11.871,g,
"Docosenoic acid",0,g,
"Eicosenoic acid",0.025,g,
"Heptadecenoic acid",0.01,g,
"Hexadecenoic acid",0.698,g,
"Octadecenoic acid",9.066,g,
"Pentadecenoic acid",0,g,
"Tetradecenoic acid",0,g,
"Polyunsaturated fatty acids",2.725,g,
"α-linolenic acid n-3 (ALA)",0.11,g,
"γ-linolenic acid n-6 (GLA)",0.01,g,
"Cis,cis-eicosadienoic n-6 acid",0,g,
"Docosahexaenoic n-3 acid (DHA)",0.468,g,
"Docosapentaenoic n-3 acid (DPA)",0.033,g,
"Eicosadienoic acid",0.016,g,
"Eicosapentaenoic n-3 acid (EPA)",0.288,g,
"Eicosatetraenoic acid",0,g,
"Octadecadienoic acid",1.674,g,
"Octadecatetraenoic acid",0,g,
"Octadecatrienoic acid",0.125,g,
"Fatty acids, total trans",0,g,
"Beta-sitosterol",76,mg,
"Campesterol",5,mg,
"Cholesterol",75,mg,25 %
"Stigmasterol",2,mg,
"Alcohol, ethyl",0,g,
"Ash",1.66,g,
"Caffeine",0,mg,
"Theobromine",0,mg,
"Water",105.65,g,
