Nutrient,Amount,Unit,DV
Calories,149,,
"Vitamin A, RAE",175.13,mcg,19 %
"Carotene, alpha",0.04,mcg,
"Carotene, beta",1257.87,mcg,
"Cryptoxanthin, beta",0,mcg,
"Lutein + zeaxanthin",2241.56,mcg,
"Lycopene",0,mcg,
"Retinol",70.29,mcg,
"Thiamin [Vitamin B1]",0.042,mg,4 %
"Riboflavin [Vitamin B2]",0.265,mg,20 %
"Niacin [Vitamin B3]",0.393,mg,2 %
"Pantothenic acid [Vitamin B5]",0.29,mg,6 %
"Vitamin B6",0.087,mg,5 %
"Vitamin B12 [Cobalamin]",0.58,mcg,24 %
"Vitamin B12, added",0,mcg,
"Folate, DFE [Vitamin B9]",50.37,mcg,13 %
"Folate, food",31.38,mcg,
"Folic acid",0,mcg,
"Vitamin C [Ascorbic acid]",2.3,mg,3 %
"Vitamin D",0.1,mcg,0 %
"Vitamin D3",0.1,mcg,
"Vitamin E (alpha-tocopherol)",0.96,mg,6 %
"Vitamin E, added",0,mg,
"Tocopherol, alpha",0.96,mg,
"Tocopherol, beta",0,mg,
"Tocopherol, delta",0,mg,
"Tocopherol, gamma",0.02,mg,
"Tocotrienol, alpha",0,mg,
"Tocotrienol, beta",0,mg,
"Tocotrienol, delta",0,mg,
"Tocotrienol, gamma",0,mg,
"Vitamin K",72.2,mcg,60 %
"Vitamin K1 [Phylloquinone]",66.4,mcg,
"Vitamin K2 [Menaquinone]",1.6,mcg,
"Dihydrophylloquinone",0,mcg,
"Betaine",21.3,mg,
"Biotin [Vitamin B7]",0,mcg,0 %
"Choline",20.5,mg,4 %
"Calcium",261.89,mg,20 %
"Copper",0.06,mg,7 %
"Fluoride",0.1,mcg,
"Iodine",0,mcg,0 %
"Iron",0.81,mg,4 %
"Magnesium",33.12,mg,8 %
"Manganese",0.181,mg,8 %
"Phosphorus",215.69,mg,17 %
"Potassium",203.69,mg,4 %
"Selenium",12.33,mcg,22 %
"Sodium",345.72,mg,15 %
"Zinc",1.32,mg,12 %
"Protein",11.57,g,23 %
"Alanine",0.356,g,
"Arginine",0.423,g,
"Aspartic acid",0.606,g,
"Cystine",0.065,g,
"Cysteine",0.03,g,
"Glutamic acid",2.138,g,
"Glycine",0.231,g,
"Histidine",0.264,g,23 %
"Hydroxyproline",0,g,
"Isoleucine",0.509,g,33 %
"Leucine",0.93,g,27 %
"Lysine",0.713,g,23 %
"Methionine",0.245,g,
"Phenylalanine",0.502,g,
"Proline",1.07,g,
"Serine",0.492,g,
"Threonine",0.444,g,27 %
"Tryptophan",0.166,g,41 %
"Tyrosine",0.515,g,
"Valine",0.636,g,32 %
"Phenylalanine + Tyrosine",1.017,g,38 %
"Methionine + Cysteine",0.275,g,18 %
"Carbohydrate",6.69,g,2 %
"Fiber",1.6,g,6 %
"Starch",0,g,
"Sugars",1.76,g,
"Fructose",0.03,g,
"Galactose",0.09,g,
"Glucose",0.07,g,
"Lactose",0.16,g,
"Maltose",0,g,
"Sucrose",0.04,g,
"Net carbs",5.09,g,
"0.03 g",0.17 g,undefined,6.50
"Fat",8.856,g,11 %
"Saturated fatty acids",4.134,g,21 %
"Butanoic acid",0.128,g,
"Decanoic acid",0.165,g,
"Docosanoic acid",0.003,g,
"Dodecanoic acid",0.187,g,
"Eicosanoic acid",0.01,g,
"Heptadecanoic acid",0.038,g,
"Hexadecanoic acid",1.748,g,
"Hexanoic acid",0.109,g,
"Octadecanoic acid",0.678,g,
"Octanoic acid",0.068,g,
"Pentadecanoic acid",0.063,g,
"Tetracosanoic acid",0.002,g,
"Tetradecanoic acid",0.602,g,
"11:0",0,g,
"Monounsaturated fatty acids",3.172,g,
"Cis-hexadecenoic acid",0.079,g,
"Cis-octadecenoic acid",1.343,g,
"Docosenoic acid",0,g,
"Docosenoic cis acid",0,g,
"Docosenoic trans acid",0,g,
"Eicosenoic acid",0.013,g,
"Heptadecenoic acid",0.012,g,
"Hexadecenoic acid",0.084,g,
"Octadecenoic acid",1.263,g,
"Pentadecenoic acid",0,g,
"Tetracosenoic cis acid",0,g,
"Tetradecenoic acid",0.05,g,
"Trans-hexadecenoic acid",0.02,g,
"Trans-octadecenoic acid",0.165,g,
"14:1 c",0.01,g,
"17:1 c",0,g,
"20:1 c",0,g,
"Polyunsaturated fatty acids",0.48,g,
"α-linolenic acid n-3 (ALA)",0.02,g,
"γ-linolenic acid n-6 (GLA)",0,g,
"Cis,cis-eicosadienoic n-6 acid",0.002,g,
"Linoleic acid n-6 (LA)",0.16,g,
"Docosahexaenoic n-3 acid (DHA)",0,g,
"Docosapentaenoic n-3 acid (DPA)",0.004,g,
"Docosatetraenoic acid",0.002,g,
"Eicosadienoic acid",0.006,g,
"Eicosadienoic n-3 acid",0,g,
"Eicosadienoic n-6 acid",0.007,g,
"Eicosapentaenoic n-3 acid (EPA)",0.002,g,
"Eicosatetraenoic acid",0.011,g,
"Octadecadienoic CLAs acid",0.033,g,
"Octadecadienoic acid",0.198,g,
"Octadecatetraenoic acid",0,g,
"Octadecatrienoic acid",0.035,g,
"Trans-octadecadienoic acid",0.044,g,
"Trans-octadecatrienoic acid",0,g,
"18:2 c",0.04,g,
"18:3 c",0,g,
"20:2 c",0,g,
"20:3 c",0,g,
"20:3 n-9",0,g,
"20:4 c",0,g,
"20:5 c",0,g,
"22:2",0,g,
"22:5 c",0,g,
"22:6 c",0,g,
"Fatty acids, total trans",0.108,g,
"Fatty acids, total trans-monoenoic",0.088,g,
"Fatty acids, total trans-polyenoic",0.015,g,
"Fatty acids, total trans-dienoic",0.01,g,
"Cholesterol",23.03,mg,8 %
"Alcohol, ethyl",0,g,
"Ash",1.31,g,
"Caffeine",0,mg,
"Choline, free",0.06,mg,
"Choline, from glycerophosphocholine",0.12,mg,
"Choline, from phosphocholine",0,mg,
"Choline, from phosphotidyl choline",0.19,mg,
"Choline, from sphingomyelin",0.17,mg,
"Nitrogen",0.18,g,
"Theobromine",0,mg,
"Water",75.75,g,
