Nutrient,Amount,Unit,DV
Calories,166,,
"Vitamin A, RAE",129.53,mcg,14 %
"Carotene, alpha",13.82,mcg,
"Carotene, beta",1510.92,mcg,
"Cryptoxanthin, beta",0,mcg,
"Lutein + zeaxanthin",0,mcg,
"Lycopene",0,mcg,
"Retinol",0,mcg,
"Thiamin [Vitamin B1]",0.269,mg,22 %
"Riboflavin [Vitamin B2]",0.235,mg,18 %
"Niacin [Vitamin B3]",4.552,mg,28 %
"Pantothenic acid [Vitamin B5]",0.432,mg,9 %
"Vitamin B6",0.408,mg,24 %
"Vitamin B12 [Cobalamin]",0.14,mcg,6 %
"Vitamin B12, added",0,mcg,
"Folate, DFE [Vitamin B9]",36.35,mcg,9 %
"Folate, food",8.51,mcg,
"Folic acid",0,mcg,
"Vitamin C [Ascorbic acid]",12.1,mg,13 %
"Vitamin D",0,mcg,0 %
"Vitamin E (alpha-tocopherol)",1.26,mg,8 %
"Vitamin E, added",0,mg,
"Tocopherol, alpha",1.26,mg,
"Tocopherol, beta",0.01,mg,
"Tocopherol, delta",0,mg,
"Tocopherol, gamma",0.07,mg,
"Tocotrienol, alpha",0.16,mg,
"Tocotrienol, beta",0.03,mg,
"Tocotrienol, delta",0.02,mg,
"Tocotrienol, gamma",0.5,mg,
"Vitamin K",119.2,mcg,99 %
"Vitamin K1 [Phylloquinone]",0.2,mcg,
"Vitamin K2 [Menaquinone]",0,mcg,
"Dihydrophylloquinone",0,mcg,
"Betaine",0,mg,
"Biotin [Vitamin B7]",0,mcg,0 %
"Choline",19.9,mg,4 %
"Calcium",47.04,mg,4 %
"Copper",0.24,mg,27 %
"Fluoride",0,mcg,
"Iodine",0,mcg,0 %
"Iron",1.56,mg,9 %
"Magnesium",60.24,mg,14 %
"Manganese",1.384,mg,60 %
"Phosphorus",161.76,mg,13 %
"Potassium",422.99,mg,9 %
"Selenium",8.73,mcg,16 %
"Sodium",219.63,mg,10 %
"Zinc",1.12,mg,10 %
"Protein",6.68,g,13 %
"Alanine",0.406,g,
"Arginine",0.485,g,
"Aspartic acid",0.667,g,
"Cystine",0.075,g,
"Cysteine",0.04,g,
"Glutamic acid",1.173,g,
"Glycine",0.336,g,
"Histidine",0.213,g,19 %
"Hydroxyproline",0,g,
"Isoleucine",0.322,g,21 %
"Leucine",0.582,g,17 %
"Lysine",0.473,g,15 %
"Methionine",0.164,g,
"Phenylalanine",0.331,g,
"Proline",0.299,g,
"Serine",0.306,g,
"Threonine",0.283,g,17 %
"Tryptophan",0.092,g,23 %
"Tyrosine",0.256,g,
"Valine",0.393,g,20 %
"Phenylalanine + Tyrosine",0.587,g,22 %
"Methionine + Cysteine",0.279,g,18 %
"Carbohydrate",30.95,g,11 %
"Fiber",2.43,g,9 %
"Starch",26.83,g,
"Sugars",1.44,g,
"Fructose",0,g,
"Galactose",0,g,
"Glucose",0,g,
"Lactose",0,g,
"Maltose",0,g,
"Sucrose",0.24,g,
"Net carbs",28.52,g,
"0.01 g",0.36 g,undefined,36.00
"Fat",2.141,g,3 %
"Saturated fatty acids",0.436,g,2 %
"Butanoic acid",0,g,
"Decanoic acid",0.006,g,
"Docosanoic acid",0,g,
"Dodecanoic acid",0.002,g,
"Eicosanoic acid",0.006,g,
"Heptadecanoic acid",0,g,
"Hexadecanoic acid",0.17,g,
"Hexanoic acid",0,g,
"Octadecanoic acid",0.021,g,
"Octanoic acid",0.001,g,
"Pentadecanoic acid",0.001,g,
"Tetracosanoic acid",0.006,g,
"Tetradecanoic acid",0.006,g,
"Monounsaturated fatty acids",0.585,g,
"Cis-hexadecenoic acid",0.001,g,
"Cis-octadecenoic acid",0.384,g,
"Docosenoic acid",0,g,
"Docosenoic cis acid",0,g,
"Docosenoic trans acid",0,g,
"Eicosenoic acid",0.004,g,
"Heptadecenoic acid",0,g,
"Hexadecenoic acid",0.001,g,
"Octadecenoic acid",0.384,g,
"Pentadecenoic acid",0,g,
"Tetracosenoic cis acid",0,g,
"Tetradecenoic acid",0,g,
"Trans-hexadecenoic acid",0,g,
"Trans-octadecenoic acid",0,g,
"Polyunsaturated fatty acids",0.419,g,
"α-linolenic acid n-3 (ALA)",0.01,g,
"γ-linolenic acid n-6 (GLA)",0,g,
"Cis,cis-eicosadienoic n-6 acid",0,g,
"Linoleic acid n-6 (LA)",0.36,g,
"Docosahexaenoic n-3 acid (DHA)",0,g,
"Docosapentaenoic n-3 acid (DPA)",0,g,
"Docosatetraenoic acid",0,g,
"Eicosadienoic acid",0,g,
"Eicosadienoic n-3 acid",0,g,
"Eicosadienoic n-6 acid",0,g,
"Eicosapentaenoic n-3 acid (EPA)",0,g,
"Eicosatetraenoic acid",0,g,
"Octadecadienoic CLAs acid",0,g,
"Octadecadienoic acid",0.358,g,
"Octadecatetraenoic acid",0,g,
"Octadecatrienoic acid",0.012,g,
"Trans-octadecadienoic acid",0,g,
"Trans-octadecatrienoic acid",0,g,
"Fatty acids, total trans",0,g,
"Fatty acids, total trans-monoenoic",0,g,
"Fatty acids, total trans-polyenoic",0,g,
"Cholesterol",3.43,mg,1 %
"Alcohol, ethyl",0,g,
"Ash",0.45,g,
"Caffeine",0,mg,
"Theobromine",0,mg,
"Water",101.88,g,
