Nutrient,Amount,Unit,DV
Calories,201,,
"Vitamin A, RAE",58.58,mcg,7 %
"Carotene, alpha",34.61,mcg,
"Carotene, beta",500.32,mcg,
"Cryptoxanthin, beta",116.7,mcg,
"Lutein + zeaxanthin",388.31,mcg,
"Lycopene",0.28,mcg,
"Retinol",10.58,mcg,
"Thiamin [Vitamin B1]",0.154,mg,13 %
"Riboflavin [Vitamin B2]",0.328,mg,25 %
"Niacin [Vitamin B3]",8.701,mg,54 %
"Pantothenic acid [Vitamin B5]",0.067,mg,1 %
"Vitamin B6",0.772,mg,45 %
"Vitamin B12 [Cobalamin]",0.92,mcg,38 %
"Vitamin B12, added",0,mcg,
"Folate, DFE [Vitamin B9]",9.94,mcg,2 %
"Folate, food",8.94,mcg,
"Folic acid",0,mcg,
"Vitamin C [Ascorbic acid]",2.3,mg,3 %
"Vitamin D",0,mcg,0 %
"Vitamin D3",0,mcg,
"Vitamin E (alpha-tocopherol)",1.14,mg,8 %
"Vitamin E, added",0,mg,
"Tocopherol, alpha",1.14,mg,
"Tocopherol, beta",0,mg,
"Tocopherol, delta",0,mg,
"Tocopherol, gamma",0.2,mg,
"Tocotrienol, alpha",0.1,mg,
"Tocotrienol, beta",0.05,mg,
"Tocotrienol, delta",0,mg,
"Tocotrienol, gamma",0.09,mg,
"Vitamin K",9.6,mcg,8 %
"Vitamin K1 [Phylloquinone]",9.6,mcg,
"Dihydrophylloquinone",0,mcg,
"Betaine",16.1,mg,
"Biotin [Vitamin B7]",0,mcg,0 %
"Choline",84.4,mg,15 %
"Calcium",26.97,mg,2 %
"Copper",0.13,mg,14 %
"Fluoride",0,mcg,
"Iodine",0,mcg,0 %
"Iron",2.03,mg,11 %
"Magnesium",42.01,mg,10 %
"Manganese",0.107,mg,5 %
"Phosphorus",298.41,mg,24 %
"Potassium",454.95,mg,10 %
"Selenium",35.52,mcg,65 %
"Sodium",572.17,mg,25 %
"Zinc",2.61,mg,24 %
"Protein",30.5,g,61 %
"Alanine",1.804,g,
"Arginine",2.168,g,
"Aspartic acid",3.022,g,
"Cystine",0.358,g,
"Cysteine",0,g,
"Glutamic acid",5.003,g,
"Glycine",1.392,g,
"Histidine",0.899,g,79 %
"Hydroxyproline",0,g,
"Isoleucine",1.441,g,93 %
"Leucine",2.568,g,75 %
"Lysine",2.837,g,91 %
"Methionine",0.857,g,
"Phenylalanine",1.21,g,
"Proline",1.273,g,
"Serine",1.265,g,
"Threonine",1.424,g,87 %
"Tryptophan",0.341,g,84 %
"Tyrosine",1.132,g,
"Valine",1.475,g,75 %
"Phenylalanine + Tyrosine",2.342,g,87 %
"Methionine + Cysteine",0.857,g,55 %
"Carbohydrate",3.81,g,1 %
"Fiber",1.25,g,4 %
"Sugars",0.47,g,
"Fructose",0.17,g,
"Galactose",0,g,
"Glucose",0.07,g,
"Lactose",0,g,
"Maltose",0,g,
"Sucrose",0.09,g,
"Net carbs",2.56,g,
"0.10 g",1.16 g,undefined,12.07
"Fat",6.613,g,8 %
"Saturated fatty acids",1.73,g,9 %
"Butanoic acid",0.002,g,
"Decanoic acid",0.003,g,
"Docosanoic acid",0.015,g,
"Dodecanoic acid",0.007,g,
"Eicosanoic acid",0.007,g,
"Heptadecanoic acid",0.006,g,
"Hexadecanoic acid",1.252,g,
"Hexanoic acid",0,g,
"Octadecanoic acid",0.392,g,
"Octanoic acid",0.002,g,
"Pentadecanoic acid",0.005,g,
"Tetracosanoic acid",0.003,g,
"Tetradecanoic acid",0.035,g,
"Tridecanoic acid",0,g,
"Monounsaturated fatty acids",2.33,g,
"Cis-hexadecenoic acid",0.318,g,
"Cis-octadecenoic acid",1.946,g,
"Docosenoic acid",0.002,g,
"Docosenoic cis acid",0.002,g,
"Docosenoic trans acid",0,g,
"Eicosenoic acid",0.026,g,
"Heptadecenoic acid",0.005,g,
"Hexadecenoic acid",0.323,g,
"Octadecenoic acid",1.966,g,
"Pentadecenoic acid",0,g,
"Tetracosenoic cis acid",0.002,g,
"Tetradecenoic acid",0.011,g,
"Trans-hexadecenoic acid",0.003,g,
"Trans-octadecenoic acid",0.018,g,
"Polyunsaturated fatty acids",1.626,g,
"α-linolenic acid n-3 (ALA)",0.07,g,
"γ-linolenic acid n-6 (GLA)",0.01,g,
"Cis,cis-eicosadienoic n-6 acid",0.012,g,
"Linoleic acid n-6 (LA)",1.11,g,
"Docosahexaenoic n-3 acid (DHA)",0.011,g,
"Docosapentaenoic n-3 acid (DPA)",0.012,g,
"Docosatetraenoic acid",0.032,g,
"Eicosadienoic acid",0.027,g,
"Eicosadienoic n-3 acid",0,g,
"Eicosadienoic n-6 acid",0.027,g,
"Eicosapentaenoic n-3 acid (EPA)",0.003,g,
"Eicosatetraenoic acid",0.136,g,
"Octadecadienoic CLAs acid",0.009,g,
"Octadecadienoic acid",1.32,g,
"Octadecatetraenoic acid",0.002,g,
"Octadecatrienoic acid",0.067,g,
"Trans-octadecadienoic acid",0.009,g,
"Fatty acids, total trans",0.03,g,
"Fatty acids, total trans-monoenoic",0.021,g,
"Fatty acids, total trans-polyenoic",0.009,g,
"Cholesterol",142.13,mg,47 %
"Phytosterols",4.49,mg,
"Alcohol, ethyl",0,g,
"Ash",2.82,g,
"Caffeine",0,mg,
"Theobromine",0,mg,
"Water",120.3,g,
