Nutrient,Amount,Unit,DV
Calories,281,,
"Vitamin A, RAE",192,mcg,21 %
"Carotene, alpha",124,mcg,
"Carotene, beta",1996,mcg,
"Cryptoxanthin, beta",0,mcg,
"Lutein + zeaxanthin",0,mcg,
"Lycopene",0,mcg,
"Retinol",4,mcg,
"Thiamin [Vitamin B1]",0.19,mg,16 %
"Riboflavin [Vitamin B2]",0.307,mg,24 %
"Niacin [Vitamin B3]",6.173,mg,39 %
"Pantothenic acid [Vitamin B5]",0.854,mg,17 %
"Vitamin B6",0.699,mg,41 %
"Vitamin B12 [Cobalamin]",2.02,mcg,84 %
"Vitamin B12, added",0,mcg,
"Folate, DFE [Vitamin B9]",37,mcg,9 %
"Folate, food",19,mcg,
"Folic acid",0,mcg,
"Vitamin C [Ascorbic acid]",8,mg,9 %
"Vitamin D",0.1,mcg,0 %
"Vitamin D3",0.1,mcg,
"Vitamin E (alpha-tocopherol)",3.47,mg,23 %
"Vitamin E, added",0,mg,
"Tocopherol, alpha",3.47,mg,
"Tocopherol, beta",0,mg,
"Tocopherol, delta",0,mg,
"Tocopherol, gamma",0,mg,
"Tocotrienol, alpha",0,mg,
"Tocotrienol, beta",0,mg,
"Tocotrienol, delta",0,mg,
"Tocotrienol, gamma",0,mg,
"Vitamin K",41.3,mcg,34 %
"Vitamin K1 [Phylloquinone]",2.7,mcg,
"Betaine",7.6,mg,
"Biotin [Vitamin B7]",0,mcg,0 %
"Choline",100.1,mg,18 %
"Calcium",394,mg,30 %
"Copper",0.39,mg,43 %
"Fluoride",0.3,mcg,
"Iodine",0,mcg,0 %
"Iron",10.1,mg,56 %
"Magnesium",74,mg,18 %
"Manganese",1.181,mg,51 %
"Phosphorus",328,mg,26 %
"Potassium",771,mg,16 %
"Selenium",26.18,mcg,48 %
"Sodium",682,mg,30 %
"Zinc",5.94,mg,54 %
"Protein",28.89,g,58 %
"Histidine",0.852,g,75 %
"Isoleucine",1.3,g,84 %
"Leucine",2.24,g,65 %
"Lysine",2.08,g,67 %
"Methionine",0.61,g,
"Phenylalanine",1.206,g,
"Threonine",1.156,g,71 %
"Tryptophan",0.223,g,55 %
"Valine",1.433,g,73 %
"Phenylalanine + Tyrosine",2.162,g,80 %
"Methionine + Cysteine",0.888,g,57 %
"Arginine",2.088,g,
"Cystine",0.248,g,
"Cysteine",0.03,g,
"Glutamic acid",4.76,g,
"Glycine",1.722,g,
"Proline",1.668,g,
"Tyrosine",0.956,g,
"Alanine",1.625,g,
"Aspartic acid",2.947,g,
"Hydroxyproline",0.247,g,
"Carbohydrate",14.63,g,5 %
"Fiber",4.63,g,17 %
"Sugars",2.94,g,
"Net carbs",10,g,
"Fat",13.315,g,17 %
"Saturated fatty acids",3.619,g,18 %
"Butanoic acid",0,g,
"Decanoic acid",0,g,
"Dodecanoic acid",0.005,g,
"Eicosanoic acid",0.009,g,
"Heptadecanoic acid",0.067,g,
"Hexadecanoic acid",1.874,g,
"Hexanoic acid",0,g,
"Octadecanoic acid",1.072,g,
"Octanoic acid",0,g,
"Pentadecanoic acid",0.029,g,
"Tetradecanoic acid",0.18,g,
"Monounsaturated fatty acids",4.743,g,
"Docosenoic acid",0,g,
"Eicosenoic acid",0.019,g,
"Heptadecenoic acid",0.037,g,
"Hexadecenoic acid",0.221,g,
"Octadecenoic acid",3.375,g,
"Tetradecenoic acid",0.038,g,
"Trans-octadecenoic acid",0.316,g,
"Polyunsaturated fatty acids",3.548,g,
"α-linolenic acid n-3 (ALA)",0.028,g,
"γ-linolenic acid n-6 (GLA)",0.008,g,
"Docosahexaenoic n-3 acid (DHA)",0,g,
"Docosapentaenoic n-3 acid (DPA)",0,g,
"Eicosapentaenoic n-3 acid (EPA)",0,g,
"Eicosatetraenoic acid",0.032,g,
"Octadecadienoic acid",2.355,g,
"Octadecatetraenoic acid",0,g,
"Octadecatrienoic acid",0.325,g,
"Fatty acids, total trans",0.316,g,
"Fatty acids, total trans-monoenoic",0.316,g,
"Cholesterol",57,mg,19 %
"Phytosterols",0,mg,
"Alcohol, ethyl",0,g,
"Ash",2.78,g,
"Caffeine",0,mg,
"Serine",1.293,g,
"Theobromine",0,mg,
"Water",177.61,g,
