Nutrient,Amount,Unit,DV
Calories,363,,
"Vitamin A, RAE",2,mcg,0 %
"Carotene, alpha",0,mcg,
"Carotene, beta",24,mcg,
"Cryptoxanthin, beta",0,mcg,
"Lutein + zeaxanthin",178,mcg,
"Lycopene",0,mcg,
"Retinol",0,mcg,
"Thiamin [Vitamin B1]",0.198,mg,16 %
"Riboflavin [Vitamin B2]",0.683,mg,53 %
"Niacin [Vitamin B3]",1.023,mg,6 %
"Pantothenic acid [Vitamin B5]",0.908,mg,18 %
"Vitamin B6",0.333,mg,20 %
"Vitamin B12 [Cobalamin]",1.69,mcg,70 %
"Vitamin B12, added",0,mcg,
"Folate, DFE [Vitamin B9]",29,mcg,7 %
"Folate, food",8,mcg,
"Folic acid",0,mcg,
"Vitamin C [Ascorbic acid]",0.5,mg,1 %
"Vitamin D",0,mcg,0 %
"Vitamin E (alpha-tocopherol)",0.39,mg,3 %
"Vitamin E, added",0,mg,
"Tocopherol, alpha",0.39,mg,
"Tocopherol, beta",0.02,mg,
"Tocopherol, delta",0.08,mg,
"Tocopherol, gamma",3.6,mg,
"Tocotrienol, alpha",0.04,mg,
"Tocotrienol, beta",0,mg,
"Tocotrienol, delta",0.01,mg,
"Tocotrienol, gamma",0.48,mg,
"Vitamin K",2.1,mcg,2 %
"Vitamin K1 [Phylloquinone]",2,mcg,
"Dihydrophylloquinone",0,mcg,
"Betaine",2,mg,
"Biotin [Vitamin B7]",0,mcg,0 %
"Choline",47.3,mg,9 %
"Calcium",277,mg,21 %
"Copper",0.54,mg,60 %
"Fluoride",0,mcg,
"Iodine",0,mcg,0 %
"Iron",1.95,mg,11 %
"Magnesium",83,mg,20 %
"Manganese",0.912,mg,40 %
"Phosphorus",504,mg,40 %
"Potassium",606,mg,13 %
"Selenium",26.82,mcg,49 %
"Sodium",402,mg,17 %
"Zinc",2.17,mg,20 %
"Protein",29.33,g,59 %
"Histidine",0.806,g,71 %
"Isoleucine",1.44,g,93 %
"Leucine",2.765,g,81 %
"Lysine",2.114,g,68 %
"Methionine",0.758,g,
"Phenylalanine",1.473,g,
"Threonine",1.133,g,69 %
"Tryptophan",0.38,g,93 %
"Valine",1.854,g,95 %
"Phenylalanine + Tyrosine",2.792,g,104 %
"Methionine + Cysteine",1.268,g,82 %
"Arginine",1.313,g,
"Cystine",0.28,g,
"Cysteine",0.23,g,
"Glutamic acid",6.298,g,
"Glycine",0.715,g,
"Proline",3.068,g,
"Tyrosine",1.319,g,
"Alanine",1.065,g,
"Aspartic acid",0.689,g,
"Hydroxyproline",0.015,g,
"Carbohydrate",30.69,g,11 %
"Fiber",5.81,g,21 %
"Starch",0.21,g,
"Sugars",8.69,g,
"Fructose",0.03,g,
"Glucose",0.04,g,
"Lactose",0,g,
"Maltose",0.02,g,
"Sucrose",1.09,g,
"Net carbs",24.88,g,
"Fat",16.081,g,21 %
"Saturated fatty acids",7.536,g,38 %
"Butanoic acid",0,g,
"Decanoic acid",0,g,
"Docosanoic acid",0.004,g,
"Dodecanoic acid",0,g,
"Eicosanoic acid",0.005,g,
"Heptadecanoic acid",0.002,g,
"Hexadecanoic acid",0.768,g,
"Hexanoic acid",0,g,
"Octadecanoic acid",0.086,g,
"Octanoic acid",0,g,
"Pentadecanoic acid",0,g,
"Tetracosanoic acid",0.002,g,
"Tetradecanoic acid",0.002,g,
"Tridecanoic acid",0,g,
"Monounsaturated fatty acids",4.699,g,
"Docosenoic acid",0.001,g,
"Eicosenoic acid",0.016,g,
"Heptadecenoic acid",0.003,g,
"Hexadecenoic acid",0.071,g,
"Octadecenoic acid",3.679,g,
"Pentadecenoic acid",0.001,g,
"Tetracosenoic cis acid",0,g,
"Tetradecenoic acid",0.001,g,
"Trans-octadecenoic acid",0,g,
"Polyunsaturated fatty acids",2.302,g,
"α-linolenic acid n-3 (ALA)",0.033,g,
"Cis,cis-eicosadienoic n-6 acid",0,g,
"Linoleic acid n-6 (LA)",2.018,g,
"Docosahexaenoic n-3 acid (DHA)",0,g,
"Docosapentaenoic n-3 acid (DPA)",0,g,
"Eicosadienoic acid",0.001,g,
"Eicosapentaenoic n-3 acid (EPA)",0,g,
"Eicosatetraenoic acid",0.001,g,
"Octadecadienoic acid",2.018,g,
"Octadecatetraenoic acid",0,g,
"Octadecatrienoic acid",0.033,g,
"Trans-octadecadienoic acid",0,g,
"Fatty acids, total trans",0.002,g,
"Fatty acids, total trans-monoenoic",0,g,
"Fatty acids, total trans-polyenoic",0,g,
"Beta-sitosterol",32,mg,
"Campesterol",2,mg,
"Cholesterol",11,mg,4 %
"Stigmasterol",0,mg,
"Alcohol, ethyl",0,g,
"Ash",0.58,g,
"Caffeine",17,mg,
"Serine",1.536,g,
"Theobromine",154,mg,
"Water",194.28,g,
