Nutrient,Amount,Unit,DV
Calories,234,,
"Vitamin A, RAE",2.78,mcg,0 %
"Carotene, alpha",0.42,mcg,
"Carotene, beta",1.56,mcg,
"Cryptoxanthin, beta",0,mcg,
"Lutein + zeaxanthin",0,mcg,
"Lycopene",0,mcg,
"Retinol",0,mcg,
"Thiamin [Vitamin B1]",0.137,mg,11 %
"Riboflavin [Vitamin B2]",0.051,mg,4 %
"Niacin [Vitamin B3]",0.666,mg,4 %
"Pantothenic acid [Vitamin B5]",0.392,mg,8 %
"Vitamin B6",0.229,mg,13 %
"Vitamin B12 [Cobalamin]",0.01,mcg,0 %
"Vitamin B12, added",0,mcg,
"Folate, DFE [Vitamin B9]",14.8,mcg,4 %
"Folate, food",0,mcg,
"Folic acid",0,mcg,
"Vitamin C [Ascorbic acid]",2.1,mg,2 %
"Vitamin D",0,mcg,0 %
"Vitamin E (alpha-tocopherol)",0.36,mg,2 %
"Vitamin E, added",0,mg,
"Tocopherol, alpha",0.36,mg,
"Tocopherol, beta",0,mg,
"Tocopherol, delta",0,mg,
"Tocopherol, gamma",0,mg,
"Tocotrienol, alpha",0,mg,
"Tocotrienol, beta",0,mg,
"Tocotrienol, delta",0,mg,
"Tocotrienol, gamma",0,mg,
"Vitamin K",10,mcg,8 %
"Vitamin K1 [Phylloquinone]",0,mcg,
"Betaine",0,mg,
"Biotin [Vitamin B7]",0,mcg,0 %
"Choline",31.8,mg,6 %
"Calcium",56.14,mg,4 %
"Copper",0.84,mg,93 %
"Fluoride",0.2,mcg,
"Iodine",0,mcg,0 %
"Iron",3.45,mg,19 %
"Magnesium",121.77,mg,29 %
"Manganese",0.971,mg,42 %
"Phosphorus",326.27,mg,26 %
"Potassium",348.18,mg,7 %
"Selenium",7.5,mcg,14 %
"Sodium",284.07,mg,12 %
"Zinc",2.92,mg,27 %
"Protein",15.01,g,30 %
"Alanine",0.67,g,
"Arginine",1.344,g,
"Aspartic acid",1.41,g,
"Cystine",0.164,g,
"Cysteine",0.16,g,
"Glutamic acid",2.567,g,
"Glycine",0.592,g,
"Histidine",0.332,g,29 %
"Hydroxyproline",0,g,
"Isoleucine",0.571,g,37 %
"Leucine",0.992,g,29 %
"Lysine",0.836,g,27 %
"Methionine",0.246,g,
"Phenylalanine",0.628,g,
"Proline",0.539,g,
"Serine",0.624,g,
"Threonine",0.56,g,34 %
"Tryptophan",0.147,g,36 %
"Tyrosine",0.348,g,
"Valine",0.731,g,37 %
"Phenylalanine + Tyrosine",0.976,g,36 %
"Methionine + Cysteine",0.57,g,37 %
"Carbohydrate",21.61,g,8 %
"Fiber",3.35,g,12 %
"Sugars",5.29,g,
"Net carbs",18.26,g,
"Fat",13.36,g,17 %
"Saturated fatty acids",3.161,g,16 %
"Butanoic acid",0,g,
"Decanoic acid",0,g,
"Dodecanoic acid",0,g,
"Hexadecanoic acid",0,g,
"Hexanoic acid",0,g,
"Octadecanoic acid",0,g,
"Octanoic acid",0,g,
"Tetradecanoic acid",0,g,
"Monounsaturated fatty acids",6.687,g,
"Docosenoic acid",0,g,
"Eicosenoic acid",0,g,
"Hexadecenoic acid",0,g,
"Octadecenoic acid",0,g,
"Polyunsaturated fatty acids",2.175,g,
"Docosahexaenoic n-3 acid (DHA)",0,g,
"Docosapentaenoic n-3 acid (DPA)",0,g,
"Eicosapentaenoic n-3 acid (EPA)",0,g,
"Eicosatetraenoic acid",0,g,
"Octadecadienoic acid",0,g,
"Octadecatetraenoic acid",0,g,
"Octadecatrienoic acid",0,g,
"Fatty acids, total trans",0.007,g,
"Cholesterol",0.48,mg,0 %
"Alcohol, ethyl",0.3,g,
"Ash",0,g,
"Caffeine",2.58,mg,
"Theobromine",29.58,mg,
"Water",25.69,g,
