Nutrient,Amount,Unit,DV
Calories,468,,
"Vitamin A, RAE",219.05,mcg,24 %
"Carotene, alpha",149.92,mcg,
"Carotene, beta",2064.46,mcg,
"Cryptoxanthin, beta",29.47,mcg,
"Lutein + zeaxanthin",172.06,mcg,
"Lycopene",10504.43,mcg,
"Retinol",21.62,mcg,
"Thiamin [Vitamin B1]",0.362,mg,30 %
"Riboflavin [Vitamin B2]",0.41,mg,32 %
"Niacin [Vitamin B3]",8.055,mg,50 %
"Pantothenic acid [Vitamin B5]",1.898,mg,38 %
"Vitamin B6",0.999,mg,59 %
"Vitamin B12 [Cobalamin]",1.18,mcg,49 %
"Vitamin B12, added",0,mcg,
"Folate, DFE [Vitamin B9]",141.56,mcg,35 %
"Folate, food",70.8,mcg,
"Folic acid",0,mcg,
"Vitamin C [Ascorbic acid]",78.5,mg,87 %
"Vitamin D",0.39,mcg,2 %
"Vitamin E (alpha-tocopherol)",3.24,mg,22 %
"Vitamin E, added",0,mg,
"Tocopherol, alpha",3.24,mg,
"Tocopherol, beta",0.02,mg,
"Tocopherol, delta",0.02,mg,
"Tocopherol, gamma",0.24,mg,
"Tocotrienol, alpha",0.02,mg,
"Tocotrienol, beta",0,mg,
"Tocotrienol, delta",0,mg,
"Tocotrienol, gamma",0.04,mg,
"Vitamin K",10.1,mcg,8 %
"Vitamin K1 [Phylloquinone]",2.2,mcg,
"Dihydrophylloquinone",0,mcg,
"Betaine",8,mg,
"Biotin [Vitamin B7]",0,mcg,0 %
"Choline",75.1,mg,14 %
"Calcium",122.47,mg,9 %
"Copper",0.82,mg,91 %
"Fluoride",30.2,mcg,
"Iodine",0,mcg,0 %
"Iron",7.14,mg,40 %
"Magnesium",96.4,mg,23 %
"Manganese",1.471,mg,64 %
"Phosphorus",427.72,mg,34 %
"Potassium",1081.99,mg,23 %
"Selenium",23.33,mcg,42 %
"Sodium",1247.81,mg,54 %
"Zinc",4.67,mg,42 %
"Protein",34.38,g,69 %
"Alanine",1.794,g,
"Arginine",2.627,g,
"Aspartic acid",3.672,g,
"Cystine",0.402,g,
"Cysteine",0.11,g,
"Glutamic acid",5.964,g,
"Glycine",1.611,g,
"Histidine",0.943,g,82 %
"Hydroxyproline",0.197,g,
"Isoleucine",1.428,g,92 %
"Leucine",2.57,g,75 %
"Lysine",2.641,g,85 %
"Methionine",0.706,g,
"Phenylalanine",1.465,g,
"Proline",1.538,g,
"Serine",1.493,g,
"Threonine",1.389,g,85 %
"Tryptophan",0.354,g,87 %
"Tyrosine",1.04,g,
"Valine",1.522,g,78 %
"Phenylalanine + Tyrosine",2.505,g,93 %
"Methionine + Cysteine",1.218,g,79 %
"Carbohydrate",59.53,g,22 %
"Fiber",12.95,g,46 %
"Starch",14.85,g,
"Sugars",13.29,g,
"Fructose",1.33,g,
"Galactose",0,g,
"Glucose",1.84,g,
"Lactose",0,g,
"Maltose",0.04,g,
"Sucrose",0.95,g,
"Net carbs",46.58,g,
"0.14 g",2.19 g,undefined,15.14
"Fat",12.282,g,16 %
"Saturated fatty acids",2.665,g,13 %
"Butanoic acid",0.003,g,
"Decanoic acid",0.009,g,
"Docosanoic acid",0.005,g,
"Dodecanoic acid",0.01,g,
"Eicosanoic acid",0.01,g,
"Heptadecanoic acid",0.021,g,
"Hexadecanoic acid",1.59,g,
"Hexanoic acid",0,g,
"Octadecanoic acid",0.594,g,
"Octanoic acid",0.002,g,
"Pentadecanoic acid",0.013,g,
"Tetracosanoic acid",0.004,g,
"Tetradecanoic acid",0.071,g,
"Monounsaturated fatty acids",3.686,g,
"Cis-hexadecenoic acid",0.26,g,
"Cis-octadecenoic acid",2.403,g,
"Docosenoic acid",0.001,g,
"Docosenoic cis acid",0.001,g,
"Docosenoic trans acid",0,g,
"Eicosenoic acid",0.032,g,
"Heptadecenoic acid",0.014,g,
"Hexadecenoic acid",0.268,g,
"Octadecenoic acid",2.677,g,
"Pentadecenoic acid",0,g,
"Tetracosenoic cis acid",0.006,g,
"Tetradecenoic acid",0.012,g,
"Trans-hexadecenoic acid",0.006,g,
"Trans-octadecenoic acid",0.073,g,
"Polyunsaturated fatty acids",4.144,g,
"α-linolenic acid n-3 (ALA)",0.12,g,
"γ-linolenic acid n-6 (GLA)",0.01,g,
"Cis,cis-eicosadienoic n-6 acid",0.015,g,
"Linoleic acid n-6 (LA)",2.16,g,
"Docosahexaenoic n-3 acid (DHA)",0.008,g,
"Docosapentaenoic n-3 acid (DPA)",0.01,g,
"Docosatetraenoic acid",0.02,g,
"Eicosadienoic acid",0.011,g,
"Eicosadienoic n-3 acid",0.002,g,
"Eicosadienoic n-6 acid",0.01,g,
"Eicosapentaenoic n-3 acid (EPA)",0.005,g,
"Eicosatetraenoic acid",0.106,g,
"Octadecadienoic CLAs acid",0.013,g,
"Octadecadienoic acid",2.579,g,
"Octadecatetraenoic acid",0.001,g,
"Octadecatrienoic acid",0.191,g,
"Trans-octadecadienoic acid",0.031,g,
"Trans-octadecatrienoic acid",0,g,
"Fatty acids, total trans",0.11,g,
"Fatty acids, total trans-monoenoic",0.078,g,
"Fatty acids, total trans-polyenoic",0.031,g,
"Beta-sitosterol",11.28,mg,
"Campesterol",1.44,mg,
"Cholesterol",72.73,mg,24 %
"Phytosterols",13.68,mg,
"Stigmasterol",0.96,mg,
"Alcohol, ethyl",0,g,
"Ash",4.38,g,
"Caffeine",0,mg,
"Theobromine",0,mg,
"Water",463.89,g,
