Nutrient,Amount,Unit,DV
Calories,100,,
"Vitamin A, RAE",47.23,mcg,5 %
"Carotene, alpha",27.34,mcg,
"Carotene, beta",501.23,mcg,
"Cryptoxanthin, beta",0.41,mcg,
"Lutein + zeaxanthin",1.77,mcg,
"Lycopene",5000.2,mcg,
"Retinol",0,mcg,
"Thiamin [Vitamin B1]",2.501,mg,208 %
"Riboflavin [Vitamin B2]",2.605,mg,200 %
"Niacin [Vitamin B3]",14.497,mg,91 %
"Pantothenic acid [Vitamin B5]",0.195,mg,4 %
"Vitamin B6",2.753,mg,162 %
"Vitamin B12 [Cobalamin]",11.51,mcg,480 %
"Vitamin B12, added",0,mcg,
"Folate, DFE [Vitamin B9]",48.1,mcg,12 %
"Folate, food",2.19,mcg,
"Folic acid",0,mcg,
"Vitamin C [Ascorbic acid]",5.3,mg,6 %
"Vitamin D",0,mcg,0 %
"Vitamin E (alpha-tocopherol)",1.39,mg,9 %
"Vitamin E, added",0,mg,
"Tocopherol, alpha",1.39,mg,
"Tocopherol, beta",0,mg,
"Tocopherol, delta",0,mg,
"Tocopherol, gamma",0.1,mg,
"Vitamin K",5.4,mcg,4 %
"Vitamin K1 [Phylloquinone]",2,mcg,
"Dihydrophylloquinone",0,mcg,
"Betaine",0.2,mg,
"Biotin [Vitamin B7]",0,mcg,0 %
"Choline",26,mg,5 %
"Calcium",47.32,mg,4 %
"Copper",0.26,mg,29 %
"Fluoride",0.2,mcg,
"Iodine",0,mcg,0 %
"Iron",2.7,mg,15 %
"Magnesium",50.08,mg,12 %
"Manganese",0.506,mg,22 %
"Phosphorus",141.19,mg,11 %
"Potassium",431.79,mg,9 %
"Selenium",3.4,mcg,6 %
"Sodium",267.95,mg,12 %
"Zinc",1.29,mg,12 %
"Protein",10.66,g,21 %
"Alanine",0.371,g,
"Arginine",0.606,g,
"Aspartic acid",0.943,g,
"Cystine",0.072,g,
"Cysteine",0.06,g,
"Glutamic acid",1.541,g,
"Glycine",0.309,g,
"Histidine",0.191,g,17 %
"Hydroxyproline",0,g,
"Isoleucine",0.325,g,21 %
"Leucine",0.55,g,16 %
"Lysine",0.513,g,17 %
"Methionine",0.124,g,
"Phenylalanine",0.363,g,
"Proline",0.324,g,
"Serine",0.342,g,
"Threonine",0.331,g,20 %
"Tryptophan",0.076,g,19 %
"Tyrosine",0.201,g,
"Valine",0.388,g,20 %
"Phenylalanine + Tyrosine",0.564,g,21 %
"Methionine + Cysteine",0.256,g,17 %
"Carbohydrate",14.21,g,5 %
"Fiber",4.75,g,17 %
"Starch",0.04,g,
"Sugars",3.27,g,
"Fructose",1.02,g,
"Galactose",0,g,
"Glucose",1,g,
"Lactose",0,g,
"Maltose",0.05,g,
"Sucrose",0.06,g,
"Net carbs",9.46,g,
"Fat",0.69,g,1 %
"Saturated fatty acids",0.128,g,1 %
"Butanoic acid",0,g,
"Decanoic acid",0,g,
"Dodecanoic acid",0,g,
"Hexadecanoic acid",0.017,g,
"Hexanoic acid",0,g,
"Octadecanoic acid",0.004,g,
"Octanoic acid",0,g,
"Tetradecanoic acid",0,g,
"Monounsaturated fatty acids",0.156,g,
"Docosenoic acid",0.02,g,
"Eicosenoic acid",0.006,g,
"Hexadecenoic acid",0.001,g,
"Octadecenoic acid",0.026,g,
"Polyunsaturated fatty acids",0.298,g,
"Docosahexaenoic n-3 acid (DHA)",0,g,
"Docosapentaenoic n-3 acid (DPA)",0,g,
"Eicosapentaenoic n-3 acid (EPA)",0,g,
"Eicosatetraenoic acid",0,g,
"Octadecadienoic acid",0.033,g,
"Octadecatetraenoic acid",0,g,
"Octadecatrienoic acid",0.008,g,
"Fatty acids, total trans",0,g,
"Cholesterol",0,mg,0 %
"Alcohol, ethyl",0,g,
"Ash",0.49,g,
"Caffeine",0,mg,
"Theobromine",0,mg,
"Water",52.29,g,
