Nutrient,Amount,Unit,DV
Calories,377,,
"Vitamin A, RAE",41.14,mcg,5 %
"Carotene, alpha",73.1,mcg,
"Carotene, beta",453.65,mcg,
"Cryptoxanthin, beta",0.17,mcg,
"Lutein + zeaxanthin",213.79,mcg,
"Lycopene",6080.88,mcg,
"Retinol",0,mcg,
"Thiamin [Vitamin B1]",1.732,mg,144 %
"Riboflavin [Vitamin B2]",1.584,mg,122 %
"Niacin [Vitamin B3]",13.641,mg,85 %
"Pantothenic acid [Vitamin B5]",2.28,mg,46 %
"Vitamin B6",2.274,mg,134 %
"Vitamin B12 [Cobalamin]",6.39,mcg,266 %
"Vitamin B12, added",0,mcg,
"Folate, DFE [Vitamin B9]",84.13,mcg,21 %
"Folate, food",83.7,mcg,
"Folic acid",0,mcg,
"Vitamin C [Ascorbic acid]",22.7,mg,25 %
"Vitamin D",0,mcg,0 %
"Vitamin E (alpha-tocopherol)",2.6,mg,17 %
"Vitamin E, added",0,mg,
"Tocopherol, alpha",2.6,mg,
"Tocopherol, beta",0.01,mg,
"Tocopherol, delta",0.11,mg,
"Tocopherol, gamma",1.71,mg,
"Tocotrienol, alpha",0.01,mg,
"Tocotrienol, beta",0.03,mg,
"Tocotrienol, delta",0,mg,
"Tocotrienol, gamma",0.06,mg,
"Vitamin K",33,mcg,28 %
"Vitamin K1 [Phylloquinone]",32.2,mcg,
"Dihydrophylloquinone",0,mcg,
"Betaine",0,mg,
"Biotin [Vitamin B7]",0,mcg,0 %
"Choline",55.3,mg,10 %
"Calcium",189.73,mg,15 %
"Copper",1.07,mg,119 %
"Fluoride",0.3,mcg,
"Iodine",0,mcg,0 %
"Iron",5.83,mg,32 %
"Magnesium",175.36,mg,42 %
"Manganese",1.55,mg,67 %
"Phosphorus",287.58,mg,23 %
"Potassium",1149.32,mg,24 %
"Selenium",8.78,mcg,16 %
"Sodium",1897.48,mg,82 %
"Zinc",3.08,mg,28 %
"Protein",11.98,g,24 %
"Alanine",0.443,g,
"Arginine",0.915,g,
"Aspartic acid",1.155,g,
"Cystine",0.172,g,
"Cysteine",0,g,
"Glutamic acid",2.639,g,
"Glycine",0.451,g,
"Histidine",0.228,g,20 %
"Hydroxyproline",0,g,
"Isoleucine",0.414,g,27 %
"Leucine",0.7,g,20 %
"Lysine",0.479,g,15 %
"Methionine",0.162,g,
"Phenylalanine",0.466,g,
"Proline",0.422,g,
"Serine",0.502,g,
"Threonine",0.354,g,22 %
"Tryptophan",0.15,g,37 %
"Tyrosine",0.293,g,
"Valine",0.524,g,27 %
"Phenylalanine + Tyrosine",0.759,g,28 %
"Methionine + Cysteine",0.334,g,22 %
"Carbohydrate",53.89,g,20 %
"Fiber",11.44,g,41 %
"Starch",7.06,g,
"Sugars",20.39,g,
"Fructose",3.03,g,
"Galactose",0,g,
"Glucose",2.77,g,
"Lactose",0,g,
"Maltose",0,g,
"Sucrose",1.98,g,
"Net carbs",42.45,g,
"Fat",16.935,g,22 %
"Saturated fatty acids",3.056,g,15 %
"Butanoic acid",0,g,
"Decanoic acid",0.004,g,
"Docosanoic acid",0.052,g,
"Dodecanoic acid",0.014,g,
"Eicosanoic acid",0.08,g,
"Heptadecanoic acid",0.014,g,
"Hexadecanoic acid",1.685,g,
"Hexanoic acid",0,g,
"Octadecanoic acid",1.039,g,
"Octanoic acid",0.004,g,
"Pentadecanoic acid",0,g,
"Tetracosanoic acid",0.03,g,
"Tetradecanoic acid",0.014,g,
"Tridecanoic acid",0,g,
"Monounsaturated fatty acids",7.951,g,
"Cis-hexadecenoic acid",0,g,
"Cis-octadecenoic acid",0.012,g,
"Docosenoic acid",0,g,
"Docosenoic cis acid",0,g,
"Docosenoic trans acid",0,g,
"Eicosenoic acid",0.041,g,
"Heptadecenoic acid",0,g,
"Hexadecenoic acid",0.051,g,
"Octadecenoic acid",7.309,g,
"Pentadecenoic acid",0,g,
"Tetracosenoic cis acid",0,g,
"Tetradecenoic acid",0,g,
"Trans-hexadecenoic acid",0,g,
"Trans-octadecenoic acid",0,g,
"Polyunsaturated fatty acids",3.681,g,
"α-linolenic acid n-3 (ALA)",0,g,
"γ-linolenic acid n-6 (GLA)",0,g,
"Cis,cis-eicosadienoic n-6 acid",0,g,
"Linoleic acid n-6 (LA)",0,g,
"Docosahexaenoic n-3 acid (DHA)",0,g,
"Docosapentaenoic n-3 acid (DPA)",0,g,
"Docosatetraenoic acid",0,g,
"Eicosadienoic acid",0,g,
"Eicosadienoic n-3 acid",0,g,
"Eicosadienoic n-6 acid",0,g,
"Eicosapentaenoic n-3 acid (EPA)",0,g,
"Eicosatetraenoic acid",0,g,
"Octadecadienoic CLAs acid",0,g,
"Octadecadienoic acid",2.889,g,
"Octadecatetraenoic acid",0,g,
"Octadecatrienoic acid",0.711,g,
"Fatty acids, total trans",0,g,
"Fatty acids, total trans-monoenoic",0,g,
"Beta-sitosterol",33.95,mg,
"Campesterol",2.7,mg,
"Cholesterol",0,mg,0 %
"Phytosterols",4.39,mg,
"Stigmasterol",0,mg,
"Alcohol, ethyl",0,g,
"Ash",4.09,g,
"Caffeine",0,mg,
"Theobromine",0,mg,
"Water",562.51,g,
