Nutrient,Amount,Unit,DV
Calories,223,,
"Vitamin A, RAE",83.35,mcg,9 %
"Carotene, alpha",0.62,mcg,
"Carotene, beta",209.87,mcg,
"Cryptoxanthin, beta",1.29,mcg,
"Lutein + zeaxanthin",278.43,mcg,
"Lutein",19.28,mcg,
"Lycopene",6775.98,mcg,
"Retinol",65.67,mcg,
"Zeaxanthin",19.2,mcg,
"cis-Lutein/Zeaxanthin",4.78,mcg,
"cis-Lycopene",0,mcg,
"cis-beta-Carotene",0,mcg,
"trans-Lycopene",0,mcg,
"trans-beta-Carotene",0,mcg,
"Thiamin [Vitamin B1]",0.196,mg,16 %
"Riboflavin [Vitamin B2]",0.359,mg,28 %
"Niacin [Vitamin B3]",2.597,mg,16 %
"Pantothenic acid [Vitamin B5]",1.066,mg,21 %
"Vitamin B6",0.42,mg,25 %
"Vitamin B12 [Cobalamin]",0.68,mcg,28 %
"Vitamin B12, added",0,mcg,
"Folate, DFE [Vitamin B9]",60.67,mcg,15 %
"Folate, food",56.43,mcg,
"Folic acid",0,mcg,
"Vitamin C [Ascorbic acid]",16.9,mg,19 %
"Vitamin D",0.29,mcg,1 %
"Vitamin D2",0,mcg,
"Vitamin D3",0.29,mcg,
"Vitamin E (alpha-tocopherol)",2.31,mg,15 %
"Vitamin E, added",0,mg,
"Tocopherol, alpha",2.31,mg,
"Tocopherol, beta",0,mg,
"Tocopherol, delta",0,mg,
"Tocopherol, gamma",0.14,mg,
"Tocotrienol, alpha",0.02,mg,
"Tocotrienol, beta",0,mg,
"Tocotrienol, delta",0,mg,
"Tocotrienol, gamma",0,mg,
"Vitamin K",28.9,mcg,24 %
"Vitamin K1 [Phylloquinone]",27.9,mcg,
"Vitamin K2 [Menaquinone]",1.1,mcg,
"Dihydrophylloquinone",0,mcg,
"Betaine",0.6,mg,
"Biotin [Vitamin B7]",0,mcg,0 %
"Choline",68.9,mg,13 %
"Calcium",300.47,mg,23 %
"Copper",0.4,mg,44 %
"Fluoride",0.3,mcg,
"Iodine",4.12,mcg,3 %
"Iron",3.13,mg,17 %
"Magnesium",67,mg,16 %
"Manganese",0.735,mg,32 %
"Phosphorus",327.26,mg,26 %
"Potassium",873.02,mg,19 %
"Selenium",15.76,mcg,29 %
"Sodium",1117.93,mg,49 %
"Zinc",1.94,mg,18 %
"Protein",15.85,g,32 %
"Alanine",0.522,g,
"Arginine",0.652,g,
"Aspartic acid",1.413,g,
"Cystine",0.096,g,
"Cysteine",0.06,g,
