Nutrient,Amount,Unit,DV
Calories,186,,
"Vitamin A, RAE",23.8,mcg,3 %
"Carotene, alpha",4,mcg,
"Carotene, beta",10.5,mcg,
"Cryptoxanthin, alpha",1.63,mcg,
"Cryptoxanthin, beta",6.13,mcg,
"Lutein + zeaxanthin",48.77,mcg,
"Lutein",28.92,mcg,
"Lycopene",0,mcg,
"Retinol",22.51,mcg,
"Zeaxanthin",28.8,mcg,
"cis-Lutein/Zeaxanthin",7.17,mcg,
"cis-Lycopene",0,mcg,
"cis-beta-Carotene",0,mcg,
"trans-Lycopene",0,mcg,
"trans-beta-Carotene",0,mcg,
"Thiamin [Vitamin B1]",0.047,mg,4 %
"Riboflavin [Vitamin B2]",0.088,mg,7 %
"Niacin [Vitamin B3]",0.571,mg,4 %
"Pantothenic acid [Vitamin B5]",0.332,mg,7 %
"Vitamin B6",0.065,mg,4 %
"Vitamin B12 [Cobalamin]",0.13,mcg,5 %
"Vitamin B12, added",0,mcg,
"Folate, DFE [Vitamin B9]",20.03,mcg,5 %
"Folate, food",20.03,mcg,
"Folic acid",0,mcg,
"Vitamin C [Ascorbic acid]",1.5,mg,2 %
"Vitamin D",0.31,mcg,2 %
"Vitamin D2",0,mcg,
"Vitamin D3",0.31,mcg,
"Vitamin E (alpha-tocopherol)",0.34,mg,2 %
"Vitamin E, added",0,mg,
"Tocopherol, alpha",0.34,mg,
"Tocopherol, beta",0.01,mg,
"Tocopherol, delta",0,mg,
"Tocopherol, gamma",0.05,mg,
"Tocotrienol, alpha",0,mg,
"Tocotrienol, beta",0,mg,
"Tocotrienol, delta",0,mg,
"Tocotrienol, gamma",0,mg,
"Vitamin K",3.6,mcg,3 %
"Vitamin K1 [Phylloquinone]",3.6,mcg,
"Dihydrophylloquinone",0,mcg,
"Betaine",0.1,mg,
"Biotin [Vitamin B7]",0,mcg,0 %
"Choline",46.6,mg,8 %
"Calcium",47.56,mg,4 %
"Copper",0.06,mg,7 %
"Fluoride",0,mcg,
