Nutrient,Amount,Unit,DV
Calories,333,,
"Vitamin A, RAE",122.31,mcg,14 %
"Carotene, alpha",119.78,mcg,
"Carotene, beta",1155.85,mcg,
"Cryptoxanthin, beta",243.09,mcg,
"Lutein + zeaxanthin",753.9,mcg,
"Lycopene",2533.86,mcg,
"Retinol",10.58,mcg,
"Thiamin [Vitamin B1]",0.32,mg,27 %
"Riboflavin [Vitamin B2]",0.466,mg,36 %
"Niacin [Vitamin B3]",10.087,mg,63 %
"Pantothenic acid [Vitamin B5]",0.313,mg,6 %
"Vitamin B6",1.15,mg,68 %
"Vitamin B12 [Cobalamin]",0.92,mcg,38 %
"Vitamin B12, added",0,mcg,
"Folate, DFE [Vitamin B9]",86.51,mcg,22 %
"Folate, food",85.15,mcg,
"Folic acid",0,mcg,
"Vitamin C [Ascorbic acid]",62.8,mg,70 %
"Vitamin D",0,mcg,0 %
"Vitamin D3",0,mcg,
"Vitamin E (alpha-tocopherol)",3.65,mg,24 %
"Vitamin E, added",0,mg,
"Tocopherol, alpha",3.65,mg,
"Tocopherol, beta",0,mg,
"Tocopherol, delta",0,mg,
"Tocopherol, gamma",0.33,mg,
"Tocotrienol, alpha",0.19,mg,
"Tocotrienol, beta",0.06,mg,
"Tocotrienol, delta",0,mg,
"Tocotrienol, gamma",0.13,mg,
"Vitamin K",129.8,mcg,108 %
"Vitamin K1 [Phylloquinone]",126.8,mcg,
"Dihydrophylloquinone",0,mcg,
"Betaine",18.7,mg,
"Biotin [Vitamin B7]",0,mcg,0 %
"Choline",113.3,mg,21 %
"Calcium",130.19,mg,10 %
"Copper",0.29,mg,32 %
"Fluoride",0.1,mcg,
"Iodine",0,mcg,0 %
"Iron",4.14,mg,23 %
"Magnesium",86.8,mg,21 %
"Manganese",0.485,mg,21 %
"Phosphorus",392.68,mg,31 %
"Potassium",998.5,mg,21 %
"Selenium",39.46,mcg,72 %
"Sodium",726.02,mg,32 %
"Zinc",3.31,mg,30 %
"Protein",34.9,g,70 %
"Alanine",1.897,g,
"Arginine",2.293,g,
"Aspartic acid",3.255,g,
"Cystine",0.377,g,
"Cysteine",0,g,
"Glutamic acid",5.527,g,
"Glycine",1.465,g,
"Histidine",0.932,g,82 %
"Hydroxyproline",0,g,
"Isoleucine",1.508,g,97 %
"Leucine",2.676,g,78 %
"Lysine",2.916,g,94 %
"Methionine",0.875,g,
"Phenylalanine",1.281,g,
"Proline",1.395,g,
"Serine",1.343,g,
"Threonine",1.487,g,91 %
"Tryptophan",0.349,g,85 %
"Tyrosine",1.169,g,
"Valine",1.558,g,80 %
"Phenylalanine + Tyrosine",2.45,g,91 %
"Methionine + Cysteine",0.875,g,56 %
"Carbohydrate",21.51,g,8 %
"Fiber",7.62,g,27 %
"Starch",0,g,
"Sugars",8.59,g,
"Fructose",1.75,g,
"Galactose",0.01,g,
"Glucose",1.38,g,
"Lactose",0,g,
"Maltose",0,g,
"Sucrose",0.18,g,
"Net carbs",13.89,g,
"0.10 g",1.16 g,undefined,12.07
"Fat",12.716,g,16 %
"Saturated fatty acids",2.606,g,13 %
"Butanoic acid",0.002,g,
"Decanoic acid",0.003,g,
"Docosanoic acid",0.015,g,
"Dodecanoic acid",0.009,g,
"Eicosanoic acid",0.007,g,
"Heptadecanoic acid",0.006,g,
"Hexadecanoic acid",1.37,g,
"Hexanoic acid",0,g,
"Octadecanoic acid",0.411,g,
"Octanoic acid",0.002,g,
"Pentadecanoic acid",0.005,g,
"Tetracosanoic acid",0.003,g,
"Tetradecanoic acid",0.039,g,
"Tridecanoic acid",0,g,
"Monounsaturated fatty acids",6.404,g,
"Cis-hexadecenoic acid",0.318,g,
"Cis-octadecenoic acid",2.012,g,
"Docosenoic acid",0.082,g,
"Docosenoic cis acid",0.002,g,
"Docosenoic trans acid",0,g,
"Eicosenoic acid",0.047,g,
"Heptadecenoic acid",0.005,g,
"Hexadecenoic acid",0.325,g,
"Octadecenoic acid",2.164,g,
"Pentadecenoic acid",0,g,
"Tetracosenoic cis acid",0.002,g,
"Tetradecenoic acid",0.011,g,
"Trans-hexadecenoic acid",0.003,g,
"Trans-octadecenoic acid",0.018,g,
"Polyunsaturated fatty acids",2.542,g,
"α-linolenic acid n-3 (ALA)",0.07,g,
"γ-linolenic acid n-6 (GLA)",0.01,g,
"Cis,cis-eicosadienoic n-6 acid",0.012,g,
"Linoleic acid n-6 (LA)",1.11,g,
"Docosahexaenoic n-3 acid (DHA)",0.011,g,
"Docosapentaenoic n-3 acid (DPA)",0.012,g,
"Docosatetraenoic acid",0.032,g,
"Eicosadienoic acid",0.028,g,
"Eicosadienoic n-3 acid",0,g,
"Eicosadienoic n-6 acid",0.027,g,
"Eicosapentaenoic n-3 acid (EPA)",0.003,g,
"Eicosatetraenoic acid",0.137,g,
"Octadecadienoic CLAs acid",0.009,g,
"Octadecadienoic acid",1.642,g,
"Octadecatetraenoic acid",0.002,g,
"Octadecatrienoic acid",0.111,g,
"Trans-octadecadienoic acid",0.009,g,
"Fatty acids, total trans",0.03,g,
"Fatty acids, total trans-monoenoic",0.021,g,
"Fatty acids, total trans-polyenoic",0.009,g,
"Cholesterol",142.13,mg,47 %
"Phytosterols",8.78,mg,
"Alcohol, ethyl",0,g,
"Ash",3.67,g,
"Caffeine",0,mg,
"Theobromine",0,mg,
"Water",343.31,g,
