Nutrient,Amount,Unit,DV
Calories,107,,
"Vitamin A, RAE",150.42,mcg,17 %
"Carotene, alpha",46.2,mcg,
"Carotene, beta",1793.11,mcg,
"Cryptoxanthin, beta",16.82,mcg,
"Lutein + zeaxanthin",1833.74,mcg,
"Lycopene",937.67,mcg,
"Retinol",0,mcg,
"Thiamin [Vitamin B1]",0.092,mg,8 %
"Riboflavin [Vitamin B2]",0.077,mg,6 %
"Niacin [Vitamin B3]",1.15,mg,7 %
"Pantothenic acid [Vitamin B5]",0.385,mg,8 %
"Vitamin B6",0.135,mg,8 %
"Vitamin B12 [Cobalamin]",0,mcg,0 %
"Vitamin B12, added",0,mcg,
"Folate, DFE [Vitamin B9]",64.49,mcg,16 %
"Folate, food",61.4,mcg,
"Folic acid",0,mcg,
"Vitamin C [Ascorbic acid]",54.9,mg,61 %
"Vitamin D",0,mcg,0 %
"Vitamin E (alpha-tocopherol)",1.25,mg,8 %
"Vitamin E, added",0,mg,
"Tocopherol, alpha",1.25,mg,
"Tocopherol, beta",0.01,mg,
"Tocopherol, delta",0,mg,
"Tocopherol, gamma",0.18,mg,
"Tocotrienol, alpha",0.02,mg,
"Tocotrienol, beta",0,mg,
"Tocotrienol, delta",0,mg,
"Tocotrienol, gamma",0,mg,
"Vitamin K",526.2,mcg,439 %
"Vitamin K1 [Phylloquinone]",522.8,mcg,
"Dihydrophylloquinone",0,mcg,
"Betaine",0.1,mg,
"Biotin [Vitamin B7]",0,mcg,0 %
"Choline",13.1,mg,2 %
"Calcium",68.86,mg,5 %
"Copper",0.13,mg,14 %
"Fluoride",0.8,mcg,
"Iodine",0,mcg,0 %
"Iron",2.49,mg,14 %
"Magnesium",41.61,mg,10 %
"Manganese",0.404,mg,18 %
"Phosphorus",68.92,mg,6 %
"Potassium",405.9,mg,9 %
"Selenium",0.69,mcg,1 %
"Sodium",290.9,mg,13 %
"Zinc",0.69,mg,6 %
"Protein",2.85,g,6 %
"Alanine",0.118,g,
"Arginine",0.128,g,
"Aspartic acid",0.197,g,
"Cystine",0.029,g,
"Cysteine",0,g,
"Glutamic acid",0.529,g,
"Glycine",0.107,g,
"Histidine",0.05,g,4 %
"Hydroxyproline",0,g,
"Isoleucine",0.092,g,6 %
"Leucine",0.158,g,5 %
"Lysine",0.11,g,4 %
"Methionine",0.035,g,
"Phenylalanine",0.108,g,
"Proline",0.189,g,
"Serine",0.111,g,
"Threonine",0.084,g,5 %
"Tryptophan",0.034,g,8 %
"Tyrosine",0.066,g,
"Valine",0.12,g,6 %
"Phenylalanine + Tyrosine",0.174,g,6 %
"Methionine + Cysteine",0.064,g,4 %
"Carbohydrate",13.61,g,5 %
"Fiber",3.03,g,11 %
"Starch",0.42,g,
"Sugars",2.75,g,
"Fructose",0.44,g,
"Galactose",0,g,
"Glucose",0.44,g,
"Lactose",0,g,
"Maltose",0.01,g,
"Sucrose",0.11,g,
"Net carbs",10.58,g,
"Fat",5.603,g,7 %
"Saturated fatty acids",0.799,g,4 %
"Butanoic acid",0,g,
"Decanoic acid",0.001,g,
"Docosanoic acid",0,g,
"Dodecanoic acid",0,g,
"Eicosanoic acid",0,g,
"Heptadecanoic acid",0,g,
"Hexadecanoic acid",0.069,g,
"Hexanoic acid",0,g,
"Octadecanoic acid",0.022,g,
"Octanoic acid",0.001,g,
"Pentadecanoic acid",0,g,
"Tetracosanoic acid",0,g,
"Tetradecanoic acid",0.006,g,
"Monounsaturated fatty acids",3.781,g,
"Cis-hexadecenoic acid",0,g,
"Cis-octadecenoic acid",0.002,g,
"Docosenoic acid",0,g,
"Docosenoic cis acid",0,g,
"Docosenoic trans acid",0,g,
"Eicosenoic acid",0,g,
"Heptadecenoic acid",0,g,
"Hexadecenoic acid",0.003,g,
"Octadecenoic acid",0.128,g,
"Pentadecenoic acid",0,g,
"Tetracosenoic cis acid",0,g,
"Tetradecenoic acid",0,g,
"Trans-hexadecenoic acid",0,g,
"Trans-octadecenoic acid",0,g,
"Polyunsaturated fatty acids",0.666,g,
"α-linolenic acid n-3 (ALA)",0,g,
"γ-linolenic acid n-6 (GLA)",0,g,
"Cis,cis-eicosadienoic n-6 acid",0,g,
"Linoleic acid n-6 (LA)",0,g,
"Docosahexaenoic n-3 acid (DHA)",0,g,
"Docosapentaenoic n-3 acid (DPA)",0,g,
"Docosatetraenoic acid",0,g,
"Eicosadienoic acid",0,g,
"Eicosadienoic n-3 acid",0,g,
"Eicosadienoic n-6 acid",0,g,
"Eicosapentaenoic n-3 acid (EPA)",0,g,
"Eicosatetraenoic acid",0,g,
"Octadecadienoic CLAs acid",0,g,
"Octadecadienoic acid",0.124,g,
"Octadecatetraenoic acid",0,g,
"Octadecatrienoic acid",0.008,g,
"Trans-octadecadienoic acid",0,g,
"Trans-octadecatrienoic acid",0,g,
"Fatty acids, total trans",0,g,
"Fatty acids, total trans-monoenoic",0,g,
"Fatty acids, total trans-polyenoic",0,g,
"Cholesterol",0,mg,0 %
"Phytosterols",8.55,mg,
"Alcohol, ethyl",0,g,
"Ash",1.24,g,
"Caffeine",0,mg,
"Theobromine",0,mg,
"Water",156.35,g,
