Nutrient,Amount,Unit,DV
Calories,578,,
"Vitamin A, RAE",284.83,mcg,32 %
"Carotene, alpha",167.66,mcg,
"Carotene, beta",2884.23,mcg,
"Cryptoxanthin, beta",4.54,mcg,
"Lutein + zeaxanthin",5148.27,mcg,
"Lycopene",0,mcg,
"Retinol",35.44,mcg,
"Thiamin [Vitamin B1]",0.73,mg,61 %
"Riboflavin [Vitamin B2]",0.881,mg,68 %
"Niacin [Vitamin B3]",4.068,mg,25 %
"Pantothenic acid [Vitamin B5]",2.627,mg,53 %
"Vitamin B6",1.784,mg,105 %
"Vitamin B12 [Cobalamin]",0.48,mcg,20 %
"Vitamin B12, added",0,mcg,
"Folate, DFE [Vitamin B9]",476.25,mcg,119 %
"Folate, food",410.5,mcg,
"Folic acid",0,mcg,
"Vitamin C [Ascorbic acid]",357.6,mg,397 %
"Vitamin D",0.11,mcg,1 %
"Vitamin D3",0.11,mcg,
"Vitamin E (alpha-tocopherol)",6.25,mg,42 %
"Vitamin E, added",0,mg,
"Tocopherol, alpha",6.25,mg,
"Tocopherol, beta",0,mg,
"Tocopherol, delta",0,mg,
"Tocopherol, gamma",1.22,mg,
"Tocotrienol, alpha",0.09,mg,
"Tocotrienol, beta",0,mg,
"Tocotrienol, gamma",0,mg,
"Vitamin K",557.7,mcg,465 %
"Vitamin K1 [Phylloquinone]",540.8,mcg,
"Dihydrophylloquinone",0,mcg,
"Betaine",1.9,mg,
"Biotin [Vitamin B7]",0,mcg,0 %
"Choline",182.9,mg,33 %
"Calcium",703.88,mg,54 %
"Copper",0.87,mg,97 %
"Fluoride",6.1,mcg,
"Iodine",0,mcg,0 %
"Iron",9.82,mg,55 %
"Magnesium",208.7,mg,50 %
"Manganese",4.421,mg,192 %
"Phosphorus",709.49,mg,57 %
"Potassium",2254.92,mg,48 %
"Selenium",36.51,mcg,66 %
"Sodium",2402.19,mg,104 %
"Zinc",5.73,mg,52 %
"Protein",36.89,g,74 %
"Alanine",1.477,g,
"Arginine",2.402,g,
"Aspartic acid",4.599,g,
"Cystine",0.319,g,
"Cysteine",0.17,g,
"Glutamic acid",6.051,g,
"Glycine",1.19,g,
"Histidine",0.807,g,71 %
"Hydroxyproline",0,g,
"Isoleucine",1.461,g,94 %
"Leucine",2.282,g,67 %
"Lysine",2.141,g,69 %
"Methionine",0.492,g,
"Phenylalanine",1.48,g,
"Proline",2.027,g,
"Serine",1.774,g,
"Threonine",1.227,g,75 %
"Tryptophan",0.389,g,95 %
"Tyrosine",0.92,g,
"Valine",1.838,g,94 %
"Phenylalanine + Tyrosine",2.4,g,89 %
"Methionine + Cysteine",0.981,g,63 %
"Carbohydrate",96.71,g,35 %
"Fiber",33.99,g,121 %
"Starch",0,g,
"Sugars",22.09,g,
"Fructose",7.05,g,
"Galactose",0,g,
"Glucose",7.19,g,
"Lactose",0,g,
"Maltose",0.02,g,
"Sucrose",0.18,g,
"Net carbs",62.72,g,
"Fat",10.337,g,13 %
"Saturated fatty acids",4.693,g,23 %
"Butanoic acid",0.202,g,
"Decanoic acid",0.517,g,
"Docosanoic acid",0,g,
"Dodecanoic acid",0.303,g,
"Eicosanoic acid",0,g,
"Heptadecanoic acid",0,g,
"Hexadecanoic acid",1.6,g,
"Hexanoic acid",0.15,g,
"Octadecanoic acid",0.412,g,
"Octanoic acid",0.143,g,
"Pentadecanoic acid",0,g,
"Tetracosanoic acid",0,g,
"Tetradecanoic acid",0.721,g,
"Monounsaturated fatty acids",2.354,g,
"Docosenoic acid",0,g,
"Eicosenoic acid",0,g,
"Heptadecenoic acid",0,g,
"Hexadecenoic acid",0.109,g,
"Octadecenoic acid",1.257,g,
"Pentadecenoic acid",0,g,
"Tetradecenoic acid",0,g,
"Polyunsaturated fatty acids",1.703,g,
"Cis,cis-eicosadienoic n-6 acid",0,g,
"Docosahexaenoic n-3 acid (DHA)",0,g,
"Docosapentaenoic n-3 acid (DPA)",0,g,
"Eicosadienoic acid",0,g,
"Eicosapentaenoic n-3 acid (EPA)",0,g,
"Eicosatetraenoic acid",0,g,
"Octadecadienoic acid",0.272,g,
"Octadecatetraenoic acid",0,g,
"Octadecatrienoic acid",0.551,g,
"Fatty acids, total trans",0,g,
"Cholesterol",25.23,mg,8 %
"Phytosterols",24.95,mg,
"Alcohol, ethyl",0,g,
"Ash",6.01,g,
"Caffeine",0,mg,
"Theobromine",0,mg,
"Water",928.48,g,
