Nutrient,Amount,Unit,DV
Calories,408,,
"Vitamin A, RAE",119.4,mcg,13 %
"Carotene, alpha",1.04,mcg,
"Carotene, beta",297.02,mcg,
"Cryptoxanthin, alpha",1.63,mcg,
"Cryptoxanthin, beta",1.91,mcg,
"Lutein + zeaxanthin",345.3,mcg,
"Lutein",28.92,mcg,
"Lycopene",10134.8,mcg,
"Retinol",94.06,mcg,
"Zeaxanthin",28.8,mcg,
"cis-Lutein/Zeaxanthin",7.17,mcg,
"cis-Lycopene",0,mcg,
"cis-beta-Carotene",0,mcg,
"trans-Lycopene",0,mcg,
"trans-beta-Carotene",0,mcg,
"Thiamin [Vitamin B1]",0.273,mg,23 %
"Riboflavin [Vitamin B2]",0.961,mg,74 %
"Niacin [Vitamin B3]",3.065,mg,19 %
"Pantothenic acid [Vitamin B5]",1.746,mg,35 %
"Vitamin B6",0.58,mg,34 %
"Vitamin B12 [Cobalamin]",1.53,mcg,64 %
"Vitamin B12, added",0,mcg,
"Folate, DFE [Vitamin B9]",68.29,mcg,17 %
"Folate, food",45.89,mcg,
"Folic acid",0,mcg,
"Vitamin C [Ascorbic acid]",23,mg,26 %
"Vitamin D",0.42,mcg,2 %
"Vitamin D2",0,mcg,
"Vitamin D3",0.42,mcg,
"Vitamin E (alpha-tocopherol)",3.24,mg,22 %
"Vitamin E, added",0,mg,
"Tocopherol, alpha",3.24,mg,
"Tocopherol, beta",0,mg,
"Tocopherol, delta",0,mg,
"Tocopherol, gamma",0.21,mg,
"Tocotrienol, alpha",0.02,mg,
"Tocotrienol, beta",0,mg,
"Tocotrienol, delta",0,mg,
"Tocotrienol, gamma",0,mg,
"Vitamin K",43.5,mcg,36 %
"Vitamin K1 [Phylloquinone]",30.2,mcg,
"Vitamin K2 [Menaquinone]",1.2,mcg,
"Dihydrophylloquinone",0,mcg,
"Betaine",2.1,mg,
"Biotin [Vitamin B7]",0,mcg,0 %
"Choline",114.6,mg,21 %
"Calcium",546.5,mg,42 %
"Copper",0.52,mg,58 %
"Fluoride",0.4,mcg,
"Iodine",6.17,mcg,4 %
"Iron",5.75,mg,32 %
"Magnesium",98.6,mg,23 %
"Manganese",1.133,mg,49 %
"Phosphorus",675.25,mg,54 %
"Potassium",1248.25,mg,27 %
"Selenium",44.02,mcg,80 %
"Sodium",1568.03,mg,68 %
"Zinc",3.24,mg,29 %
"Protein",39.29,g,79 %
"Alanine",1.504,g,
"Arginine",1.873,g,
"Aspartic acid",3.541,g,
"Cystine",0.359,g,
"Cysteine",0.17,g,
"Glutamic acid",8.584,g,
"Glycine",0.971,g,
"Histidine",0.982,g,86 %
"Hydroxyproline",0,g,
"Isoleucine",1.959,g,126 %
"Leucine",3.427,g,100 %
"Lysine",2.703,g,87 %
"Methionine",0.942,g,
"Phenylalanine",1.935,g,
"Proline",3.449,g,
"Serine",2.039,g,
"Threonine",1.627,g,100 %
"Tryptophan",0.555,g,136 %
"Tyrosine",1.817,g,
"Valine",2.419,g,123 %
"Phenylalanine + Tyrosine",3.752,g,139 %
"Methionine + Cysteine",1.471,g,95 %
"Carbohydrate",45.08,g,16 %
"Fiber",9.86,g,35 %
"Starch",0,g,
"Sugars",14.71,g,
