Nutrient,Amount,Unit,DV
Calories,205,,
"Vitamin A, RAE",6.98,mcg,1 %
"Carotene, alpha",0.79,mcg,
"Carotene, beta",2.92,mcg,
"Cryptoxanthin, beta",0,mcg,
"Lutein + zeaxanthin",0,mcg,
"Lycopene",0,mcg,
"Retinol",6.75,mcg,
"Thiamin [Vitamin B1]",0.142,mg,12 %
"Riboflavin [Vitamin B2]",0.25,mg,19 %
"Niacin [Vitamin B3]",0.392,mg,2 %
"Pantothenic acid [Vitamin B5]",0.817,mg,16 %
"Vitamin B6",0.143,mg,8 %
"Vitamin B12 [Cobalamin]",0.3,mcg,12 %
"Vitamin B12, added",0,mcg,
"Folate, DFE [Vitamin B9]",7.91,mcg,2 %
"Folate, food",0,mcg,
"Folic acid",0,mcg,
"Vitamin C [Ascorbic acid]",0.1,mg,0 %
"Vitamin D",0.07,mcg,0 %
"Vitamin E (alpha-tocopherol)",0.41,mg,3 %
"Vitamin E, added",0,mg,
"Tocopherol, alpha",0.41,mg,
"Vitamin K",6.4,mcg,5 %
"Vitamin K1 [Phylloquinone]",0,mcg,
"Betaine",0,mg,
"Biotin [Vitamin B7]",0,mcg,0 %
"Choline",36.1,mg,7 %
"Calcium",62.51,mg,5 %
"Copper",0.46,mg,51 %
"Fluoride",0,mcg,
"Iodine",0,mcg,0 %
"Iron",2.06,mg,11 %
"Magnesium",86.35,mg,21 %
"Manganese",0.427,mg,19 %
"Phosphorus",272.4,mg,22 %
"Potassium",230.71,mg,5 %
"Selenium",6.68,mcg,12 %
"Sodium",206.13,mg,9 %
"Zinc",1.67,mg,15 %
"Protein",12,g,24 %
"Alanine",0.579,g,
"Arginine",0.606,g,
"Aspartic acid",1.252,g,
"Cystine",0.241,g,
"Cysteine",0.24,g,
"Glutamic acid",2.275,g,
"Glycine",0.338,g,
"Histidine",0.244,g,21 %
"Hydroxyproline",0,g,
"Isoleucine",0.655,g,42 %
"Leucine",1.16,g,34 %
"Lysine",0.932,g,30 %
"Methionine",0.239,g,
"Phenylalanine",0.444,g,
"Proline",0.647,g,
"Serine",0.616,g,
"Threonine",0.692,g,42 %
"Tryptophan",0.197,g,48 %
"Tyrosine",0.344,g,
"Valine",0.711,g,36 %
"Phenylalanine + Tyrosine",0.788,g,29 %
"Methionine + Cysteine",0.72,g,46 %
"Carbohydrate",12.86,g,5 %
"Fiber",4.18,g,15 %
"Sugars",1.99,g,
"Net carbs",8.68,g,
"Fat",13.399,g,17 %
"Saturated fatty acids",5.308,g,27 %
"Butanoic acid",0,g,
"Decanoic acid",0,g,
"Dodecanoic acid",0,g,
"Hexadecanoic acid",0,g,
"Hexanoic acid",0,g,
"Octadecanoic acid",0,g,
"Octanoic acid",0,g,
"Tetradecanoic acid",0,g,
"Monounsaturated fatty acids",5.143,g,
"Docosenoic acid",0,g,
"Eicosenoic acid",0,g,
"Hexadecenoic acid",0,g,
"Octadecenoic acid",0,g,
"Polyunsaturated fatty acids",1.629,g,
"Docosahexaenoic n-3 acid (DHA)",0,g,
"Docosapentaenoic n-3 acid (DPA)",0,g,
"Eicosapentaenoic n-3 acid (EPA)",0,g,
"Eicosatetraenoic acid",0,g,
"Octadecadienoic acid",0,g,
"Octadecatetraenoic acid",0,g,
"Octadecatrienoic acid",0,g,
"Fatty acids, total trans",0.014,g,
"Cholesterol",27.27,mg,9 %
"Phytosterols",0,mg,
"Alcohol, ethyl",0.2,g,
"Ash",0.21,g,
"Caffeine",4.84,mg,
"Theobromine",55.46,mg,
"Water",16.27,g,
