Nutrient,Amount,Unit,DV
Calories,47,,
"Vitamin A, RAE",141.7,mcg,16 %
"Carotene, alpha",849.67,mcg,
"Carotene, beta",1230.35,mcg,
"Cryptoxanthin, alpha",0.27,mcg,
"Cryptoxanthin, beta",0.34,mcg,
"Lutein + zeaxanthin",4.81,mcg,
"Lutein",4.82,mcg,
"Lycopene",0,mcg,
"Retinol",3.75,mcg,
"Zeaxanthin",4.8,mcg,
"cis-Lutein/Zeaxanthin",1.19,mcg,
"cis-Lycopene",0,mcg,
"cis-beta-Carotene",0,mcg,
"trans-Lycopene",0,mcg,
"trans-beta-Carotene",0,mcg,
"Thiamin [Vitamin B1]",0.024,mg,2 %
"Riboflavin [Vitamin B2]",0.029,mg,2 %
"Niacin [Vitamin B3]",0.391,mg,2 %
"Pantothenic acid [Vitamin B5]",0.12,mg,2 %
"Vitamin B6",0.02,mg,1 %
"Vitamin B12 [Cobalamin]",0.02,mcg,1 %
"Vitamin B12, added",0,mcg,
"Folate, DFE [Vitamin B9]",5.91,mcg,1 %
"Folate, food",5.9,mcg,
"Folic acid",0,mcg,
"Vitamin C [Ascorbic acid]",0.8,mg,1 %
"Vitamin D",0.05,mcg,0 %
"Vitamin D2",0,mcg,
"Vitamin D3",0.05,mcg,
"Vitamin E (alpha-tocopherol)",0.33,mg,2 %
"Vitamin E, added",0,mg,
"Tocopherol, alpha",0.33,mg,
"Tocopherol, beta",0,mg,
"Tocopherol, delta",0.03,mg,
"Tocopherol, gamma",2.28,mg,
"Tocotrienol, alpha",0,mg,
"Tocotrienol, beta",0,mg,
"Tocotrienol, delta",0,mg,
"Tocotrienol, gamma",0,mg,
"Vitamin K",3.3,mcg,3 %
"Vitamin K1 [Phylloquinone]",3.3,mcg,
"Vitamin K2 [Menaquinone]",0,mcg,
"Dihydrophylloquinone",0,mcg,
"Betaine",0,mg,
"Biotin [Vitamin B7]",0,mcg,0 %
"Choline",12.8,mg,2 %
"Calcium",9.61,mg,1 %
"Copper",0.11,mg,12 %
"Fluoride",0,mcg,
