Nutrient,Amount,Unit,DV
Calories,231,,
"Vitamin A, RAE",217.96,mcg,24 %
"Carotene, alpha",122.78,mcg,
"Carotene, beta",1969.47,mcg,
"Cryptoxanthin, beta",439.69,mcg,
"Lutein + zeaxanthin",211.65,mcg,
"Lycopene",2575.75,mcg,
"Retinol",29.75,mcg,
"Thiamin [Vitamin B1]",0.196,mg,16 %
"Riboflavin [Vitamin B2]",0.229,mg,18 %
"Niacin [Vitamin B3]",8.494,mg,53 %
"Pantothenic acid [Vitamin B5]",1.266,mg,25 %
"Vitamin B6",1.003,mg,59 %
"Vitamin B12 [Cobalamin]",3.53,mcg,147 %
"Vitamin B12, added",0,mcg,
"Folate, DFE [Vitamin B9]",75.75,mcg,19 %
"Folate, food",75.52,mcg,
"Folic acid",0.05,mcg,
"Vitamin C [Ascorbic acid]",138.3,mg,154 %
"Vitamin D",9.27,mcg,46 %
"Vitamin D3",9.27,mcg,
"Vitamin E (alpha-tocopherol)",3.21,mg,21 %
"Vitamin E, added",0,mg,
"Tocopherol, alpha",3.21,mg,
"Tocopherol, beta",0.04,mg,
"Tocopherol, delta",0.01,mg,
"Tocopherol, gamma",0.14,mg,
"Tocotrienol, alpha",0.01,mg,
"Tocotrienol, beta",0,mg,
"Tocotrienol, delta",0,mg,
"Tocotrienol, gamma",0,mg,
"Vitamin K",51.7,mcg,43 %
"Vitamin K1 [Phylloquinone]",48.6,mcg,
"Dihydrophylloquinone",0,mcg,
"Betaine",0.2,mg,
"Biotin [Vitamin B7]",0,mcg,0 %
"Choline",98,mg,18 %
"Calcium",82.43,mg,6 %
"Copper",0.17,mg,19 %
"Fluoride",0.4,mcg,
"Iodine",0,mcg,0 %
"Iron",3.23,mg,18 %
"Magnesium",60.93,mg,15 %
"Manganese",0.439,mg,19 %
"Phosphorus",298.27,mg,24 %
"Potassium",878.81,mg,19 %
"Selenium",27.95,mcg,51 %
"Sodium",384.12,mg,17 %
"Zinc",1.03,mg,9 %
"Protein",20.83,g,42 %
"Alanine",1.169,g,
"Arginine",1.235,g,
"Aspartic acid",2.545,g,
"Cystine",0.159,g,
"Cysteine",0,g,
"Glutamic acid",2.849,g,
"Glycine",1.139,g,
"Histidine",0.496,g,43 %
"Hydroxyproline",0,g,
"Isoleucine",0.867,g,56 %
"Leucine",1.418,g,41 %
"Lysine",1.579,g,51 %
"Methionine",0.506,g,
"Phenylalanine",0.801,g,
"Proline",0.805,g,
"Serine",0.843,g,
"Threonine",0.974,g,60 %
"Tryptophan",0.214,g,52 %
"Tyrosine",0.662,g,
"Valine",1.013,g,52 %
"Phenylalanine + Tyrosine",1.463,g,54 %
"Methionine + Cysteine",0.506,g,33 %
"Carbohydrate",17.79,g,6 %
"Fiber",4.71,g,17 %
"Starch",0,g,
"Sugars",8.45,g,
"Fructose",2.66,g,
"Galactose",0,g,
"Glucose",2.61,g,
"Lactose",0,g,
"Maltose",0,g,
"Sucrose",0.47,g,
"Net carbs",13.08,g,
"0.54 g",0.08 g,undefined,0.15
"Fat",9.478,g,12 %
"Saturated fatty acids",1.54,g,8 %
"Butanoic acid",0,g,
"Decanoic acid",0.004,g,
"Docosanoic acid",0.002,g,
"Dodecanoic acid",0.005,g,
"Eicosanoic acid",0.005,g,
"Heptadecanoic acid",0.009,g,
"Hexadecanoic acid",0.521,g,
"Hexanoic acid",0,g,
"Octadecanoic acid",0.114,g,
"Octanoic acid",0.002,g,
"Pentadecanoic acid",0.011,g,
"Tetracosanoic acid",0.001,g,
"Tetradecanoic acid",0.176,g,
"Tridecanoic acid",0,g,
"Monounsaturated fatty acids",4.86,g,
"Cis-hexadecenoic acid",0.149,g,
"Cis-octadecenoic acid",0.543,g,
"Docosenoic acid",0.04,g,
"Docosenoic cis acid",0.038,g,
"Docosenoic trans acid",0.001,g,
"Eicosenoic acid",0.382,g,
"Heptadecenoic acid",0.003,g,
"Hexadecenoic acid",0.159,g,
"Octadecenoic acid",0.596,g,
"Pentadecenoic acid",0.002,g,
"Tetracosenoic cis acid",0.029,g,
"Tetradecenoic acid",0.003,g,
"Trans-hexadecenoic acid",0.004,g,
"Trans-octadecenoic acid",0.008,g,
"Polyunsaturated fatty acids",1.51,g,
"α-linolenic acid n-3 (ALA)",0.05,g,
"γ-linolenic acid n-6 (GLA)",0,g,
"Cis,cis-eicosadienoic n-6 acid",0.015,g,
"Linoleic acid n-6 (LA)",0.06,g,
"Docosahexaenoic n-3 acid (DHA)",0.283,g,
"Docosapentaenoic n-3 acid (DPA)",0.04,g,
"Docosatetraenoic acid",0.001,g,
"Eicosadienoic acid",0.011,g,
"Eicosadienoic n-3 acid",0.007,g,
"Eicosadienoic n-6 acid",0.003,g,
"Eicosapentaenoic n-3 acid (EPA)",0.155,g,
"Eicosatetraenoic acid",0.012,g,
"Octadecadienoic CLAs acid",0.004,g,
"Octadecadienoic acid",0.279,g,
"Octadecatetraenoic acid",0.061,g,
"Octadecatrienoic acid",0.113,g,
"Trans-octadecadienoic acid",0.016,g,
"Fatty acids, total trans",0.029,g,
"Fatty acids, total trans-monoenoic",0.013,g,
"Fatty acids, total trans-polyenoic",0.016,g,
"Cholesterol",39.1,mg,13 %
"Phytosterols",8.26,mg,
"Alcohol, ethyl",0,g,
"Ash",2.19,g,
"Caffeine",0,mg,
"Theobromine",0,mg,
"Water",296.95,g,
