Nutrient,Amount,Unit,DV
Calories,39,,
"Vitamin A, RAE",6.28,mcg,1 %
"Carotene, alpha",0,mcg,
"Carotene, beta",75.42,mcg,
"Cryptoxanthin, beta",0,mcg,
"Lutein + zeaxanthin",83.71,mcg,
"Lycopene",0,mcg,
"Retinol",0,mcg,
"Thiamin [Vitamin B1]",0.042,mg,4 %
"Riboflavin [Vitamin B2]",0.015,mg,1 %
"Niacin [Vitamin B3]",0.152,mg,1 %
"Pantothenic acid [Vitamin B5]",0.068,mg,1 %
"Vitamin B6",0.032,mg,2 %
"Vitamin B12 [Cobalamin]",0,mcg,0 %
"Vitamin B12, added",0,mcg,
"Folate, DFE [Vitamin B9]",11.61,mcg,3 %
"Folate, food",3.11,mcg,
"Folic acid",0,mcg,
"Vitamin C [Ascorbic acid]",2.6,mg,3 %
"Vitamin D",0,mcg,0 %
"Vitamin E (alpha-tocopherol)",0.04,mg,0 %
"Vitamin E, added",0,mg,
"Tocopherol, alpha",0.04,mg,
"Tocopherol, beta",0,mg,
"Tocopherol, delta",0.01,mg,
"Tocopherol, gamma",0.19,mg,
"Tocotrienol, alpha",0,mg,
"Tocotrienol, beta",0,mg,
"Tocotrienol, delta",0,mg,
"Tocotrienol, gamma",0.01,mg,
"Vitamin K",26.5,mcg,22 %
"Vitamin K1 [Phylloquinone]",25.6,mcg,
"Betaine",0,mg,
"Biotin [Vitamin B7]",0,mcg,0 %
"Choline",8.3,mg,2 %
"Calcium",11.28,mg,1 %
"Copper",0.1,mg,11 %
"Fluoride",0,mcg,
"Iodine",0,mcg,0 %
"Iron",0.59,mg,3 %
"Magnesium",16.93,mg,4 %
"Manganese",0.099,mg,4 %
"Phosphorus",41.8,mg,3 %
"Potassium",86.76,mg,2 %
"Selenium",0.88,mcg,2 %
"Sodium",70.39,mg,3 %
"Zinc",0.32,mg,3 %
"Protein",1.86,g,4 %
"Alanine",0.086,g,
"Arginine",0.14,g,
"Aspartic acid",0.217,g,
"Cystine",0.024,g,
"Cysteine",0.01,g,
"Glutamic acid",0.351,g,
"Glycine",0.086,g,
"Histidine",0.049,g,4 %
"Hydroxyproline",0,g,
"Isoleucine",0.086,g,6 %
"Leucine",0.156,g,5 %
"Lysine",0.119,g,4 %
"Methionine",0.029,g,
"Phenylalanine",0.106,g,
"Proline",0.099,g,
"Serine",0.114,g,
"Threonine",0.07,g,4 %
"Tryptophan",0.026,g,6 %
"Tyrosine",0.047,g,
"Valine",0.11,g,6 %
"Phenylalanine + Tyrosine",0.153,g,6 %
"Methionine + Cysteine",0.063,g,4 %
"Carbohydrate",4.56,g,2 %
"Fiber",1.16,g,4 %
"Starch",0.79,g,
"Sugars",0.66,g,
"Fructose",0,g,
"Galactose",0,g,
"Glucose",0,g,
"Lactose",0,g,
"Maltose",0,g,
"Sucrose",0.2,g,
"Net carbs",3.4,g,
"Fat",1.63,g,2 %
"Saturated fatty acids",0.297,g,1 %
"Butanoic acid",0,g,
"Decanoic acid",0.001,g,
"Docosanoic acid",0.006,g,
"Dodecanoic acid",0.001,g,
"Eicosanoic acid",0.009,g,
"Heptadecanoic acid",0.002,g,
"Hexadecanoic acid",0.133,g,
"Hexanoic acid",0,g,
"Octadecanoic acid",0.11,g,
"Octanoic acid",0.001,g,
"Pentadecanoic acid",0,g,
"Tetracosanoic acid",0.003,g,
"Tetradecanoic acid",0.001,g,
"Monounsaturated fatty acids",0.894,g,
"Docosenoic acid",0,g,
"Eicosenoic acid",0.005,g,
"Heptadecenoic acid",0,g,
"Hexadecenoic acid",0.005,g,
"Octadecenoic acid",0.796,g,
"Pentadecenoic acid",0,g,
"Tetradecenoic acid",0,g,
"Polyunsaturated fatty acids",0.327,g,
"Cis,cis-eicosadienoic n-6 acid",0,g,
"Docosahexaenoic n-3 acid (DHA)",0,g,
"Docosapentaenoic n-3 acid (DPA)",0,g,
"Eicosadienoic acid",0,g,
"Eicosapentaenoic n-3 acid (EPA)",0,g,
"Eicosatetraenoic acid",0,g,
"Octadecadienoic acid",0.264,g,
"Octadecatetraenoic acid",0,g,
"Octadecatrienoic acid",0.002,g,
"Fatty acids, total trans",0,g,
"Beta-sitosterol",3.81,mg,
"Campesterol",0.3,mg,
"Cholesterol",0,mg,0 %
"Phytosterols",0.07,mg,
"Stigmasterol",0,mg,
"Alcohol, ethyl",0,g,
"Ash",0.12,g,
"Caffeine",0,mg,
"Theobromine",0,mg,
"Water",21.26,g,
