Nutrient,Amount,Unit,DV
Calories,116,,
"Vitamin A, RAE",150.24,mcg,17 %
"Carotene, alpha",0.02,mcg,
"Carotene, beta",1337.33,mcg,
"Cryptoxanthin, alpha",0.54,mcg,
"Cryptoxanthin, beta",0.59,mcg,
"Lutein + zeaxanthin",2391.17,mcg,
"Lutein",9.64,mcg,
"Lycopene",0,mcg,
"Retinol",38.15,mcg,
"Zeaxanthin",9.6,mcg,
"cis-Lutein/Zeaxanthin",2.39,mcg,
"cis-Lycopene",0,mcg,
"cis-beta-Carotene",0,mcg,
"trans-Lycopene",0,mcg,
"trans-beta-Carotene",0,mcg,
"Thiamin [Vitamin B1]",0.055,mg,5 %
"Riboflavin [Vitamin B2]",0.202,mg,16 %
"Niacin [Vitamin B3]",0.429,mg,3 %
"Pantothenic acid [Vitamin B5]",0.128,mg,3 %
"Vitamin B6",0.106,mg,6 %
"Vitamin B12 [Cobalamin]",0.25,mcg,10 %
"Vitamin B12, added",0,mcg,
"Folate, DFE [Vitamin B9]",34.91,mcg,9 %
"Folate, food",30.4,mcg,
"Folic acid",0,mcg,
"Vitamin C [Ascorbic acid]",2.8,mg,3 %
"Vitamin D",0.16,mcg,1 %
"Vitamin D2",0,mcg,
"Vitamin D3",0.16,mcg,
"Vitamin E (alpha-tocopherol)",2.26,mg,15 %
"Vitamin E, added",0,mg,
"Tocopherol, alpha",2.26,mg,
"Tocopherol, beta",0,mg,
"Tocopherol, delta",0,mg,
"Tocopherol, gamma",0.04,mg,
"Tocotrienol, alpha",0,mg,
"Tocotrienol, beta",0,mg,
"Tocotrienol, delta",0,mg,
"Tocotrienol, gamma",0,mg,
"Vitamin K",71,mcg,59 %
"Vitamin K1 [Phylloquinone]",70.6,mcg,
"Vitamin K2 [Menaquinone]",0.2,mcg,
"Dihydrophylloquinone",0,mcg,
"Betaine",22.2,mg,
"Biotin [Vitamin B7]",0,mcg,0 %
"Choline",26.1,mg,5 %
"Calcium",190.35,mg,15 %
"Copper",0.12,mg,13 %
"Fluoride",0,mcg,
"Iodine",2.06,mcg,1 %
"Iron",0.91,mg,5 %
"Magnesium",40.44,mg,10 %
"Manganese",0.409,mg,18 %
"Phosphorus",141.52,mg,11 %
"Potassium",160.96,mg,3 %
"Selenium",5.95,mcg,11 %
"Sodium",264.83,mg,12 %
"Zinc",0.97,mg,9 %
"Protein",7.21,g,14 %
"Alanine",0.283,g,
"Arginine",0.501,g,
"Aspartic acid",0.641,g,
"Cystine",0.052,g,
"Cysteine",0.04,g,
"Glutamic acid",1.511,g,
"Glycine",0.242,g,
"Histidine",0.217,g,19 %
"Hydroxyproline",0,g,
"Isoleucine",0.314,g,20 %
"Leucine",0.609,g,18 %
"Lysine",0.553,g,18 %
"Methionine",0.162,g,
"Phenylalanine",0.371,g,
"Proline",0.573,g,
"Serine",0.412,g,
"Threonine",0.285,g,17 %
"Tryptophan",0.1,g,24 %
"Tyrosine",0.341,g,
"Valine",0.352,g,18 %
"Phenylalanine + Tyrosine",0.712,g,26 %
"Methionine + Cysteine",0.254,g,16 %
"Carbohydrate",4.35,g,2 %
"Fiber",1.45,g,5 %
"Starch",0.01,g,
"Sugars",0.82,g,
"Fructose",0.03,g,
"Galactose",0,g,
"Glucose",0.06,g,
"Lactose",0.09,g,
"Maltose",0,g,
"Sucrose",0.05,g,
"Net carbs",2.9,g,
"",0.08 g,undefined,
"Fat",8.322,g,11 %
"Saturated fatty acids",2.965,g,15 %
"Butanoic acid",0.124,g,
"Decanoic acid",0.143,g,
"Docosanoic acid",0,g,
"Dodecanoic acid",0.097,g,
"Eicosanoic acid",0.001,g,
"Heptadecanoic acid",0.005,g,
"Hexadecanoic acid",1.239,g,
"Hexanoic acid",0.053,g,
"Octadecanoic acid",0.453,g,
"Octanoic acid",0.05,g,
"Pentadecanoic acid",0.008,g,
"Tetracosanoic acid",0,g,
"Tetradecanoic acid",0.425,g,
"Monounsaturated fatty acids",3.56,g,
"Cis-hexadecenoic acid",0.023,g,
"Cis-octadecenoic acid",0.304,g,
"Docosenoic acid",0,g,
"Docosenoic cis acid",0,g,
"Docosenoic trans acid",0,g,
"Eicosenoic acid",0.002,g,
"Heptadecenoic acid",0.002,g,
"Hexadecenoic acid",0.095,g,
"Octadecenoic acid",0.921,g,
"Pentadecenoic acid",0,g,
"Tetracosenoic cis acid",0,g,
"Tetradecenoic acid",0.008,g,
"Trans-hexadecenoic acid",0.003,g,
"Trans-octadecenoic acid",0.02,g,
"Polyunsaturated fatty acids",1.094,g,
"α-linolenic acid n-3 (ALA)",0,g,
"γ-linolenic acid n-6 (GLA)",0,g,
"Cis,cis-eicosadienoic n-6 acid",0,g,
"Linoleic acid n-6 (LA)",0.08,g,
"Docosahexaenoic n-3 acid (DHA)",0,g,
"Docosapentaenoic n-3 acid (DPA)",0,g,
"Docosatetraenoic acid",0,g,
"Eicosadienoic acid",0.001,g,
"Eicosadienoic n-3 acid",0,g,
"Eicosadienoic n-6 acid",0.002,g,
"Eicosapentaenoic n-3 acid (EPA)",0,g,
"Eicosatetraenoic acid",0.001,g,
"Octadecadienoic CLAs acid",0.004,g,
"Octadecadienoic acid",0.091,g,
"Octadecatetraenoic acid",0,g,
"Octadecatrienoic acid",0.05,g,
"Trans-octadecadienoic acid",0.005,g,
"Trans-octadecatrienoic acid",0,g,
"Fatty acids, total trans",0.028,g,
"Fatty acids, total trans-monoenoic",0.022,g,
"Fatty acids, total trans-polyenoic",0.005,g,
"Cholesterol",32.9,mg,11 %
"25-hydroxycholecalciferol",0.02,mcg,
"Alcohol, ethyl",0,g,
"Ash",1.08,g,
"Caffeine",0,mg,
"Choline, free",0.03,mg,
"Choline, from glycerophosphocholine",0.01,mg,
"Choline, from phosphocholine",12.95,mg,
"Choline, from phosphotidyl choline",0.01,mg,
"Choline, from sphingomyelin",1.05,mg,
"Nitrogen",0.08,g,
"PUFA 18:2 c",0.06,g,
"PUFA 18:3 c",0,g,
"PUFA 20:3 c",0,g,
"Theobromine",0,mg,
"Water",36.2,g,
