Nutrient,Amount,Unit,DV
Calories,527,,
"Vitamin A, RAE",290.02,mcg,32 %
"Carotene, alpha",108.97,mcg,
"Carotene, beta",2340.24,mcg,
"Cryptoxanthin, alpha",1.63,mcg,
"Cryptoxanthin, beta",181.58,mcg,
"Lutein + zeaxanthin",2875.41,mcg,
"Lutein",28.92,mcg,
"Lycopene",2021.04,mcg,
"Retinol",80.89,mcg,
"Zeaxanthin",28.8,mcg,
"cis-Lutein/Zeaxanthin",7.17,mcg,
"cis-Lycopene",0,mcg,
"cis-beta-Carotene",0,mcg,
"trans-Lycopene",0,mcg,
"trans-beta-Carotene",0,mcg,
"Thiamin [Vitamin B1]",0.419,mg,35 %
"Riboflavin [Vitamin B2]",0.688,mg,53 %
"Niacin [Vitamin B3]",10.085,mg,63 %
"Pantothenic acid [Vitamin B5]",2.514,mg,50 %
"Vitamin B6",1.118,mg,66 %
"Vitamin B12 [Cobalamin]",2.05,mcg,85 %
"Vitamin B12, added",0,mcg,
"Folate, DFE [Vitamin B9]",181.8,mcg,45 %
"Folate, food",173.49,mcg,
"Folic acid",0,mcg,
"Vitamin C [Ascorbic acid]",136.3,mg,151 %
"Vitamin D",0.9,mcg,4 %
"Vitamin D2",0,mcg,
"Vitamin D3",0.31,mcg,
"Vitamin E (alpha-tocopherol)",5.46,mg,36 %
"Vitamin E, added",0,mg,
"Tocopherol, alpha",5.46,mg,
"Tocopherol, beta",0.01,mg,
"Tocopherol, delta",0.03,mg,
"Tocopherol, gamma",0.96,mg,
"Tocotrienol, alpha",0.17,mg,
"Tocotrienol, beta",0,mg,
"Tocotrienol, delta",0,mg,
"Tocotrienol, gamma",0.12,mg,
"Vitamin K",192.8,mcg,161 %
"Vitamin K1 [Phylloquinone]",188.6,mcg,
"Vitamin K2 [Menaquinone]",0.8,mcg,
"Dihydrophylloquinone",0,mcg,
"Betaine",10.8,mg,
"Biotin [Vitamin B7]",0,mcg,0 %
"Choline",167.4,mg,30 %
"Calcium",318.16,mg,24 %
"Copper",0.44,mg,49 %
"Fluoride",0.3,mcg,
"Iodine",6.17,mcg,4 %
"Iron",6.36,mg,35 %
"Magnesium",157.85,mg,38 %
"Manganese",1.994,mg,87 %
"Phosphorus",652.06,mg,52 %
"Potassium",1204.64,mg,26 %
"Selenium",51.55,mcg,94 %
"Sodium",942.96,mg,41 %
"Zinc",6.7,mg,61 %
"Protein",44.32,g,89 %
"Alanine",2.335,g,
"Arginine",2.937,g,
"Aspartic acid",3.905,g,
"Cystine",0.455,g,
