Nutrient,Amount,Unit,DV
Calories,40,,
"Vitamin A, RAE",4.56,mcg,1 %
"Carotene, alpha",0.29,mcg,
"Carotene, beta",52.53,mcg,
"Cryptoxanthin, beta",1.93,mcg,
"Lutein + zeaxanthin",109.29,mcg,
"Lycopene",0,mcg,
"Retinol",0,mcg,
"Thiamin [Vitamin B1]",0.005,mg,0 %
"Riboflavin [Vitamin B2]",0.006,mg,0 %
"Niacin [Vitamin B3]",0.072,mg,0 %
"Pantothenic acid [Vitamin B5]",0.01,mg,0 %
"Vitamin B6",0.012,mg,1 %
"Vitamin B12 [Cobalamin]",0,mcg,0 %
"Vitamin B12, added",0,mcg,
"Folate, DFE [Vitamin B9]",1.77,mcg,0 %
"Folate, food",0.64,mcg,
"Folic acid",0,mcg,
"Vitamin C [Ascorbic acid]",0,mg,0 %
"Vitamin D",0,mcg,0 %
"Vitamin E (alpha-tocopherol)",0.87,mg,6 %
"Vitamin E, added",0,mg,
"Tocopherol, alpha",0.87,mg,
"Tocopherol, beta",0,mg,
"Tocopherol, delta",0,mg,
"Tocopherol, gamma",0,mg,
"Tocotrienol, alpha",0,mg,
"Tocotrienol, beta",0,mg,
"Tocotrienol, delta",0,mg,
"Tocotrienol, gamma",0,mg,
"Vitamin K",5.3,mcg,4 %
"Vitamin K1 [Phylloquinone]",0.3,mcg,
"Betaine",0,mg,
"Biotin [Vitamin B7]",0,mcg,0 %
"Choline",3.2,mg,1 %
"Calcium",21.73,mg,2 %
"Copper",0.03,mg,3 %
"Fluoride",0,mcg,
"Iodine",0,mcg,0 %
"Iron",0.43,mg,2 %
"Magnesium",5.58,mg,1 %
"Manganese",0.053,mg,2 %
"Phosphorus",3.51,mg,0 %
"Potassium",27.86,mg,1 %
"Selenium",0.21,mcg,0 %
"Sodium",335.63,mg,15 %
"Zinc",0.03,mg,0 %
"Protein",0.34,g,1 %
"Alanine",0.005,g,
"Arginine",0.004,g,
"Aspartic acid",0.009,g,
"Cystine",0,g,
"Cysteine",0,g,
"Glutamic acid",0.009,g,
"Glycine",0.004,g,
"Histidine",0.001,g,0 %
"Hydroxyproline",0,g,
"Isoleucine",0.003,g,0 %
"Leucine",0.007,g,0 %
"Lysine",0.003,g,0 %
"Methionine",0.001,g,
"Phenylalanine",0.004,g,
"Proline",0.01,g,
"Serine",0.002,g,
"Threonine",0.003,g,0 %
"Tryptophan",0.001,g,0 %
"Tyrosine",0.003,g,
"Valine",0.005,g,0 %
"Phenylalanine + Tyrosine",0.007,g,0 %
"Methionine + Cysteine",0.001,g,0 %
"Carbohydrate",2.57,g,1 %
"Fiber",0.89,g,3 %
"Sugars",1.41,g,
"Net carbs",1.68,g,
"Fat",3.303,g,4 %
"Saturated fatty acids",0.444,g,2 %
"Butanoic acid",0,g,
"Decanoic acid",0,g,
"Dodecanoic acid",0,g,
"Hexadecanoic acid",0.362,g,
"Hexanoic acid",0,g,
"Octadecanoic acid",0.072,g,
"Octanoic acid",0,g,
"Tetradecanoic acid",0,g,
"Monounsaturated fatty acids",2.429,g,
"Docosenoic acid",0,g,
"Eicosenoic acid",0.01,g,
"Hexadecenoic acid",0.026,g,
"Octadecenoic acid",2.388,g,
"Polyunsaturated fatty acids",0.285,g,
"Docosahexaenoic n-3 acid (DHA)",0,g,
"Docosapentaenoic n-3 acid (DPA)",0,g,
"Eicosapentaenoic n-3 acid (EPA)",0,g,
"Eicosatetraenoic acid",0,g,
"Octadecadienoic acid",0.26,g,
"Octadecatetraenoic acid",0,g,
"Octadecatrienoic acid",0.02,g,
"Fatty acids, total trans",0,g,
"Cholesterol",0,mg,0 %
"Alcohol, ethyl",0,g,
"Ash",0.97,g,
"Caffeine",0,mg,
"Theobromine",0,mg,
"Water",22.73,g,
