Nutrient,Amount,Unit,DV
Calories,94,,
"Vitamin A, RAE",288.57,mcg,32 %
"Carotene, alpha",993.4,mcg,
"Carotene, beta",2814.16,mcg,
"Cryptoxanthin, beta",110.33,mcg,
"Lutein + zeaxanthin",90.37,mcg,
"Lycopene",3056.73,mcg,
"Retinol",8.1,mcg,
"Thiamin [Vitamin B1]",0.073,mg,6 %
"Riboflavin [Vitamin B2]",0.129,mg,10 %
"Niacin [Vitamin B3]",2.905,mg,18 %
"Pantothenic acid [Vitamin B5]",0.563,mg,11 %
"Vitamin B6",0.298,mg,18 %
"Vitamin B12 [Cobalamin]",0.45,mcg,19 %
"Vitamin B12, added",0,mcg,
"Folate, DFE [Vitamin B9]",23.44,mcg,6 %
"Folate, food",23.11,mcg,
"Folic acid",0,mcg,
"Vitamin C [Ascorbic acid]",34.2,mg,38 %
"Vitamin D",0.15,mcg,1 %
"Vitamin E (alpha-tocopherol)",1.11,mg,7 %
"Vitamin E, added",0,mg,
"Tocopherol, alpha",1.11,mg,
"Tocopherol, beta",0.01,mg,
"Tocopherol, delta",0.01,mg,
"Tocopherol, gamma",0.16,mg,
"Tocotrienol, alpha",0.02,mg,
"Tocotrienol, beta",0,mg,
"Tocotrienol, delta",0,mg,
"Tocotrienol, gamma",0.01,mg,
"Vitamin K",10.1,mcg,8 %
"Vitamin K1 [Phylloquinone]",10.1,mcg,
"Dihydrophylloquinone",0,mcg,
"Betaine",2.7,mg,
"Biotin [Vitamin B7]",0,mcg,0 %
"Choline",29.7,mg,5 %
"Calcium",40.73,mg,3 %
"Copper",0.1,mg,11 %
"Fluoride",1.1,mcg,
"Iodine",0,mcg,0 %
"Iron",1.26,mg,7 %
"Magnesium",23.33,mg,6 %
"Manganese",0.182,mg,8 %
"Phosphorus",106.81,mg,9 %
"Potassium",365.04,mg,8 %
"Selenium",8.18,mcg,15 %
"Sodium",216.3,mg,9 %
"Zinc",1.18,mg,11 %
"Protein",8.32,g,17 %
"Alanine",0.489,g,
"Arginine",0.579,g,
"Aspartic acid",0.882,g,
"Cystine",0.109,g,
"Cysteine",0,g,
"Glutamic acid",1.54,g,
"Glycine",0.416,g,
"Histidine",0.232,g,20 %
"Hydroxyproline",0.074,g,
"Isoleucine",0.352,g,23 %
"Leucine",0.632,g,18 %
"Lysine",0.68,g,22 %
"Methionine",0.214,g,
"Phenylalanine",0.319,g,
"Proline",0.346,g,
"Serine",0.339,g,
"Threonine",0.4,g,24 %
"Tryptophan",0.09,g,22 %
"Tyrosine",0.27,g,
"Valine",0.367,g,19 %
"Phenylalanine + Tyrosine",0.589,g,22 %
"Methionine + Cysteine",0.214,g,14 %
"Carbohydrate",8.71,g,3 %
"Fiber",2.11,g,8 %
"Starch",0.43,g,
"Sugars",4.62,g,
"Fructose",1.62,g,
"Galactose",0,g,
"Glucose",1.64,g,
"Lactose",0,g,
"Maltose",0.03,g,
"Sucrose",1.2,g,
"Net carbs",6.6,g,
"0.05 g",0.81 g,undefined,16.20
"Fat",3.377,g,4 %
"Saturated fatty acids",0.886,g,4 %
"Butanoic acid",0.001,g,
"Decanoic acid",0.001,g,
"Docosanoic acid",0.001,g,
"Dodecanoic acid",0.004,g,
"Eicosanoic acid",0.003,g,
"Heptadecanoic acid",0.007,g,
"Hexadecanoic acid",0.585,g,
"Hexanoic acid",0,g,
"Octadecanoic acid",0.214,g,
"Octanoic acid",0.001,g,
"Pentadecanoic acid",0.004,g,
"Tetracosanoic acid",0,g,
"Tetradecanoic acid",0.026,g,
"Tridecanoic acid",0,g,
"Monounsaturated fatty acids",1.096,g,
"Cis-hexadecenoic acid",0.098,g,
"Cis-octadecenoic acid",0.898,g,
"Docosenoic acid",0,g,
"Docosenoic cis acid",0,g,
"Docosenoic trans acid",0,g,
"Eicosenoic acid",0.011,g,
"Heptadecenoic acid",0.005,g,
"Hexadecenoic acid",0.102,g,
"Octadecenoic acid",0.938,g,
"Pentadecenoic acid",0,g,
"Tetracosenoic cis acid",0.002,g,
"Tetradecenoic acid",0.004,g,
"Trans-hexadecenoic acid",0.002,g,
"Trans-octadecenoic acid",0.027,g,
"Polyunsaturated fatty acids",1.028,g,
"α-linolenic acid n-3 (ALA)",0.04,g,
"γ-linolenic acid n-6 (GLA)",0,g,
"Cis,cis-eicosadienoic n-6 acid",0.006,g,
"Linoleic acid n-6 (LA)",0.8,g,
"Docosahexaenoic n-3 acid (DHA)",0.003,g,
"Docosapentaenoic n-3 acid (DPA)",0.004,g,
"Docosatetraenoic acid",0.007,g,
"Eicosadienoic acid",0.004,g,
"Eicosadienoic n-3 acid",0.001,g,
"Eicosadienoic n-6 acid",0.004,g,
"Eicosapentaenoic n-3 acid (EPA)",0.002,g,
"Eicosatetraenoic acid",0.04,g,
"Octadecadienoic CLAs acid",0.005,g,
"Octadecadienoic acid",0.891,g,
"Octadecatetraenoic acid",0,g,
"Octadecatrienoic acid",0.066,g,
"Trans-octadecadienoic acid",0.012,g,
"Trans-octadecatrienoic acid",0,g,
"Fatty acids, total trans",0.041,g,
"Fatty acids, total trans-monoenoic",0.029,g,
"Fatty acids, total trans-polyenoic",0.012,g,
"Cholesterol",27.33,mg,9 %
"Phytosterols",2.56,mg,
"Alcohol, ethyl",0,g,
"Ash",1.17,g,
"Caffeine",0,mg,
"Theobromine",0,mg,
"Water",154.76,g,
