Nutrient,Amount,Unit,DV
Calories,291,,
"Vitamin A, RAE",22.38,mcg,2 %
"Carotene, alpha",12.3,mcg,
"Carotene, beta",43.34,mcg,
"Cryptoxanthin, beta",17.55,mcg,
"Lutein + zeaxanthin",152.75,mcg,
"Lycopene",0,mcg,
"Retinol",17.79,mcg,
"Thiamin [Vitamin B1]",0.146,mg,12 %
"Riboflavin [Vitamin B2]",0.199,mg,15 %
"Niacin [Vitamin B3]",11.805,mg,74 %
"Pantothenic acid [Vitamin B5]",1.041,mg,21 %
"Vitamin B6",0.683,mg,40 %
"Vitamin B12 [Cobalamin]",2.67,mcg,111 %
"Vitamin B12, added",0,mcg,
"Folate, DFE [Vitamin B9]",61.45,mcg,15 %
"Folate, food",45.55,mcg,
"Folic acid",0,mcg,
"Vitamin C [Ascorbic acid]",13.8,mg,15 %
"Vitamin D",1.26,mcg,6 %
"Vitamin E (alpha-tocopherol)",2.48,mg,17 %
"Vitamin E, added",0,mg,
"Tocopherol, alpha",2.48,mg,
"Tocopherol, beta",0.02,mg,
"Tocopherol, delta",0.01,mg,
"Tocopherol, gamma",0.16,mg,
"Tocotrienol, alpha",0.01,mg,
"Tocotrienol, beta",0,mg,
"Tocotrienol, delta",0,mg,
"Tocotrienol, gamma",0,mg,
"Vitamin K",17.8,mcg,15 %
"Vitamin K1 [Phylloquinone]",10.7,mcg,
"Dihydrophylloquinone",0,mcg,
"Betaine",3.3,mg,
"Biotin [Vitamin B7]",0,mcg,0 %
"Choline",47.5,mg,9 %
"Calcium",71.14,mg,5 %
"Copper",0.21,mg,23 %
"Fluoride",20.6,mcg,
"Iodine",0,mcg,0 %
"Iron",2.68,mg,15 %
"Magnesium",56.5,mg,13 %
"Manganese",0.495,mg,22 %
"Phosphorus",222.91,mg,18 %
"Potassium",609.13,mg,13 %
"Selenium",80.94,mcg,147 %
"Sodium",431.95,mg,19 %
"Zinc",1.39,mg,13 %
"Protein",23.36,g,47 %
"Alanine",1.265,g,
"Arginine",1.335,g,
"Aspartic acid",2.236,g,
"Cystine",0.233,g,
"Cysteine",0.22,g,
"Glutamic acid",3.296,g,
"Glycine",1.029,g,
"Histidine",0.619,g,54 %
"Hydroxyproline",0,g,
"Isoleucine",0.973,g,63 %
"Leucine",1.712,g,50 %
"Lysine",1.908,g,61 %
"Methionine",0.606,g,
"Phenylalanine",0.848,g,
"Proline",0.774,g,
"Serine",0.888,g,
"Threonine",0.921,g,56 %
"Tryptophan",0.247,g,61 %
"Tyrosine",0.705,g,
"Valine",1.106,g,56 %
"Phenylalanine + Tyrosine",1.553,g,58 %
"Methionine + Cysteine",0.826,g,53 %
"Carbohydrate",14.98,g,5 %
"Fiber",5.55,g,20 %
"Starch",0.06,g,
"Sugars",2.92,g,
"Fructose",0.04,g,
"Galactose",0.04,g,
"Glucose",0.04,g,
"Lactose",0,g,
"Maltose",0,g,
"Sucrose",0.03,g,
"Net carbs",9.43,g,
"0.30 g",0.01 g,undefined,0.03
"Fat",16.869,g,22 %
"Saturated fatty acids",2.409,g,12 %
"Butanoic acid",0,g,
"Decanoic acid",0.001,g,
"Docosanoic acid",0,g,
"Dodecanoic acid",0,g,
"Eicosanoic acid",0,g,
"Heptadecanoic acid",0,g,
"Hexadecanoic acid",1.059,g,
"Hexanoic acid",0,g,
"Octadecanoic acid",0.032,g,
"Octanoic acid",0.001,g,
"Pentadecanoic acid",0,g,
"Tetracosanoic acid",0,g,
"Tetradecanoic acid",0.001,g,
"Monounsaturated fatty acids",10.888,g,
"Docosenoic acid",0.189,g,
"Eicosenoic acid",0.065,g,
"Heptadecenoic acid",0.005,g,
"Hexadecenoic acid",0.35,g,
"Octadecenoic acid",4.671,g,
"Pentadecenoic acid",0,g,
"Tetradecenoic acid",0,g,
"Polyunsaturated fatty acids",2.17,g,
"α-linolenic acid n-3 (ALA)",0.06,g,
"γ-linolenic acid n-6 (GLA)",0.01,g,
"Cis,cis-eicosadienoic n-6 acid",0,g,
"Docosahexaenoic n-3 acid (DHA)",0.205,g,
"Docosapentaenoic n-3 acid (DPA)",0.004,g,
"Eicosadienoic acid",0.008,g,
"Eicosapentaenoic n-3 acid (EPA)",0.029,g,
"Eicosatetraenoic acid",0,g,
"Octadecadienoic acid",0.902,g,
"Octadecatetraenoic acid",0,g,
"Octadecatrienoic acid",0.129,g,
"Fatty acids, total trans",0.002,g,
"Beta-sitosterol",38,mg,
"Campesterol",2.5,mg,
"Cholesterol",37.67,mg,13 %
"Stigmasterol",1,mg,
"Alcohol, ethyl",0,g,
"Ash",0.83,g,
"Caffeine",0,mg,
"Theobromine",0,mg,
"Water",197.31,g,
