Nutrient,Amount,Unit,DV
Calories,382,,
"Vitamin A, RAE",117.8,mcg,13 %
"Carotene, alpha",4.87,mcg,
"Carotene, beta",101.05,mcg,
"Cryptoxanthin, beta",0.37,mcg,
"Lutein + zeaxanthin",25.05,mcg,
"Lycopene",0,mcg,
"Retinol",108.96,mcg,
"Thiamin [Vitamin B1]",0.33,mg,28 %
"Riboflavin [Vitamin B2]",0.18,mg,14 %
"Niacin [Vitamin B3]",1.293,mg,8 %
"Pantothenic acid [Vitamin B5]",0.347,mg,7 %
"Vitamin B6",0.364,mg,21 %
"Vitamin B12 [Cobalamin]",9.59,mcg,400 %
"Vitamin B12, added",0,mcg,
"Folate, DFE [Vitamin B9]",126.04,mcg,32 %
"Folate, food",4.01,mcg,
"Folic acid",0,mcg,
"Vitamin C [Ascorbic acid]",8.2,mg,9 %
"Vitamin D",0,mcg,0 %
"Vitamin E (alpha-tocopherol)",1.17,mg,8 %
"Vitamin E, added",0,mg,
"Tocopherol, alpha",1.17,mg,
"Tocopherol, beta",0,mg,
"Tocopherol, delta",0.01,mg,
"Tocopherol, gamma",0.19,mg,
"Tocotrienol, alpha",0,mg,
"Tocotrienol, beta",0,mg,
"Tocotrienol, delta",0,mg,
"Tocotrienol, gamma",0,mg,
"Vitamin K",12.7,mcg,11 %
"Vitamin K1 [Phylloquinone]",10.4,mcg,
"Vitamin K2 [Menaquinone]",1.1,mcg,
"Dihydrophylloquinone",0,mcg,
"Betaine",0.1,mg,
"Biotin [Vitamin B7]",0,mcg,0 %
"Choline",66.1,mg,12 %
"Calcium",228.77,mg,18 %
"Copper",0.8,mg,89 %
"Fluoride",0.3,mcg,
"Iodine",0,mcg,0 %
"Iron",6.12,mg,34 %
"Magnesium",64.6,mg,15 %
"Manganese",1.156,mg,50 %
"Phosphorus",416.16,mg,33 %
"Potassium",533.24,mg,11 %
"Selenium",34.5,mcg,63 %
"Sodium",1021.53,mg,44 %
"Zinc",3.27,mg,30 %
"Protein",32.15,g,64 %
"Alanine",1.418,g,
"Arginine",2.255,g,
"Aspartic acid",3.082,g,
"Cystine",0.348,g,
"Cysteine",0.34,g,
"Glutamic acid",4.351,g,
"Glycine",1.182,g,
"Histidine",0.679,g,59 %
"Hydroxyproline",0,g,
"Isoleucine",1.261,g,81 %
"Leucine",2.149,g,63 %
"Lysine",2.038,g,66 %
"Methionine",0.516,g,
"Phenylalanine",1.224,g,
"Proline",1.066,g,
"Serine",1.296,g,
"Threonine",1.162,g,71 %
"Tryptophan",0.324,g,79 %
"Tyrosine",0.936,g,
"Valine",1.404,g,72 %
"Phenylalanine + Tyrosine",2.16,g,80 %
"Methionine + Cysteine",0.856,g,55 %
"Carbohydrate",45.57,g,17 %
"Fiber",7.03,g,25 %
"Starch",0,g,
"Sugars",1.46,g,
"Fructose",0.09,g,
"Galactose",0.01,g,
"Glucose",0.09,g,
"Lactose",0,g,
"Maltose",0,g,
"Sucrose",0.06,g,
"Net carbs",38.54,g,
"0.14 g",0.14 g,undefined,0.97
"Fat",8.349,g,11 %
"Saturated fatty acids",3.013,g,15 %
"Butanoic acid",0.076,g,
"Decanoic acid",0.1,g,
"Docosanoic acid",0.002,g,
"Dodecanoic acid",0.114,g,
"Eicosanoic acid",0.007,g,
"Heptadecanoic acid",0.023,g,
"Hexadecanoic acid",1.123,g,
"Hexanoic acid",0.065,g,
"Octadecanoic acid",0.405,g,
"Octanoic acid",0.041,g,
"Pentadecanoic acid",0.037,g,
"Tetracosanoic acid",0.001,g,
"Tetradecanoic acid",0.359,g,
"Tridecanoic acid",0,g,
"Monounsaturated fatty acids",2.732,g,
"Cis-hexadecenoic acid",0.043,g,
"Cis-octadecenoic acid",0.877,g,
"Docosenoic acid",0,g,
"Docosenoic cis acid",0,g,
"Docosenoic trans acid",0,g,
"Eicosenoic acid",0.008,g,
"Heptadecenoic acid",0.007,g,
"Hexadecenoic acid",0,g,
"Octadecenoic acid",0.008,g,
"Pentadecenoic acid",0,g,
"Tetracosenoic cis acid",0,g,
"Tetradecenoic acid",0,g,
"Trans-hexadecenoic acid",0.012,g,
"Trans-octadecenoic acid",0.097,g,
"Polyunsaturated fatty acids",1.255,g,
"α-linolenic acid n-3 (ALA)",0.03,g,
"γ-linolenic acid n-6 (GLA)",0,g,
"Cis,cis-eicosadienoic n-6 acid",0.001,g,
"Linoleic acid n-6 (LA)",0.13,g,
"Docosahexaenoic n-3 acid (DHA)",0.059,g,
"Docosapentaenoic n-3 acid (DPA)",0.009,g,
"Docosatetraenoic acid",0.001,g,
"Eicosadienoic acid",0,g,
"Eicosadienoic n-3 acid",0,g,
"Eicosadienoic n-6 acid",0.004,g,
"Eicosapentaenoic n-3 acid (EPA)",0.041,g,
"Eicosatetraenoic acid",0.006,g,
"Octadecadienoic CLAs acid",0.021,g,
"Octadecadienoic acid",0.012,g,
"Octadecatetraenoic acid",0,g,
"Octadecatrienoic acid",0.014,g,
"Trans-octadecadienoic acid",0.026,g,
"Trans-octadecatrienoic acid",0,g,
"Fatty acids, total trans",0.134,g,
"Fatty acids, total trans-monoenoic",0.109,g,
"Fatty acids, total trans-polyenoic",0,g,
"Fatty acids, total trans-dienoic",0.03,g,
"Cholesterol",41.18,mg,14 %
"Phytosterols",1.52,mg,
"Alcohol, ethyl",0,g,
"Ash",1.2,g,
"Caffeine",0,mg,
"Choline, free",0.26,mg,
"Choline, from glycerophosphocholine",0.47,mg,
"Choline, from phosphocholine",0,mg,
"Choline, from phosphotidyl choline",0.74,mg,
"Choline, from sphingomyelin",0.66,mg,
"MUFA 14:1 c",0.03,g,
"MUFA 17:1 c",0.01,g,
"MUFA 20:1 c",0.01,g,
"Nitrogen",0.69,g,
"PUFA 18:2 c",0.15,g,
"PUFA 18:3 c",0.02,g,
"PUFA 20:2 c",0,g,
"PUFA 20:3 c",0,g,
"PUFA 20:3 n-9",0,g,
"PUFA 20:4c",0.01,g,
"PUFA 20:5c",0,g,
"PUFA 22:2",0,g,
"PUFA 22:5 c",0,g,
"PUFA 22:6 c",0,g,
"SFA 11:0",0,g,
"Theobromine",0,mg,
"Water",117.44,g,
