Nutrient,Amount,Unit,DV
Calories,138,,
"Vitamin A, RAE",0,mcg,0 %
"Carotene, alpha",0,mcg,
"Carotene, beta",0,mcg,
"Cryptoxanthin, beta",0,mcg,
"Lutein + zeaxanthin",0,mcg,
"Lycopene",0,mcg,
"Retinol",0,mcg,
"Thiamin [Vitamin B1]",0.003,mg,0 %
"Riboflavin [Vitamin B2]",0.1,mg,8 %
"Niacin [Vitamin B3]",0.073,mg,0 %
"Pantothenic acid [Vitamin B5]",0.018,mg,0 %
"Vitamin B6",0,mg,0 %
"Vitamin B12 [Cobalamin]",0,mcg,0 %
"Vitamin B12, added",0,mcg,
"Folate, DFE [Vitamin B9]",2.64,mcg,1 %
"Folate, food",2.64,mcg,
"Folic acid",0,mcg,
"Vitamin C [Ascorbic acid]",0,mg,0 %
"Vitamin D",0,mcg,0 %
"Vitamin D3",0,mcg,
"Vitamin E (alpha-tocopherol)",0.5,mg,3 %
"Vitamin E, added",0,mg,
"Tocopherol, alpha",0.5,mg,
"Vitamin K",4.3,mcg,4 %
"Vitamin K1 [Phylloquinone]",4.3,mcg,
"Choline",0.8,mg,0 %
"Calcium",0.99,mg,0 %
"Copper",0,mg,0 %
"Iron",0.05,mg,0 %
"Magnesium",0.33,mg,0 %
"Manganese",0,mg,0 %
"Phosphorus",5.94,mg,0 %
"Potassium",11.22,mg,0 %
"Selenium",0.03,mcg,0 %
"Sodium",60.72,mg,3 %
"Zinc",0.02,mg,0 %
"Protein",0,g,0 %
"Carbohydrate",22.4,g,8 %
"Fiber",0,g,0 %
"Sugars",20.82,g,
"Net carbs",22.4,g,
"Fat",5.356,g,7 %
"Saturated fatty acids",0.981,g,5 %
"Butanoic acid",0,g,
"Decanoic acid",0,g,
"Docosanoic acid",0,g,
"Dodecanoic acid",0,g,
"Eicosanoic acid",0,g,
"Heptadecanoic acid",0,g,
"Hexadecanoic acid",0.784,g,
"Hexanoic acid",0,g,
"Octadecanoic acid",0.191,g,
"Octanoic acid",0,g,
"Pentadecanoic acid",0,g,
"Tetradecanoic acid",0.007,g,
"Monounsaturated fatty acids",1.604,g,
"Docosenoic acid",0,g,
"Eicosenoic acid",0,g,
"Hexadecenoic acid",0.059,g,
"Octadecenoic acid",1.545,g,
"Polyunsaturated fatty acids",2.624,g,
"Docosahexaenoic n-3 acid (DHA)",0,g,
"Docosapentaenoic n-3 acid (DPA)",0,g,
"Eicosapentaenoic n-3 acid (EPA)",0,g,
"Eicosatetraenoic acid",0,g,
"Octadecadienoic acid",2.327,g,
"Octadecatetraenoic acid",0,g,
"Octadecatrienoic acid",0.297,g,
"Fatty acids, total trans",0,g,
"Cholesterol",0,mg,0 %
"Alcohol, ethyl",0,g,
"Ash",0.27,g,
"Caffeine",0,mg,
"Theobromine",0,mg,
"Water",4.97,g,
