Nutrient,Amount,Unit,DV
Calories,164,,
"Vitamin A, RAE",86.86,mcg,10 %
"Carotene, alpha",44.56,mcg,
"Carotene, beta",816.95,mcg,
"Cryptoxanthin, beta",0.68,mcg,
"Lutein + zeaxanthin",2.88,mcg,
"Lycopene",8149.8,mcg,
"Retinol",11.55,mcg,
"Thiamin [Vitamin B1]",0.222,mg,18 %
"Riboflavin [Vitamin B2]",0.334,mg,26 %
"Niacin [Vitamin B3]",1.691,mg,11 %
"Pantothenic acid [Vitamin B5]",0.829,mg,17 %
"Vitamin B6",0.287,mg,17 %
"Vitamin B12 [Cobalamin]",0.31,mcg,13 %
"Vitamin B12, added",0,mcg,
"Folate, DFE [Vitamin B9]",78.37,mcg,20 %
"Folate, food",3.57,mcg,
"Folic acid",0,mcg,
"Vitamin C [Ascorbic acid]",8.6,mg,10 %
"Vitamin D",0,mcg,0 %
"Vitamin E (alpha-tocopherol)",2.22,mg,15 %
"Vitamin E, added",0,mg,
"Tocopherol, alpha",2.22,mg,
"Tocopherol, beta",0,mg,
"Tocopherol, delta",0,mg,
"Tocopherol, gamma",0.15,mg,
"Tocotrienol, alpha",0,mg,
"Tocotrienol, beta",0,mg,
"Tocotrienol, delta",0,mg,
"Tocotrienol, gamma",0,mg,
"Vitamin K",8.5,mcg,7 %
"Vitamin K1 [Phylloquinone]",3.3,mcg,
"Vitamin K2 [Menaquinone]",0.4,mcg,
"Dihydrophylloquinone",0,mcg,
"Betaine",0.2,mg,
"Biotin [Vitamin B7]",0,mcg,0 %
"Choline",53.8,mg,10 %
"Calcium",276.38,mg,21 %
"Copper",0.24,mg,27 %
"Fluoride",0.3,mcg,
"Iodine",0,mcg,0 %
"Iron",2.95,mg,16 %
"Magnesium",76.42,mg,18 %
"Manganese",0.494,mg,21 %
"Phosphorus",277.68,mg,22 %
"Potassium",618.52,mg,13 %
"Selenium",8.31,mcg,15 %
"Sodium",537.69,mg,23 %
"Zinc",1.77,mg,16 %
"Protein",15.93,g,32 %
"Alanine",0.593,g,
"Arginine",0.572,g,
"Aspartic acid",1.627,g,
"Cystine",0.239,g,
"Cysteine",0.21,g,
"Glutamic acid",2.722,g,
"Glycine",0.365,g,
"Histidine",0.31,g,27 %
"Hydroxyproline",0,g,
"Isoleucine",0.697,g,45 %
"Leucine",1.289,g,38 %
"Lysine",1.107,g,36 %
"Methionine",0.239,g,
"Phenylalanine",0.549,g,
"Proline",0.927,g,
"Serine",0.745,g,
"Threonine",0.684,g,42 %
"Tryptophan",0.197,g,48 %
"Tyrosine",0.385,g,
"Valine",0.718,g,37 %
"Phenylalanine + Tyrosine",0.934,g,35 %
"Methionine + Cysteine",0.688,g,44 %
