Nutrient,Amount,Unit,DV
Calories,308,,
"Vitamin A, RAE",549.81,mcg,61 %
"Carotene, alpha",11.7,mcg,
"Carotene, beta",5489.2,mcg,
"Cryptoxanthin, beta",46.93,mcg,
"Lutein + zeaxanthin",9715.09,mcg,
"Lutein",115.69,mcg,
"Lycopene",0.13,mcg,
"Retinol",90.04,mcg,
"Zeaxanthin",115.19,mcg,
"cis-Lutein/Zeaxanthin",28.67,mcg,
"cis-Lycopene",0,mcg,
"cis-beta-Carotene",0,mcg,
"trans-Lycopene",0,mcg,
"trans-beta-Carotene",0,mcg,
"Thiamin [Vitamin B1]",0.313,mg,26 %
"Riboflavin [Vitamin B2]",0.449,mg,35 %
"Niacin [Vitamin B3]",1.63,mg,10 %
"Pantothenic acid [Vitamin B5]",0.348,mg,7 %
"Vitamin B6",0.307,mg,18 %
"Vitamin B12 [Cobalamin]",0.51,mcg,21 %
"Vitamin B12, added",0,mcg,
"Folate, DFE [Vitamin B9]",127.11,mcg,32 %
"Folate, food",127.11,mcg,
"Folic acid",0,mcg,
"Vitamin C [Ascorbic acid]",7.7,mg,9 %
"Vitamin D",1.24,mcg,6 %
"Vitamin D2",0,mcg,
"Vitamin D3",1.24,mcg,
"Vitamin E (alpha-tocopherol)",2.7,mg,18 %
"Vitamin E, added",0,mg,
"Tocopherol, alpha",2.7,mg,
"Tocopherol, beta",0.06,mg,
"Tocopherol, delta",0,mg,
"Tocopherol, gamma",0.53,mg,
"Tocotrienol, alpha",0.09,mg,
"Tocotrienol, beta",0,mg,
"Tocotrienol, delta",0,mg,
"Tocotrienol, gamma",0.02,mg,
"Vitamin K",283.1,mcg,236 %
"Vitamin K1 [Phylloquinone]",283.1,mcg,
"Dihydrophylloquinone",0,mcg,
"Betaine",103.6,mg,
"Choline",193.3,mg,35 %
"Calcium",273.39,mg,21 %
"Copper",0.25,mg,28 %
"Fluoride",0.2,mcg,
"Iodine",24.7,mcg,16 %
"Iron",4.39,mg,24 %
"Magnesium",139.15,mg,33 %
"Manganese",2.124,mg,92 %
"Phosphorus",287.3,mg,23 %
"Potassium",514.91,mg,11 %
"Selenium",37.73,mcg,69 %
"Sodium",1227.05,mg,53 %
"Zinc",2.19,mg,20 %
"Protein",18.3,g,37 %
"Alanine",0.61,g,
"Arginine",0.933,g,
"Aspartic acid",1.153,g,
"Cystine",0.08,g,
"Cysteine",0.19,g,
"Glutamic acid",2.145,g,
"Glycine",0.5,g,
"Histidine",0.256,g,22 %
"Hydroxyproline",0,g,
"Isoleucine",0.504,g,32 %
"Leucine",0.878,g,26 %
"Lysine",0.696,g,22 %
"Methionine",0.298,g,
"Phenylalanine",0.636,g,
"Proline",0.876,g,
"Serine",0.725,g,
"Threonine",0.544,g,33 %
"Tryptophan",0.197,g,48 %
"Tyrosine",0.484,g,
"Valine",0.629,g,32 %
"Phenylalanine + Tyrosine",1.12,g,42 %
"Methionine + Cysteine",0.488,g,31 %
"Carbohydrate",41.2,g,15 %
"Fiber",6.65,g,24 %
"Starch",11.54,g,
"Sugars",5.37,g,
"Sugars, added",2,g,
"Fructose",0.36,g,
"Galactose",0,g,
"Glucose",0.53,g,
"Lactose",0,g,
"Maltose",0,g,
"Sucrose",0.4,g,
"Net carbs",34.55,g,
"",0.75 g,undefined,
"Fat",10.233,g,13 %
"Saturated fatty acids",3.692,g,18 %
"Butanoic acid",0,g,
"Decanoic acid",0,g,
"Docosanoic acid",0,g,
"Dodecanoic acid",0.003,g,
"Eicosanoic acid",0,g,
"Heptadecanoic acid",0,g,
"Hexadecanoic acid",1.457,g,
"Hexanoic acid",0,g,
"Octadecanoic acid",0.428,g,
"Octanoic acid",0,g,
"Pentadecanoic acid",0,g,
"Tetracosanoic acid",0,g,
"Tetradecanoic acid",0.02,g,
"Tridecanoic acid",0,g,
"Monounsaturated fatty acids",2.237,g,
"Cis-hexadecenoic acid",0.12,g,
"Cis-octadecenoic acid",1.708,g,
"Docosenoic acid",0,g,
"Eicosenoic acid",0.002,g,
"Heptadecenoic acid",0,g,
"Hexadecenoic acid",0.002,g,
"Octadecenoic acid",0.408,g,
"Pentadecenoic acid",0,g,
"Tetracosenoic cis acid",0,g,
"Tetradecenoic acid",0,g,
"Trans-octadecenoic acid",0,g,
"Polyunsaturated fatty acids",1.665,g,
"α-linolenic acid n-3 (ALA)",0,g,
"γ-linolenic acid n-6 (GLA)",0.01,g,
"Cis,cis-eicosadienoic n-6 acid",0,g,
"Linoleic acid n-6 (LA)",0.73,g,
"Docosahexaenoic n-3 acid (DHA)",0,g,
"Docosapentaenoic n-3 acid (DPA)",0,g,
"Docosatetraenoic acid",0,g,
"Eicosadienoic acid",0,g,
"Eicosadienoic n-6 acid",0.01,g,
"Eicosapentaenoic n-3 acid (EPA)",0,g,
"Eicosatetraenoic acid",0,g,
"Octadecadienoic acid",0.653,g,
"Octadecatetraenoic acid",0,g,
"Octadecatrienoic acid",0.098,g,
"Uncosapentaenoic acid",0,g,
"18:2 c",0.73,g,
"18:3 c",0.01,g,
"20:3 c",0.01,g,
"Fatty acids, total trans",0,g,
"Fatty acids, total trans-monoenoic",0,g,
"Cholesterol",214.29,mg,71 %
"Phytosterols",3.36,mg,
"25-hydroxycholecalciferol",0.28,mcg,
"Alcohol, ethyl",0,g,
"Ash",3.57,g,
"Caffeine",0,mg,
"Carbohydrate, by summation",0.1,g,
"Choline, free",0.3,mg,
"Choline, from glycerophosphocholine",0.1,mg,
"Choline, from phosphocholine",155.43,mg,
"Choline, from phosphotidyl choline",0.1,mg,
"Choline, from sphingomyelin",12.63,mg,
"Cryptoxanthin, alpha",6.54,mcg,
"Nitrogen",1,g,
"Theobromine",0,mg,
"Water",149.29,g,
