Nutrient,Amount,Unit,DV
Calories,49,,
"Vitamin A, RAE",31.98,mcg,4 %
"Carotene, alpha",4.59,mcg,
"Carotene, beta",331.6,mcg,
"Cryptoxanthin, beta",97.94,mcg,
"Lutein + zeaxanthin",46.67,mcg,
"Lycopene",0.61,mcg,
"Retinol",0,mcg,
"Thiamin [Vitamin B1]",0.021,mg,2 %
"Riboflavin [Vitamin B2]",0.049,mg,4 %
"Niacin [Vitamin B3]",0.31,mg,2 %
"Pantothenic acid [Vitamin B5]",0.021,mg,0 %
"Vitamin B6",0.083,mg,5 %
"Vitamin B12 [Cobalamin]",0,mcg,0 %
"Vitamin B12, added",0,mcg,
"Folate, DFE [Vitamin B9]",16.92,mcg,4 %
"Folate, food",17.39,mcg,
"Folic acid",0,mcg,
"Vitamin C [Ascorbic acid]",22.6,mg,25 %
"Vitamin D",0,mcg,0 %
"Vitamin E (alpha-tocopherol)",1,mg,7 %
"Vitamin E, added",0,mg,
"Tocopherol, alpha",1,mg,
"Tocopherol, beta",0.01,mg,
"Tocopherol, delta",0,mg,
"Tocopherol, gamma",0.03,mg,
"Tocotrienol, alpha",0.01,mg,
"Tocotrienol, beta",0,mg,
"Tocotrienol, delta",0,mg,
"Tocotrienol, gamma",0,mg,
"Vitamin K",4.2,mcg,4 %
"Vitamin K1 [Phylloquinone]",4.2,mcg,
"Vitamin K2 [Menaquinone]",0,mcg,
"Dihydrophylloquinone",0,mcg,
"Betaine",0,mg,
"Choline",2.4,mg,0 %
"Calcium",19.7,mg,2 %
"Copper",0.07,mg,8 %
"Fluoride",0,mcg,
"Iron",0.5,mg,3 %
"Magnesium",14.39,mg,3 %
"Manganese",0.225,mg,10 %
"Phosphorus",31.5,mg,3 %
"Potassium",86.8,mg,2 %
"Selenium",0.68,mcg,1 %
"Sodium",93.74,mg,4 %
"Zinc",0.25,mg,2 %
"Protein",2.01,g,4 %
"Alanine",0.082,g,
"Arginine",0.18,g,
"Aspartic acid",0.222,g,
"Cystine",0.022,g,
"Glutamic acid",0.376,g,
"Glycine",0.09,g,
"Histidine",0.048,g,4 %
"Hydroxyproline",0,g,
"Isoleucine",0.075,g,5 %
"Leucine",0.131,g,4 %
"Lysine",0.102,g,3 %
"Methionine",0.021,g,
"Phenylalanine",0.098,g,
"Proline",0.084,g,
"Serine",0.088,g,
"Threonine",0.064,g,4 %
"Tryptophan",0.018,g,4 %
"Tyrosine",0.044,g,
"Valine",0.077,g,4 %
"Phenylalanine + Tyrosine",0.142,g,5 %
"Methionine + Cysteine",0.021,g,1 %
"Carbohydrate",6.57,g,2 %
"Fiber",2.04,g,7 %
"Starch",0.02,g,
"Sugars",1.64,g,
"Fructose",0.04,g,
"Galactose",0,g,
"Glucose",0.04,g,
"Lactose",0,g,
"Maltose",0,g,
"Sucrose",0.09,g,
"Net carbs",4.53,g,
"",0.28 g,undefined,
"Fat",1.983,g,3 %
"Saturated fatty acids",0.189,g,1 %
"Butanoic acid",0,g,
"Decanoic acid",0,g,
"Docosanoic acid",0,g,
"Dodecanoic acid",0,g,
"Eicosanoic acid",0,g,
"Heptadecanoic acid",0,g,
"Hexadecanoic acid",0.118,g,
"Hexanoic acid",0,g,
"Octadecanoic acid",0.026,g,
"Octanoic acid",0,g,
"Pentadecanoic acid",0,g,
"Tetracosanoic acid",0,g,
"Tetradecanoic acid",0.001,g,
"Tridecanoic acid",0,g,
"Monounsaturated fatty acids",1.034,g,
"Cis-hexadecenoic acid",0.005,g,
"Cis-octadecenoic acid",0.721,g,
"Docosenoic acid",0,g,
"Docosenoic cis acid",0,g,
"Docosenoic trans acid",0,g,
"Eicosenoic acid",0,g,
"Heptadecenoic acid",0,g,
"Hexadecenoic acid",0.007,g,
"Octadecenoic acid",0.81,g,
"Pentadecenoic acid",0,g,
"Tetracosenoic cis acid",0,g,
"Tetradecenoic acid",0,g,
"Trans-hexadecenoic acid",0,g,
"Trans-octadecenoic acid",0,g,
"Polyunsaturated fatty acids",0.536,g,
"α-linolenic acid n-3 (ALA)",0,g,
"γ-linolenic acid n-6 (GLA)",0,g,
"Cis,cis-eicosadienoic n-6 acid",0,g,
"Linoleic acid n-6 (LA)",0.28,g,
"Docosahexaenoic n-3 acid (DHA)",0,g,
"Docosapentaenoic n-3 acid (DPA)",0,g,
"Docosatetraenoic acid",0,g,
"Eicosadienoic acid",0,g,
"Eicosadienoic n-3 acid",0,g,
"Eicosadienoic n-6 acid",0,g,
"Eicosapentaenoic n-3 acid (EPA)",0,g,
"Eicosatetraenoic acid",0,g,
"Octadecadienoic CLAs acid",0,g,
"Octadecadienoic acid",0.482,g,
"Octadecatetraenoic acid",0,g,
"Octadecatrienoic acid",0.018,g,
"Trans-octadecadienoic acid",0,g,
"Trans-octadecatrienoic acid",0,g,
"Fatty acids, total trans",0,g,
"Fatty acids, total trans-monoenoic",0,g,
"Fatty acids, total trans-polyenoic",0,g,
"Beta-sitosterol",2.97,mg,
"Campesterol",0.11,mg,
"Cholesterol",0,mg,0 %
"Phytosterols",0.56,mg,
"Stigmasterol",0.09,mg,
"Alcohol, ethyl",0,g,
"Ash",0.27,g,
"Caffeine",0,mg,
"Theobromine",0,mg,
"Water",32.1,g,
