Nutrient,Amount,Unit,DV
Calories,261,,
"Vitamin A, RAE",2.78,mcg,0 %
"Carotene, alpha",0.42,mcg,
"Carotene, beta",1.56,mcg,
"Cryptoxanthin, beta",0,mcg,
"Lutein + zeaxanthin",0,mcg,
"Lycopene",0,mcg,
"Retinol",0,mcg,
"Thiamin [Vitamin B1]",0.142,mg,12 %
"Riboflavin [Vitamin B2]",0.153,mg,12 %
"Niacin [Vitamin B3]",0.672,mg,4 %
"Pantothenic acid [Vitamin B5]",0.395,mg,8 %
"Vitamin B6",0.229,mg,13 %
"Vitamin B12 [Cobalamin]",0.01,mcg,0 %
"Vitamin B12, added",0,mcg,
"Folate, DFE [Vitamin B9]",14.8,mcg,4 %
"Folate, food",0,mcg,
"Folic acid",0,mcg,
"Vitamin C [Ascorbic acid]",2.1,mg,2 %
"Vitamin D",0,mcg,0 %
"Vitamin E (alpha-tocopherol)",0.36,mg,2 %
"Vitamin E, added",0,mg,
"Tocopherol, alpha",0.36,mg,
"Vitamin K",10,mcg,8 %
"Vitamin K1 [Phylloquinone]",0,mcg,
"Betaine",0,mg,
"Biotin [Vitamin B7]",0,mcg,0 %
"Choline",31.9,mg,6 %
"Calcium",63.1,mg,5 %
"Copper",0.84,mg,93 %
"Fluoride",0,mcg,
"Iodine",0,mcg,0 %
"Iron",3.48,mg,19 %
"Magnesium",123.32,mg,29 %
"Manganese",1.204,mg,52 %
"Phosphorus",326.4,mg,26 %
"Potassium",364.97,mg,8 %
"Selenium",7.55,mcg,14 %
"Sodium",281.74,mg,12 %
"Zinc",3.15,mg,29 %
"Protein",15.01,g,30 %
"Alanine",0.671,g,
"Arginine",1.347,g,
"Aspartic acid",1.414,g,
"Cystine",0.165,g,
"Cysteine",0.16,g,
"Glutamic acid",2.573,g,
"Glycine",0.594,g,
"Histidine",0.333,g,29 %
"Hydroxyproline",0,g,
"Isoleucine",0.572,g,37 %
"Leucine",0.995,g,29 %
"Lysine",0.837,g,27 %
"Methionine",0.246,g,
"Phenylalanine",0.63,g,
"Proline",0.54,g,
"Serine",0.625,g,
"Threonine",0.562,g,34 %
"Tryptophan",0.147,g,36 %
"Tyrosine",0.349,g,
"Valine",0.734,g,37 %
"Phenylalanine + Tyrosine",0.979,g,36 %
"Methionine + Cysteine",0.571,g,37 %
"Carbohydrate",22.76,g,8 %
"Fiber",1.85,g,7 %
"Sugars",12.77,g,
"Fructose",0.04,g,
"Galactose",0,g,
"Glucose",0.13,g,
"Lactose",0,g,
"Maltose",0,g,
"Sucrose",4.67,g,
"Net carbs",20.91,g,
"Fat",13.365,g,17 %
"Saturated fatty acids",3.162,g,16 %
"Butanoic acid",0,g,
"Decanoic acid",0,g,
"Dodecanoic acid",0,g,
"Hexadecanoic acid",0,g,
"Hexanoic acid",0,g,
"Octadecanoic acid",0,g,
"Octanoic acid",0,g,
"Tetradecanoic acid",0,g,
"Monounsaturated fatty acids",6.688,g,
"Docosenoic acid",0,g,
"Eicosenoic acid",0,g,
"Hexadecenoic acid",0,g,
"Octadecenoic acid",0.001,g,
"Polyunsaturated fatty acids",2.176,g,
"Docosahexaenoic n-3 acid (DHA)",0,g,
"Docosapentaenoic n-3 acid (DPA)",0,g,
"Eicosapentaenoic n-3 acid (EPA)",0,g,
"Eicosatetraenoic acid",0,g,
"Octadecadienoic acid",0.001,g,
"Octadecatetraenoic acid",0,g,
"Octadecatrienoic acid",0,g,
"Fatty acids, total trans",0.007,g,
"Cholesterol",0.48,mg,0 %
"Alcohol, ethyl",0.3,g,
"Ash",0.04,g,
"Caffeine",2.58,mg,
"Theobromine",29.58,mg,
"Water",22.28,g,
