Nutrient,Amount,Unit,DV
Calories,279,,
"Vitamin A, RAE",163.6,mcg,18 %
"Carotene, alpha",135.26,mcg,
"Carotene, beta",1418.96,mcg,
"Cryptoxanthin, beta",332.58,mcg,
"Lutein + zeaxanthin",401.37,mcg,
"Lycopene",1.39,mcg,
"Retinol",25.91,mcg,
"Thiamin [Vitamin B1]",0.163,mg,14 %
"Riboflavin [Vitamin B2]",0.335,mg,26 %
"Niacin [Vitamin B3]",7.438,mg,46 %
"Pantothenic acid [Vitamin B5]",1.442,mg,29 %
"Vitamin B6",0.745,mg,44 %
"Vitamin B12 [Cobalamin]",1.41,mcg,59 %
"Vitamin B12, added",0,mcg,
"Folate, DFE [Vitamin B9]",34.15,mcg,9 %
"Folate, food",13.25,mcg,
"Folic acid",0,mcg,
"Vitamin C [Ascorbic acid]",8.4,mg,9 %
"Vitamin D",0.47,mcg,2 %
"Vitamin E (alpha-tocopherol)",3.39,mg,23 %
"Vitamin E, added",0,mg,
"Tocopherol, alpha",3.39,mg,
"Tocopherol, beta",0.02,mg,
"Tocopherol, delta",0.02,mg,
"Tocopherol, gamma",0.57,mg,
"Tocotrienol, alpha",0.28,mg,
"Tocotrienol, beta",0,mg,
"Tocotrienol, delta",0,mg,
"Tocotrienol, gamma",0.22,mg,
"Vitamin K",12.7,mcg,11 %
"Vitamin K1 [Phylloquinone]",11.5,mcg,
"Dihydrophylloquinone",0,mcg,
"Betaine",9,mg,
"Biotin [Vitamin B7]",0,mcg,0 %
"Choline",75.5,mg,14 %
"Calcium",89.75,mg,7 %
"Copper",0.27,mg,30 %
"Fluoride",1.4,mcg,
"Iodine",0,mcg,0 %
"Iron",3.37,mg,19 %
"Magnesium",52.67,mg,13 %
"Manganese",0.418,mg,18 %
"Phosphorus",293.25,mg,23 %
"Potassium",615.84,mg,13 %
"Selenium",24.77,mcg,45 %
"Sodium",724.33,mg,31 %
"Zinc",3.61,mg,33 %
"Protein",24.77,g,50 %
"Alanine",1.449,g,
"Arginine",1.825,g,
"Aspartic acid",2.424,g,
"Cystine",0.257,g,
"Cysteine",0,g,
"Glutamic acid",4.029,g,
"Glycine",1.299,g,
"Histidine",0.691,g,60 %
"Hydroxyproline",0.236,g,
"Isoleucine",1.046,g,67 %
"Leucine",1.923,g,56 %
"Lysine",2.069,g,67 %
"Methionine",0.667,g,
"Phenylalanine",0.935,g,
"Proline",1.146,g,
"Serine",0.995,g,
"Threonine",1.069,g,65 %
"Tryptophan",0.275,g,67 %
"Tyrosine",0.825,g,
"Valine",1.107,g,56 %
"Phenylalanine + Tyrosine",1.76,g,65 %
"Methionine + Cysteine",0.667,g,43 %
"Carbohydrate",19.44,g,7 %
"Fiber",6.03,g,22 %
"Sugars",6.61,g,
"Fructose",0.39,g,
"Galactose",0,g,
"Glucose",0.2,g,
"Lactose",0,g,
"Maltose",0,g,
"Sucrose",0.13,g,
"Net carbs",13.41,g,
"0.21 g",2.61 g,undefined,12.49
"Fat",13.117,g,17 %
"Saturated fatty acids",3.092,g,15 %
"Butanoic acid",0.004,g,
"Decanoic acid",0.006,g,
"Docosanoic acid",0.006,g,
"Dodecanoic acid",0.02,g,
"Eicosanoic acid",0.012,g,
"Heptadecanoic acid",0.025,g,
"Hexadecanoic acid",1.876,g,
"Hexanoic acid",0.001,g,
"Octadecanoic acid",0.703,g,
"Octanoic acid",0.003,g,
"Pentadecanoic acid",0.012,g,
"Tetracosanoic acid",0.001,g,
"Tetradecanoic acid",0.094,g,
"Tridecanoic acid",0.002,g,
"Monounsaturated fatty acids",5.066,g,
"Cis-hexadecenoic acid",0.312,g,
"Cis-octadecenoic acid",3.092,g,
"Docosenoic acid",0.001,g,
"Docosenoic cis acid",0.001,g,
"Docosenoic trans acid",0,g,
"Eicosenoic acid",0.035,g,
"Heptadecenoic acid",0.016,g,
"Hexadecenoic acid",0.326,g,
"Octadecenoic acid",3.183,g,
"Pentadecenoic acid",0,g,
"Tetracosenoic cis acid",0.007,g,
"Tetradecenoic acid",0.014,g,
"Trans-hexadecenoic acid",0.007,g,
"Trans-octadecenoic acid",0.087,g,
"Polyunsaturated fatty acids",3.869,g,
"α-linolenic acid n-3 (ALA)",0.18,g,
"γ-linolenic acid n-6 (GLA)",0.01,g,
"Cis,cis-eicosadienoic n-6 acid",0.018,g,
"Linoleic acid n-6 (LA)",2.57,g,
"Docosahexaenoic n-3 acid (DHA)",0.009,g,
"Docosapentaenoic n-3 acid (DPA)",0.012,g,
"Docosatetraenoic acid",0.024,g,
"Eicosadienoic acid",0.014,g,
"Eicosadienoic n-3 acid",0.002,g,
"Eicosadienoic n-6 acid",0.012,g,
"Eicosapentaenoic n-3 acid (EPA)",0.006,g,
"Eicosatetraenoic acid",0.127,g,
"Octadecadienoic CLAs acid",0.015,g,
"Octadecadienoic acid",3.233,g,
"Octadecatetraenoic acid",0.001,g,
"Octadecatrienoic acid",0.194,g,
"Trans-octadecadienoic acid",0.038,g,
"Trans-octadecatrienoic acid",0,g,
"Fatty acids, total trans",0.132,g,
"Fatty acids, total trans-monoenoic",0.093,g,
"Fatty acids, total trans-polyenoic",0.038,g,
"Cholesterol",87.16,mg,29 %
"Phytosterols",10.68,mg,
"Alcohol, ethyl",0,g,
"Ash",3.28,g,
"Caffeine",0,mg,
"Theobromine",0,mg,
"Water",196.76,g,
