Nutrient,Amount,Unit,DV
Calories,486,,
"Vitamin A, RAE",203.24,mcg,23 %
"Carotene, alpha",0.72,mcg,
"Carotene, beta",336.73,mcg,
"Cryptoxanthin, beta",3.51,mcg,
"Lutein + zeaxanthin",673.68,mcg,
"Lutein",57.84,mcg,
"Lycopene",18080.62,mcg,
"Retinol",173.74,mcg,
"Zeaxanthin",57.59,mcg,
"cis-Lutein/Zeaxanthin",14.34,mcg,
"cis-Lycopene",0,mcg,
"cis-beta-Carotene",0,mcg,
"trans-Lycopene",0,mcg,
"trans-beta-Carotene",0,mcg,
"Thiamin [Vitamin B1]",0.617,mg,51 %
"Riboflavin [Vitamin B2]",0.705,mg,54 %
"Niacin [Vitamin B3]",5.379,mg,34 %
"Pantothenic acid [Vitamin B5]",1.631,mg,33 %
"Vitamin B6",0.759,mg,45 %
"Vitamin B12 [Cobalamin]",1.17,mcg,49 %
"Vitamin B12, added",0,mcg,
"Folate, DFE [Vitamin B9]",210.41,mcg,53 %
"Folate, food",199.06,mcg,
"Folic acid",0,mcg,
"Vitamin C [Ascorbic acid]",133,mg,148 %
"Vitamin D",0.79,mcg,4 %
"Vitamin D2",0,mcg,
"Vitamin D3",0.79,mcg,
"Vitamin E (alpha-tocopherol)",2.22,mg,15 %
"Vitamin E, added",0,mg,
"Tocopherol, alpha",2.22,mg,
"Tocopherol, beta",0,mg,
"Tocopherol, delta",0.01,mg,
"Tocopherol, gamma",0.48,mg,
"Tocotrienol, alpha",0.01,mg,
"Tocotrienol, beta",0,mg,
"Tocotrienol, delta",0,mg,
"Tocotrienol, gamma",0,mg,
"Vitamin K",74.6,mcg,62 %
"Vitamin K1 [Phylloquinone]",70.9,mcg,
"Vitamin K2 [Menaquinone]",2.8,mcg,
"Dihydrophylloquinone",0,mcg,
"Betaine",1,mg,
"Biotin [Vitamin B7]",0,mcg,0 %
"Choline",244.2,mg,44 %
"Calcium",640.12,mg,49 %
"Copper",0.88,mg,98 %
"Fluoride",0.2,mcg,
"Iodine",12.35,mcg,8 %
"Iron",7.63,mg,42 %
"Magnesium",185.7,mg,44 %
"Manganese",1.74,mg,76 %
"Phosphorus",693.81,mg,56 %
"Potassium",2050.52,mg,44 %
"Selenium",33.17,mcg,60 %
"Sodium",928.03,mg,40 %
"Zinc",4.52,mg,41 %
"Protein",31.23,g,62 %
"Alanine",1.043,g,
"Arginine",1.176,g,
"Aspartic acid",2.734,g,
"Cystine",0.233,g,
"Cysteine",0.14,g,
"Glutamic acid",5.801,g,
"Glycine",0.82,g,
"Histidine",0.56,g,49 %
"Hydroxyproline",0.023,g,
"Isoleucine",1.127,g,73 %
"Leucine",1.778,g,52 %
"Lysine",1.257,g,41 %
"Methionine",0.507,g,
"Phenylalanine",1.092,g,
"Proline",1.703,g,
"Serine",1.105,g,
"Threonine",1.028,g,63 %
"Tryptophan",0.427,g,105 %
"Tyrosine",0.888,g,
"Valine",1.339,g,68 %
"Phenylalanine + Tyrosine",1.98,g,73 %
"Methionine + Cysteine",0.647,g,42 %
