Nutrient,Amount,Unit,DV
Calories,402,,
"Vitamin A, RAE",1617.23,mcg,180 %
"Carotene, alpha",51.99,mcg,
"Carotene, beta",16702.82,mcg,
"Cryptoxanthin, beta",188.48,mcg,
"Lutein + zeaxanthin",29023.95,mcg,
"Lutein",231.38,mcg,
"Lycopene",0.54,mcg,
"Retinol",215.51,mcg,
"Zeaxanthin",230.37,mcg,
"cis-Lutein/Zeaxanthin",57.34,mcg,
"cis-Lycopene",0,mcg,
"cis-beta-Carotene",0,mcg,
"trans-Lycopene",0,mcg,
"trans-beta-Carotene",0,mcg,
"Thiamin [Vitamin B1]",0.451,mg,38 %
"Riboflavin [Vitamin B2]",1.967,mg,151 %
"Niacin [Vitamin B3]",5.073,mg,32 %
"Pantothenic acid [Vitamin B5]",2.075,mg,42 %
"Vitamin B6",0.862,mg,51 %
"Vitamin B12 [Cobalamin]",1.62,mcg,68 %
"Vitamin B12, added",0,mcg,
"Folate, DFE [Vitamin B9]",361.45,mcg,90 %
"Folate, food",361.3,mcg,
"Folic acid",0,mcg,
"Vitamin C [Ascorbic acid]",19.1,mg,21 %
"Vitamin D",2.75,mcg,14 %
"Vitamin D2",0.17,mcg,
"Vitamin D3",2.58,mcg,
"Vitamin E (alpha-tocopherol)",8.11,mg,54 %
"Vitamin E, added",0,mg,
"Tocopherol, alpha",8.11,mg,
"Tocopherol, beta",0.04,mg,
"Tocopherol, delta",0.01,mg,
"Tocopherol, gamma",0.5,mg,
"Tocotrienol, alpha",0.17,mg,
"Tocotrienol, beta",0,mg,
"Tocotrienol, delta",0,mg,
"Tocotrienol, gamma",0.06,mg,
"Vitamin K",850.4,mcg,709 %
"Vitamin K1 [Phylloquinone]",848.7,mcg,
"Vitamin K2 [Menaquinone]",0,mcg,
"Dihydrophylloquinone",0.9,mcg,
"Betaine",275.3,mg,
"Biotin [Vitamin B7]",0,mcg,0 %
"Choline",413.4,mg,75 %
"Calcium",521.05,mg,40 %
"Copper",0.7,mg,78 %
"Fluoride",0.2,mcg,
"Iodine",49.39,mcg,33 %
"Iron",7.73,mg,43 %
"Magnesium",217.25,mg,52 %
"Manganese",1.922,mg,84 %
"Phosphorus",514.79,mg,41 %
"Potassium",1514.76,mg,32 %
"Selenium",77.55,mcg,141 %
"Sodium",1421.13,mg,62 %
"Zinc",4.18,mg,38 %
"Protein",38.89,g,78 %
"Alanine",2.208,g,
"Arginine",2.853,g,
"Aspartic acid",3.931,g,
"Cystine",0.383,g,
"Cysteine",0.39,g,
"Glutamic acid",5.44,g,
"Glycine",1.453,g,
"Histidine",0.848,g,74 %
"Hydroxyproline",0,g,
"Isoleucine",1.85,g,119 %
"Leucine",3.018,g,88 %
"Lysine",2.645,g,85 %
"Methionine",1.052,g,
"Phenylalanine",2.074,g,
"Proline",1.989,g,
"Serine",2.496,g,
"Threonine",1.807,g,111 %
"Tryptophan",0.605,g,148 %
"Tyrosine",1.679,g,
"Valine",2.446,g,125 %
"Phenylalanine + Tyrosine",3.753,g,139 %
"Methionine + Cysteine",1.442,g,93 %
"Carbohydrate",22.63,g,8 %
"Fiber",9.72,g,35 %
"Starch",0,g,
"Sugars",4.52,g,
"Fructose",0.93,g,
"Galactose",0.07,g,
"Glucose",2.47,g,
"Lactose",0.06,g,
"Maltose",0.06,g,
"Sucrose",0.78,g,
"Net carbs",12.91,g,
"0.02 g",1.50 g,undefined,75.05
"Fat",19.692,g,25 %
"Saturated fatty acids",7.406,g,37 %
"Butanoic acid",0.202,g,
"Decanoic acid",0.519,g,
"Docosanoic acid",0.004,g,
"Dodecanoic acid",0.307,g,
"Eicosanoic acid",0.003,g,
"Heptadecanoic acid",0,g,
"Hexadecanoic acid",3.872,g,
"Hexanoic acid",0.15,g,
"Octadecanoic acid",1.235,g,
"Octanoic acid",0.144,g,
"Pentadecanoic acid",0,g,
"Tetracosanoic acid",0,g,
"Tetradecanoic acid",0.76,g,
"Tridecanoic acid",0.001,g,
"Monounsaturated fatty acids",5.969,g,
"Cis-hexadecenoic acid",0.239,g,
"Cis-octadecenoic acid",3.469,g,
"Docosenoic acid",0,g,
"Docosenoic cis acid",0,g,
"Docosenoic trans acid",0,g,
"Eicosenoic acid",0,g,
"Heptadecenoic acid",0,g,
"Hexadecenoic acid",0.112,g,
"Octadecenoic acid",1.226,g,
"Pentadecenoic acid",0,g,
"Tetracosenoic cis acid",0,g,
"Tetradecenoic acid",0,g,
"Trans-hexadecenoic acid",0,g,
"Trans-octadecenoic acid",0,g,
"Polyunsaturated fatty acids",2.772,g,
"α-linolenic acid n-3 (ALA)",0.02,g,
"γ-linolenic acid n-6 (GLA)",0.01,g,
"Cis,cis-eicosadienoic n-6 acid",0.001,g,
"Linoleic acid n-6 (LA)",1.47,g,
"Docosahexaenoic n-3 acid (DHA)",0,g,
"Docosapentaenoic n-3 acid (DPA)",0,g,
"Docosatetraenoic acid",0,g,
"Eicosadienoic acid",0.001,g,
"Eicosadienoic n-3 acid",0,g,
"Eicosadienoic n-6 acid",0.02,g,
"Eicosapentaenoic n-3 acid (EPA)",0,g,
"Eicosatetraenoic acid",0.001,g,
"Octadecadienoic CLAs acid",0,g,
"Octadecadienoic acid",0.513,g,
"Octadecatetraenoic acid",0,g,
"Octadecatrienoic acid",0.282,g,
"Trans-octadecadienoic acid",0,g,
"Uncosapentaenoic acid",0,g,
"18:2 c",1.47,g,
"18:3 c",0.01,g,
"20:3 c",0.02,g,
"Fatty acids, total trans",0,g,
"Fatty acids, total trans-monoenoic",0,g,
"Fatty acids, total trans-polyenoic",0,g,
"Beta-sitosterol",0,mg,
"Campesterol",1.7,mg,
"Cholesterol",438.7,mg,146 %
"Phytosterols",6.86,mg,
"Stigmasterol",0,mg,
