Nutrient,Amount,Unit,DV
Calories,57,,
"Vitamin A, RAE",15.37,mcg,2 %
"Carotene, alpha",0.02,mcg,
"Carotene, beta",181.69,mcg,
"Cryptoxanthin, beta",5.25,mcg,
"Lutein + zeaxanthin",326.32,mcg,
"Lycopene",0.03,mcg,
"Retinol",0,mcg,
"Thiamin [Vitamin B1]",0.021,mg,2 %
"Riboflavin [Vitamin B2]",0.015,mg,1 %
"Niacin [Vitamin B3]",0.259,mg,2 %
"Pantothenic acid [Vitamin B5]",0.037,mg,1 %
"Vitamin B6",0.02,mg,1 %
"Vitamin B12 [Cobalamin]",0,mcg,0 %
"Vitamin B12, added",0,mcg,
"Folate, DFE [Vitamin B9]",5.63,mcg,1 %
"Folate, food",6.34,mcg,
"Folic acid",0,mcg,
"Vitamin C [Ascorbic acid]",2.1,mg,2 %
"Vitamin D",0,mcg,0 %
"Vitamin E (alpha-tocopherol)",0.46,mg,3 %
"Vitamin E, added",0,mg,
"Tocopherol, alpha",0.46,mg,
"Tocopherol, beta",0,mg,
"Tocopherol, delta",0,mg,
"Tocopherol, gamma",0.5,mg,
"Tocotrienol, alpha",0,mg,
"Tocotrienol, beta",0,mg,
"Tocotrienol, delta",0,mg,
"Tocotrienol, gamma",0.03,mg,
"Vitamin K",26.4,mcg,22 %
"Vitamin K1 [Phylloquinone]",26.4,mcg,
"Vitamin K2 [Menaquinone]",0,mcg,
"Dihydrophylloquinone",0,mcg,
"Betaine",0,mg,
"Choline",3.3,mg,1 %
"Calcium",55.95,mg,4 %
"Copper",0.08,mg,9 %
"Fluoride",0.1,mcg,
"Iron",0.46,mg,3 %
"Magnesium",15.6,mg,4 %
"Manganese",0.474,mg,21 %
"Phosphorus",30.48,mg,2 %
"Potassium",56.4,mg,1 %
"Selenium",0.13,mcg,0 %
"Sodium",236.96,mg,10 %
"Zinc",0.36,mg,3 %
"Protein",2.59,g,5 %
"Alanine",0.04,g,
"Arginine",0.123,g,
"Aspartic acid",0.081,g,
"Cystine",0.016,g,
"Glutamic acid",0.157,g,
"Glycine",0.039,g,
"Histidine",0.019,g,2 %
"Hydroxyproline",0,g,
"Isoleucine",0.032,g,2 %
"Leucine",0.058,g,2 %
"Lysine",0.032,g,1 %
"Methionine",0.013,g,
"Phenylalanine",0.032,g,
"Proline",0.041,g,
"Serine",0.044,g,
"Threonine",0.023,g,1 %
"Tryptophan",0.007,g,2 %
"Tyrosine",0.028,g,
"Valine",0.039,g,2 %
"Phenylalanine + Tyrosine",0.06,g,2 %
"Methionine + Cysteine",0.013,g,1 %
"Carbohydrate",2.78,g,1 %
"Fiber",0.38,g,1 %
"Starch",0.06,g,
"Sugars",0.3,g,
"Fructose",0.05,g,
"Galactose",0.02,g,
"Glucose",0.06,g,
"Lactose",0,g,
"Maltose",0,g,
"Sucrose",0.16,g,
"Net carbs",2.4,g,
"",0.02 g,undefined,
"Fat",4.304,g,6 %
"Saturated fatty acids",1.077,g,5 %
"Butanoic acid",0,g,
"Decanoic acid",0,g,
"Docosanoic acid",0.003,g,
"Dodecanoic acid",0,g,
"Eicosanoic acid",0.01,g,
"Heptadecanoic acid",0,g,
"Hexadecanoic acid",0.143,g,
"Hexanoic acid",0,g,
"Octadecanoic acid",0.061,g,
"Octanoic acid",0,g,
"Pentadecanoic acid",0,g,
"Tetracosanoic acid",0,g,
"Tetradecanoic acid",0,g,
"Tridecanoic acid",0,g,
"Monounsaturated fatty acids",0.82,g,
"Cis-hexadecenoic acid",0,g,
"Cis-octadecenoic acid",0.001,g,
"Docosenoic acid",0,g,
"Docosenoic cis acid",0,g,
"Docosenoic trans acid",0,g,
"Eicosenoic acid",0.035,g,
"Heptadecenoic acid",0,g,
"Hexadecenoic acid",0.001,g,
"Octadecenoic acid",0.785,g,
"Pentadecenoic acid",0,g,
"Tetracosenoic cis acid",0,g,
"Tetradecenoic acid",0,g,
"Trans-hexadecenoic acid",0,g,
"Trans-octadecenoic acid",0,g,
"Polyunsaturated fatty acids",1.504,g,
"α-linolenic acid n-3 (ALA)",0,g,
"γ-linolenic acid n-6 (GLA)",0,g,
"Cis,cis-eicosadienoic n-6 acid",0.018,g,
"Linoleic acid n-6 (LA)",0,g,
"Docosahexaenoic n-3 acid (DHA)",0,g,
"Docosapentaenoic n-3 acid (DPA)",0,g,
"Docosatetraenoic acid",0,g,
"Eicosadienoic acid",0.015,g,
"Eicosadienoic n-3 acid",0,g,
"Eicosadienoic n-6 acid",0,g,
"Eicosapentaenoic n-3 acid (EPA)",0,g,
"Eicosatetraenoic acid",0,g,
"Octadecadienoic CLAs acid",0,g,
"Octadecadienoic acid",1.444,g,
"Octadecatetraenoic acid",0,g,
"Octadecatrienoic acid",0.025,g,
"Trans-octadecadienoic acid",0,g,
"Trans-octadecatrienoic acid",0,g,
"Fatty acids, total trans",0,g,
"Fatty acids, total trans-monoenoic",0,g,
"Fatty acids, total trans-polyenoic",0,g,
"Beta-sitosterol",5.73,mg,
"Campesterol",0.87,mg,
"Cholesterol",2.14,mg,1 %
"Phytosterols",0.32,mg,
"Stigmasterol",0,mg,
"Alcohol, ethyl",0,g,
"Ash",0.67,g,
"Caffeine",0,mg,
"Theobromine",0,mg,
"Water",11.45,g,
