Nutrient,Amount,Unit,DV
Calories,197,,
"Vitamin A, RAE",13.42,mcg,1 %
"Carotene, alpha",0,mcg,
"Carotene, beta",0.81,mcg,
"Cryptoxanthin, alpha",0.82,mcg,
"Cryptoxanthin, beta",0.82,mcg,
"Lutein + zeaxanthin",28.88,mcg,
"Lutein",14.46,mcg,
"Lycopene",0,mcg,
"Retinol",13.2,mcg,
"Zeaxanthin",14.4,mcg,
"cis-Lutein/Zeaxanthin",3.58,mcg,
"cis-Lycopene",0,mcg,
"cis-beta-Carotene",0,mcg,
"trans-Lycopene",0,mcg,
"trans-beta-Carotene",0,mcg,
"Thiamin [Vitamin B1]",0.079,mg,7 %
"Riboflavin [Vitamin B2]",0.089,mg,7 %
"Niacin [Vitamin B3]",0.771,mg,5 %
"Pantothenic acid [Vitamin B5]",0.103,mg,2 %
"Vitamin B6",0.071,mg,4 %
"Vitamin B12 [Cobalamin]",0.09,mcg,4 %
"Vitamin B12, added",0,mcg,
"Folate, DFE [Vitamin B9]",8.15,mcg,2 %
"Folate, food",6.95,mcg,
"Folic acid",0,mcg,
"Vitamin C [Ascorbic acid]",0.2,mg,0 %
"Vitamin D",0.15,mcg,1 %
"Vitamin D2",0,mcg,
"Vitamin D3",0.15,mcg,
"Vitamin E (alpha-tocopherol)",1.11,mg,7 %
"Vitamin E, added",0,mg,
"Tocopherol, alpha",1.11,mg,
"Tocopherol, beta",0.03,mg,
"Tocopherol, delta",0,mg,
"Tocopherol, gamma",0.25,mg,
"Tocotrienol, alpha",0.04,mg,
"Tocotrienol, beta",0,mg,
"Tocotrienol, delta",0,mg,
"Tocotrienol, gamma",0,mg,
"Vitamin K",4.5,mcg,4 %
"Vitamin K1 [Phylloquinone]",0.2,mcg,
"Betaine",10,mg,
"Biotin [Vitamin B7]",0,mcg,0 %
"Choline",28.9,mg,5 %
"Calcium",52.99,mg,4 %
"Copper",0.2,mg,22 %
"Fluoride",1.5,mcg,
"Iodine",3.09,mcg,2 %
"Iron",1.24,mg,7 %
"Magnesium",39.99,mg,10 %
"Manganese",0.699,mg,30 %
"Phosphorus",132.39,mg,11 %
"Potassium",195.13,mg,4 %
"Selenium",11.07,mcg,20 %
"Sodium",353.83,mg,15 %
"Zinc",0.79,mg,7 %
"Protein",3.8,g,8 %
"Alanine",0.141,g,
"Arginine",0.177,g,
"Aspartic acid",0.254,g,
"Cystine",0.046,g,
"Cysteine",0.03,g,
"Glutamic acid",0.784,g,
"Glycine",0.135,g,
"Histidine",0.078,g,7 %
"Hydroxyproline",0,g,
"Isoleucine",0.128,g,8 %
"Leucine",0.23,g,7 %
"Lysine",0.138,g,4 %
"Methionine",0.063,g,
"Phenylalanine",0.168,g,
"Proline",0.358,g,
"Serine",0.172,g,
"Threonine",0.115,g,7 %
"Tryptophan",0.045,g,11 %
"Tyrosine",0.098,g,
"Valine",0.166,g,8 %
"Phenylalanine + Tyrosine",0.266,g,10 %
"Methionine + Cysteine",0.139,g,9 %
"Carbohydrate",30.16,g,11 %
"Fiber",2.84,g,10 %
"Starch",7.58,g,
"Sugars",18.32,g,
"Fructose",8.68,g,
"Galactose",0.66,g,
"Glucose",7.58,g,
"Lactose",0,g,
"Maltose",0.31,g,
"Sucrose",0.24,g,
"Net carbs",27.32,g,
"",0.09 g,undefined,
"Fat",8.631,g,11 %
"Saturated fatty acids",1.625,g,8 %
"Butanoic acid",0.004,g,
"Decanoic acid",0.003,g,
"Docosanoic acid",0,g,
"Dodecanoic acid",0.004,g,
"Eicosanoic acid",0,g,
"Heptadecanoic acid",0,g,
"Hexadecanoic acid",0.235,g,
"Hexanoic acid",0.003,g,
"Octadecanoic acid",0.07,g,
"Octanoic acid",0.002,g,
"Pentadecanoic acid",0,g,
"Tetracosanoic acid",0,g,
"Tetradecanoic acid",0.015,g,
"Monounsaturated fatty acids",5.582,g,
"Cis-hexadecenoic acid",0.015,g,
"Cis-octadecenoic acid",0.211,g,
"Docosenoic acid",0,g,
"Eicosenoic acid",0.001,g,
"Heptadecenoic acid",0,g,
"Hexadecenoic acid",0.003,g,
"Octadecenoic acid",0.069,g,
"Pentadecenoic acid",0,g,
"Tetracosenoic cis acid",0,g,
"Tetradecenoic acid",0,g,
"Polyunsaturated fatty acids",1.026,g,
"γ-linolenic acid n-6 (GLA)",0,g,
"Cis,cis-eicosadienoic n-6 acid",0,g,
"Linoleic acid n-6 (LA)",0.09,g,
"Docosahexaenoic n-3 acid (DHA)",0,g,
"Docosapentaenoic n-3 acid (DPA)",0,g,
"Docosatetraenoic acid",0,g,
"Eicosadienoic acid",0,g,
"Eicosadienoic n-6 acid",0.001,g,
"Eicosapentaenoic n-3 acid (EPA)",0,g,
"Eicosatetraenoic acid",0,g,
"Octadecadienoic acid",0.146,g,
"Octadecatetraenoic acid",0,g,
"Octadecatrienoic acid",0.012,g,
"Uncosapentaenoic acid",0,g,
"Fatty acids, total trans",0,g,
"Cholesterol",26.44,mg,9 %
"25-hydroxycholecalciferol",0.04,mcg,
"Alcohol, ethyl",0.2,g,
"Ash",0.3,g,
"Caffeine",8.62,mg,
"Choline, free",0.04,mg,
"Choline, from glycerophosphocholine",0.01,mg,
"Choline, from phosphocholine",19.43,mg,
"Choline, from phosphotidyl choline",0.01,mg,
"Choline, from sphingomyelin",1.58,mg,
"Nitrogen",0.13,g,
"PUFA 18:2 c",0.09,g,
"PUFA 18:3 c",0,g,
"PUFA 20:3 c",0,g,
"Theobromine",77.14,mg,
"Water",38.79,g,
