Nutrient,Amount,Unit,DV
Calories,163,,
"Vitamin A, RAE",86.86,mcg,10 %
"Carotene, alpha",44.56,mcg,
"Carotene, beta",816.95,mcg,
"Cryptoxanthin, beta",0.68,mcg,
"Lutein + zeaxanthin",2.88,mcg,
"Lycopene",8149.8,mcg,
"Retinol",11.55,mcg,
"Thiamin [Vitamin B1]",0.217,mg,18 %
"Riboflavin [Vitamin B2]",0.333,mg,26 %
"Niacin [Vitamin B3]",1.681,mg,11 %
"Pantothenic acid [Vitamin B5]",0.824,mg,16 %
"Vitamin B6",0.285,mg,17 %
"Vitamin B12 [Cobalamin]",0.31,mcg,13 %
"Vitamin B12, added",0,mcg,
"Folate, DFE [Vitamin B9]",75.39,mcg,19 %
"Folate, food",3.57,mcg,
"Folic acid",0,mcg,
"Vitamin C [Ascorbic acid]",8.6,mg,10 %
"Vitamin D",0,mcg,0 %
"Vitamin E (alpha-tocopherol)",2.22,mg,15 %
"Vitamin E, added",0,mg,
"Tocopherol, alpha",2.22,mg,
"Tocopherol, beta",0,mg,
"Tocopherol, delta",0,mg,
"Tocopherol, gamma",0.15,mg,
"Tocotrienol, alpha",0,mg,
"Tocotrienol, beta",0,mg,
"Tocotrienol, delta",0,mg,
"Tocotrienol, gamma",0,mg,
"Vitamin K",8.4,mcg,7 %
"Vitamin K1 [Phylloquinone]",3.3,mcg,
"Vitamin K2 [Menaquinone]",0.4,mcg,
"Dihydrophylloquinone",0,mcg,
"Betaine",0.2,mg,
"Biotin [Vitamin B7]",0,mcg,0 %
"Choline",53.2,mg,10 %
"Calcium",147.13,mg,11 %
"Copper",0.24,mg,27 %
"Fluoride",0.3,mcg,
"Iodine",0,mcg,0 %
"Iron",2.9,mg,16 %
"Magnesium",74.62,mg,18 %
"Manganese",0.485,mg,21 %
"Phosphorus",274.88,mg,22 %
"Potassium",610.1,mg,13 %
"Selenium",8.29,mcg,15 %
"Sodium",492.93,mg,21 %
"Zinc",1.75,mg,16 %
"Protein",15.34,g,31 %
"Alanine",0.585,g,
"Arginine",0.561,g,
"Aspartic acid",1.606,g,
"Cystine",0.237,g,
"Cysteine",0.21,g,
"Glutamic acid",2.695,g,
"Glycine",0.358,g,
"Histidine",0.305,g,27 %
"Hydroxyproline",0,g,
"Isoleucine",0.689,g,44 %
"Leucine",1.275,g,37 %
"Lysine",1.095,g,35 %
"Methionine",0.237,g,
"Phenylalanine",0.539,g,
"Proline",0.92,g,
"Serine",0.736,g,
"Threonine",0.677,g,41 %
"Tryptophan",0.195,g,48 %
"Tyrosine",0.38,g,
"Valine",0.709,g,36 %
"Phenylalanine + Tyrosine",0.919,g,34 %
"Methionine + Cysteine",0.684,g,44 %
"Carbohydrate",21.33,g,8 %
"Fiber",6.46,g,23 %
"Starch",0.06,g,
"Sugars",5.02,g,
"Fructose",1.66,g,
"Galactose",0,g,
"Glucose",1.63,g,
"Lactose",0,g,
"Maltose",0.08,g,
"Sucrose",0.09,g,
"Net carbs",14.87,g,
"0.01 g",0.04 g,undefined,3.73
"Fat",2.988,g,4 %
"Saturated fatty acids",1.267,g,6 %
"Butanoic acid",0.026,g,
"Decanoic acid",0.033,g,
"Docosanoic acid",0.001,g,
"Dodecanoic acid",0.038,g,
"Eicosanoic acid",0.002,g,
"Heptadecanoic acid",0.008,g,
"Hexadecanoic acid",0.402,g,
"Hexanoic acid",0.022,g,
"Octadecanoic acid",0.141,g,
"Octanoic acid",0.014,g,
"Pentadecanoic acid",0.012,g,
"Tetracosanoic acid",0,g,
"Tetradecanoic acid",0.121,g,
"Monounsaturated fatty acids",0.626,g,
"Cis-hexadecenoic acid",0.015,g,
"Cis-octadecenoic acid",0.293,g,
"Docosenoic acid",0.032,g,
"Docosenoic cis acid",0,g,
"Docosenoic trans acid",0,g,
"Eicosenoic acid",0.012,g,
"Heptadecenoic acid",0.002,g,
"Hexadecenoic acid",0.001,g,
"Octadecenoic acid",0.041,g,
"Pentadecenoic acid",0,g,
"Tetracosenoic cis acid",0,g,
"Trans-hexadecenoic acid",0.004,g,
"Trans-octadecenoic acid",0.033,g,
"Polyunsaturated fatty acids",0.587,g,
"α-linolenic acid n-3 (ALA)",0.01,g,
"γ-linolenic acid n-6 (GLA)",0,g,
"Cis,cis-eicosadienoic n-6 acid",0,g,
"Linoleic acid n-6 (LA)",0.04,g,
"Docosahexaenoic n-3 acid (DHA)",0,g,
"Docosapentaenoic n-3 acid (DPA)",0.001,g,
"Docosatetraenoic acid",0,g,
"Eicosadienoic n-3 acid",0,g,
"Eicosadienoic n-6 acid",0.001,g,
"Eicosapentaenoic n-3 acid (EPA)",0,g,
"Eicosatetraenoic acid",0.002,g,
"Octadecadienoic CLAs acid",0.007,g,
"Octadecadienoic acid",0.054,g,
"Octadecatetraenoic acid",0,g,
"Octadecatrienoic acid",0.013,g,
"Trans-octadecadienoic acid",0.009,g,
"Trans-octadecatrienoic acid",0,g,
"Fatty acids, total trans",0.045,g,
"Fatty acids, total trans-monoenoic",0.037,g,
"Fatty acids, total trans-dienoic",0.01,g,
"Cholesterol",30.17,mg,10 %
"Alcohol, ethyl",0,g,
"Ash",1.15,g,
"Caffeine",0,mg,
"Choline, free",0.09,mg,
"Choline, from glycerophosphocholine",0.16,mg,
"Choline, from phosphocholine",0,mg,
"Choline, from phosphotidyl choline",0.25,mg,
"Choline, from sphingomyelin",0.22,mg,
"MUFA 14:1 c",0.01,g,
"MUFA 17:1 c",0,g,
"MUFA 20:1 c",0,g,
"Nitrogen",0.23,g,
"PUFA 18:2 c",0.05,g,
"PUFA 18:3 c",0.01,g,
"PUFA 20:2 c",0,g,
"PUFA 20:3 c",0,g,
"PUFA 20:3 n-9",0,g,
"PUFA 20:4c",0,g,
"PUFA 20:5c",0,g,
"PUFA 22:2",0,g,
"PUFA 22:5 c",0,g,
"PUFA 22:6 c",0,g,
"SFA 11:0",0,g,
"Theobromine",0,mg,
"Water",75.53,g,
