Nutrient,Amount,Unit,DV
Calories,17,,
"Vitamin A, RAE",13.26,mcg,1 %
"Carotene, alpha",5.32,mcg,
"Carotene, beta",157.02,mcg,
"Cryptoxanthin, beta",0,mcg,
"Lutein + zeaxanthin",0,mcg,
"Lycopene",4889.88,mcg,
"Retinol",0,mcg,
"Thiamin [Vitamin B1]",0.011,mg,1 %
"Riboflavin [Vitamin B2]",0.032,mg,2 %
"Niacin [Vitamin B3]",0.551,mg,3 %
"Pantothenic acid [Vitamin B5]",0.028,mg,1 %
"Vitamin B6",0.044,mg,3 %
"Vitamin B12 [Cobalamin]",0,mcg,0 %
"Vitamin B12, added",0,mcg,
"Folate, DFE [Vitamin B9]",3.61,mcg,1 %
"Folate, food",2.04,mcg,
"Folic acid",0,mcg,
"Vitamin C [Ascorbic acid]",3.7,mg,4 %
"Vitamin D",0,mcg,0 %
"Vitamin E (alpha-tocopherol)",0.81,mg,5 %
"Vitamin E, added",0,mg,
"Tocopherol, alpha",0.81,mg,
"Tocopherol, beta",0,mg,
"Tocopherol, delta",0,mg,
"Tocopherol, gamma",0.09,mg,
"Vitamin K",8.7,mcg,7 %
"Vitamin K1 [Phylloquinone]",1.9,mcg,
"Dihydrophylloquinone",0,mcg,
"Betaine",0.2,mg,
"Biotin [Vitamin B7]",0,mcg,0 %
"Choline",6.7,mg,1 %
"Calcium",18.83,mg,1 %
"Copper",0.07,mg,8 %
"Fluoride",0,mcg,
"Iodine",0,mcg,0 %
"Iron",0.89,mg,5 %
"Magnesium",10.42,mg,2 %
"Manganese",0.096,mg,4 %
"Phosphorus",15.61,mg,1 %
"Potassium",185.37,mg,4 %
"Selenium",0.92,mcg,2 %
"Sodium",123.31,mg,5 %
"Zinc",0.14,mg,1 %
"Protein",0.83,g,2 %
"Alanine",0.029,g,
"Arginine",0.022,g,
"Aspartic acid",0.124,g,
"Cystine",0.009,g,
"Cysteine",0,g,
"Glutamic acid",0.37,g,
"Glycine",0.022,g,
"Histidine",0.014,g,1 %
"Hydroxyproline",0,g,
"Isoleucine",0.019,g,1 %
"Leucine",0.029,g,1 %
"Lysine",0.028,g,1 %
"Methionine",0.006,g,
"Phenylalanine",0.027,g,
"Proline",0.026,g,
"Serine",0.024,g,
"Threonine",0.026,g,2 %
"Tryptophan",0.007,g,2 %
"Tyrosine",0.014,g,
"Valine",0.021,g,1 %
"Phenylalanine + Tyrosine",0.041,g,2 %
"Methionine + Cysteine",0.015,g,1 %
"Carbohydrate",3.8,g,1 %
"Fiber",0.92,g,3 %
"Starch",0.04,g,
"Sugars",2.31,g,
"Fructose",0.99,g,
"Galactose",0,g,
"Glucose",0.98,g,
"Lactose",0,g,
"Maltose",0.05,g,
"Sucrose",0.05,g,
"Net carbs",2.88,g,
"Fat",0.104,g,0 %
"Saturated fatty acids",0.028,g,0 %
"Butanoic acid",0,g,
"Decanoic acid",0,g,
"Dodecanoic acid",0,g,
"Hexadecanoic acid",0.014,g,
"Hexanoic acid",0,g,
"Octadecanoic acid",0.003,g,
"Octanoic acid",0,g,
"Tetradecanoic acid",0,g,
"Monounsaturated fatty acids",0.017,g,
"Docosenoic acid",0,g,
"Eicosenoic acid",0,g,
"Hexadecenoic acid",0,g,
"Octadecenoic acid",0.011,g,
"Polyunsaturated fatty acids",0.033,g,
"Docosahexaenoic n-3 acid (DHA)",0,g,
"Docosapentaenoic n-3 acid (DPA)",0,g,
"Eicosapentaenoic n-3 acid (EPA)",0,g,
"Eicosatetraenoic acid",0,g,
"Octadecadienoic acid",0.026,g,
"Octadecatetraenoic acid",0,g,
"Octadecatrienoic acid",0.001,g,
"Fatty acids, total trans",0,g,
"Cholesterol",0,mg,0 %
"Alcohol, ethyl",0,g,
"Ash",0.48,g,
"Caffeine",0,mg,
"Theobromine",0,mg,
"Water",25.7,g,
