Nutrient,Amount,Unit,DV
Calories,226,,
"Vitamin A, RAE",0.08,mcg,0 %
"Carotene, alpha",0,mcg,
"Carotene, beta",0.65,mcg,
"Cryptoxanthin, beta",0,mcg,
"Lutein + zeaxanthin",0,mcg,
"Lycopene",0,mcg,
"Retinol",0,mcg,
"Thiamin [Vitamin B1]",0.119,mg,10 %
"Riboflavin [Vitamin B2]",0.062,mg,5 %
"Niacin [Vitamin B3]",2.957,mg,18 %
"Pantothenic acid [Vitamin B5]",0.404,mg,8 %
"Vitamin B6",0.084,mg,5 %
"Vitamin B12 [Cobalamin]",0,mcg,0 %
"Vitamin B12, added",0,mcg,
"Folate, DFE [Vitamin B9]",35.32,mcg,9 %
"Folate, food",0,mcg,
"Folic acid",0,mcg,
"Vitamin C [Ascorbic acid]",0.1,mg,0 %
"Vitamin D",0,mcg,0 %
"Vitamin E (alpha-tocopherol)",0.04,mg,0 %
"Vitamin E, added",0,mg,
"Tocopherol, alpha",0.04,mg,
"Vitamin K",0.3,mcg,0 %
"Vitamin K1 [Phylloquinone]",0,mcg,
"Betaine",0,mg,
"Biotin [Vitamin B7]",0,mcg,0 %
"Choline",1.4,mg,0 %
"Calcium",51.22,mg,4 %
"Copper",0.78,mg,87 %
"Fluoride",0,mcg,
"Iodine",0,mcg,0 %
"Iron",3.34,mg,19 %
"Magnesium",51.38,mg,12 %
"Manganese",1.464,mg,64 %
"Phosphorus",181.63,mg,15 %
"Potassium",457.9,mg,10 %
"Selenium",3.16,mcg,6 %
"Sodium",284.92,mg,12 %
"Zinc",2,mg,18 %
"Protein",16.87,g,34 %
"Alanine",0.701,g,
"Arginine",2.007,g,
"Aspartic acid",1.978,g,
"Cystine",0.227,g,
"Cysteine",0.22,g,
"Glutamic acid",3.474,g,
"Glycine",0.97,g,
"Histidine",0.413,g,36 %
"Hydroxyproline",0,g,
"Isoleucine",0.605,g,39 %
"Leucine",1.104,g,32 %
"Lysine",0.64,g,21 %
"Methionine",0.218,g,
"Phenylalanine",0.867,g,
"Proline",0.738,g,
"Serine",0.827,g,
"Threonine",0.589,g,36 %
"Tryptophan",0.177,g,43 %
"Tyrosine",0.663,g,
"Valine",0.769,g,39 %
"Phenylalanine + Tyrosine",1.53,g,57 %
"Methionine + Cysteine",0.665,g,43 %
"Carbohydrate",30.09,g,11 %
"Fiber",9.98,g,36 %
"Sugars",3.69,g,
"Net carbs",20.11,g,
"Fat",12.22,g,16 %
"Saturated fatty acids",7.906,g,40 %
"Butanoic acid",0,g,
"Decanoic acid",0,g,
"Dodecanoic acid",0,g,
"Hexadecanoic acid",0,g,
"Hexanoic acid",0,g,
"Octadecanoic acid",0,g,
"Octanoic acid",0,g,
"Tetradecanoic acid",0,g,
"Monounsaturated fatty acids",2.329,g,
"Docosenoic acid",0,g,
"Eicosenoic acid",0,g,
"Hexadecenoic acid",0,g,
"Octadecenoic acid",0,g,
"Polyunsaturated fatty acids",1.114,g,
"Docosahexaenoic n-3 acid (DHA)",0,g,
"Docosapentaenoic n-3 acid (DPA)",0,g,
"Eicosapentaenoic n-3 acid (EPA)",0,g,
"Eicosatetraenoic acid",0,g,
"Octadecadienoic acid",0,g,
"Octadecatetraenoic acid",0,g,
"Octadecatrienoic acid",0,g,
"Fatty acids, total trans",0.002,g,
"Cholesterol",0,mg,0 %
"Alcohol, ethyl",0.4,g,
"Ash",0.03,g,
"Caffeine",17.25,mg,
"Theobromine",154.28,mg,
"Water",40.95,g,
