Nutrient,Amount,Unit,DV
Calories,470,,
"Vitamin A, RAE",285.43,mcg,32 %
"Carotene, alpha",0.76,mcg,
"Carotene, beta",44.6,mcg,
"Cryptoxanthin, alpha",2.18,mcg,
"Cryptoxanthin, beta",3.69,mcg,
"Lutein + zeaxanthin",7.41,mcg,
"Lutein",38.56,mcg,
"Lycopene",0,mcg,
"Retinol",281.48,mcg,
"Zeaxanthin",38.4,mcg,
"cis-Lutein/Zeaxanthin",9.56,mcg,
"cis-Lycopene",0,mcg,
"cis-beta-Carotene",0,mcg,
"trans-Lycopene",0,mcg,
"trans-beta-Carotene",0,mcg,
"Thiamin [Vitamin B1]",0.132,mg,11 %
"Riboflavin [Vitamin B2]",0.301,mg,23 %
"Niacin [Vitamin B3]",0.616,mg,4 %
"Pantothenic acid [Vitamin B5]",0.536,mg,11 %
"Vitamin B6",0.089,mg,5 %
"Vitamin B12 [Cobalamin]",0.37,mcg,15 %
"Vitamin B12, added",0.02,mcg,
"Folate, DFE [Vitamin B9]",15.78,mcg,4 %
"Folate, food",7.86,mcg,
"Folic acid",0,mcg,
"Vitamin C [Ascorbic acid]",4,mg,4 %
"Vitamin D",0.45,mcg,2 %
"Vitamin D2",0,mcg,
"Vitamin D3",0.41,mcg,
"Vitamin E (alpha-tocopherol)",1.09,mg,7 %
"Vitamin E, added",0.17,mg,
"Tocopherol, alpha",1.09,mg,
"Tocopherol, beta",0,mg,
"Tocopherol, delta",0,mg,
"Tocopherol, gamma",0.31,mg,
"Tocotrienol, alpha",0.03,mg,
"Tocotrienol, beta",0,mg,
"Tocotrienol, delta",0,mg,
"Tocotrienol, gamma",0,mg,
"Vitamin K",8.7,mcg,7 %
"Vitamin K1 [Phylloquinone]",1.8,mcg,
"Vitamin K2 [Menaquinone]",6.6,mcg,
"Dihydrophylloquinone",0,mcg,
"Betaine",0.5,mg,
"Biotin [Vitamin B7]",0,mcg,0 %
"Choline",81.2,mg,15 %
"Calcium",136.13,mg,10 %
"Copper",0.08,mg,9 %
"Fluoride",0,mcg,
"Iodine",8.23,mcg,5 %
"Iron",1.25,mg,7 %
"Magnesium",60.74,mg,14 %
"Manganese",0.778,mg,34 %
"Phosphorus",248.19,mg,20 %
"Potassium",281.94,mg,6 %
"Selenium",17.44,mcg,32 %
"Sodium",348.01,mg,15 %
"Zinc",1.25,mg,11 %
"Protein",10.12,g,20 %
"Alanine",0.423,g,
"Arginine",0.584,g,
"Aspartic acid",0.92,g,
"Cystine",0.108,g,
"Cysteine",0.14,g,
"Glutamic acid",2.01,g,
"Glycine",0.353,g,
"Histidine",0.263,g,23 %
"Hydroxyproline",0,g,
"Isoleucine",0.486,g,31 %
"Leucine",0.928,g,27 %
"Lysine",0.708,g,23 %
"Methionine",0.274,g,
"Phenylalanine",0.513,g,
"Proline",0.781,g,
"Serine",0.593,g,
"Threonine",0.394,g,24 %
"Tryptophan",0.125,g,31 %
"Tyrosine",0.436,g,
"Valine",0.604,g,31 %
"Phenylalanine + Tyrosine",0.949,g,35 %
"Methionine + Cysteine",0.522,g,34 %
"Carbohydrate",37.21,g,14 %
"Fiber",1.91,g,7 %
"Starch",0.26,g,
"Sugars",21.22,g,
"Fructose",0,g,
"Galactose",0,g,
"Glucose",0.03,g,
"Lactose",2.84,g,
"Maltose",0,g,
"Sucrose",16.63,g,
"Net carbs",35.3,g,
"0.12 g",0.89 g,undefined,7.56
"Fat",32.663,g,42 %
"Saturated fatty acids",17.648,g,88 %
"Butanoic acid",0.547,g,
"Decanoic acid",0.707,g,
"Docosanoic acid",0.011,g,
"Dodecanoic acid",0.832,g,
"Eicosanoic acid",0.034,g,
"Heptadecanoic acid",0.156,g,
"Hexadecanoic acid",8.178,g,
"Hexanoic acid",0.475,g,
"Octadecanoic acid",2.895,g,
"Octanoic acid",0.296,g,
"Pentadecanoic acid",0.26,g,
"Tetracosanoic acid",0.006,g,
"Tetradecanoic acid",2.715,g,
"Monounsaturated fatty acids",8.916,g,
"Cis-hexadecenoic acid",0.45,g,
"Cis-octadecenoic acid",5.809,g,
"Docosenoic acid",0.002,g,
"Docosenoic cis acid",0.002,g,
"Docosenoic trans acid",0,g,
"Eicosenoic acid",0.052,g,
"Heptadecenoic acid",0.051,g,
"Hexadecenoic acid",0.531,g,
"Octadecenoic acid",6.468,g,
"Pentadecenoic acid",0,g,
"Tetracosenoic cis acid",0,g,
"Tetradecenoic acid",0.262,g,
"Trans-hexadecenoic acid",0.082,g,
"Trans-octadecenoic acid",0.632,g,
"Polyunsaturated fatty acids",2.194,g,
"α-linolenic acid n-3 (ALA)",0.09,g,
"γ-linolenic acid n-6 (GLA)",0,g,
"Cis,cis-eicosadienoic n-6 acid",0.005,g,
"Linoleic acid n-6 (LA)",0.85,g,
"Docosahexaenoic n-3 acid (DHA)",0,g,
"Docosapentaenoic n-3 acid (DPA)",0.016,g,
"Docosatetraenoic acid",0.006,g,
"Eicosadienoic acid",0.029,g,
"Eicosadienoic n-3 acid",0.002,g,
"Eicosadienoic n-6 acid",0.03,g,
"Eicosapentaenoic n-3 acid (EPA)",0.009,g,
"Eicosatetraenoic acid",0.043,g,
"Octadecadienoic CLAs acid",0.136,g,
"Octadecadienoic acid",0.983,g,
"Octadecatetraenoic acid",0.001,g,
"Octadecatrienoic acid",0.109,g,
"Trans-octadecadienoic acid",0.17,g,
"Trans-octadecatrienoic acid",0.003,g,
"Fatty acids, total trans",0.887,g,
"Fatty acids, total trans-monoenoic",0.714,g,
"Fatty acids, total trans-polyenoic",0.173,g,
"Cholesterol",152.36,mg,51 %
"25-hydroxycholecalciferol",0.09,mcg,
"Alcohol, ethyl",0.2,g,
"Ash",1.1,g,
"Caffeine",0,mg,
"Choline, free",0.1,mg,
"Choline, from glycerophosphocholine",0.03,mg,
"Choline, from phosphocholine",51.81,mg,
"Choline, from phosphotidyl choline",0.03,mg,
"Choline, from sphingomyelin",4.21,mg,
"Nitrogen",0.33,g,
"PUFA 18:2 c",0.24,g,
"PUFA 18:3 c",0,g,
"PUFA 20:3 c",0,g,
"Theobromine",0,mg,
"Water",78.05,g,
