Nutrient,Amount,Unit,DV
Calories,101,,
"Vitamin A, RAE",350.3,mcg,39 %
"Carotene, alpha",2.8,mcg,
"Carotene, beta",4100.08,mcg,
"Cryptoxanthin, alpha",0,mcg,
"Cryptoxanthin, beta",0,mcg,
"Lutein + zeaxanthin",1250.06,mcg,
"Lutein",53.86,mcg,
"Lycopene",2324.66,mcg,
"Retinol",8.71,mcg,
"Zeaxanthin",5.1,mcg,
"cis-Lutein/Zeaxanthin",6.8,mcg,
"cis-Lycopene",314.11,mcg,
"cis-beta-Carotene",27.78,mcg,
"trans-beta-Carotene",222.83,mcg,
"Thiamin [Vitamin B1]",0.092,mg,8 %
"Riboflavin [Vitamin B2]",0.175,mg,13 %
"Niacin [Vitamin B3]",0.921,mg,6 %
"Pantothenic acid [Vitamin B5]",0.412,mg,8 %
"Vitamin B6",0.162,mg,10 %
"Vitamin B12 [Cobalamin]",0.11,mcg,5 %
"Vitamin B12, added",0,mcg,
"Folate, DFE [Vitamin B9]",22.8,mcg,6 %
"Folate, food",22.76,mcg,
"Folic acid",0,mcg,
"Vitamin C [Ascorbic acid]",17.3,mg,19 %
"Vitamin D",0.01,mcg,0 %
"Vitamin D3",0.01,mcg,
"Vitamin E (alpha-tocopherol)",2.05,mg,14 %
"Vitamin E, added",0,mg,
"Tocopherol, alpha",2.05,mg,
"Tocopherol, beta",0.02,mg,
"Tocopherol, delta",0.07,mg,
"Tocopherol, gamma",0.44,mg,
"Tocotrienol, alpha",0,mg,
"Tocotrienol, beta",0,mg,
"Tocotrienol, delta",0,mg,
"Tocotrienol, gamma",0,mg,
"Vitamin K",40.1,mcg,33 %
"Vitamin K1 [Phylloquinone]",39.9,mcg,
"Vitamin K2 [Menaquinone]",0.2,mcg,
"Dihydrophylloquinone",0,mcg,
"Betaine",11.7,mg,
"Biotin [Vitamin B7]",0,mcg,0 %
"Choline",17.6,mg,3 %
"Calcium",82.76,mg,6 %
"Copper",0.15,mg,17 %
"Fluoride",3.1,mcg,
"Iodine",0,mcg,0 %
"Iron",0.84,mg,5 %
"Magnesium",39.27,mg,9 %
"Manganese",0.367,mg,16 %
"Phosphorus",103.35,mg,8 %
"Potassium",374.35,mg,8 %
"Selenium",3.16,mcg,6 %
"Sodium",126.44,mg,5 %
"Zinc",0.66,mg,6 %
"Protein",4.48,g,9 %
"Alanine",0.153,g,
"Arginine",0.246,g,
"Aspartic acid",0.445,g,
"Cystine",0.032,g,
"Cysteine",0,g,
"Glutamic acid",0.757,g,
"Glycine",0.148,g,
"Histidine",0.087,g,8 %
"Hydroxyproline",0.002,g,
"Isoleucine",0.155,g,10 %
"Leucine",0.278,g,8 %
"Lysine",0.19,g,6 %
"Methionine",0.064,g,
"Phenylalanine",0.188,g,
"Proline",0.26,g,
"Serine",0.172,g,
"Threonine",0.155,g,9 %
"Tryptophan",0.059,g,14 %
"Tyrosine",0.138,g,
"Valine",0.197,g,10 %
"Phenylalanine + Tyrosine",0.326,g,12 %
"Methionine + Cysteine",0.096,g,6 %
"Carbohydrate",13.93,g,5 %
"Fiber",3.2,g,11 %
"Starch",5.09,g,
"Sugars",2.19,g,
"Fructose",0.3,g,
"Galactose",0.02,g,
"Glucose",0.43,g,
"Lactose",0.18,g,
"Maltose",0,g,
"Sucrose",1.24,g,
"Net carbs",10.73,g,
"",0.59 g,undefined,
"Fat",3.695,g,5 %
"Saturated fatty acids",0.696,g,3 %
"Butanoic acid",0.018,g,
"Decanoic acid",0.022,g,
"Docosanoic acid",0,g,
"Dodecanoic acid",0.025,g,
"Eicosanoic acid",0.002,g,
"Heptadecanoic acid",0.006,g,
"Hexadecanoic acid",0.394,g,
"Hexanoic acid",0.014,g,
"Octadecanoic acid",0.121,g,
"Octanoic acid",0.009,g,
"Pentadecanoic acid",0.008,g,
"Tetracosanoic acid",0,g,
"Tetradecanoic acid",0.08,g,
"Tridecanoic acid",0,g,
"Monounsaturated fatty acids",1.726,g,
"Cis-hexadecenoic acid",0.004,g,
"Cis-octadecenoic acid",1.554,g,
"Docosenoic acid",0,g,
"Docosenoic cis acid",0,g,
"Docosenoic trans acid",0,g,
"Eicosenoic acid",0.002,g,
