Nutrient,Amount,Unit,DV
Calories,51,,
"Vitamin A, RAE",63.56,mcg,7 %
"Carotene, alpha",0,mcg,
"Carotene, beta",694.99,mcg,
"Cryptoxanthin, beta",0,mcg,
"Lutein + zeaxanthin",1247.52,mcg,
"Lycopene",0,mcg,
"Retinol",5.68,mcg,
"Thiamin [Vitamin B1]",0.015,mg,1 %
"Riboflavin [Vitamin B2]",0.107,mg,8 %
"Niacin [Vitamin B3]",0.231,mg,1 %
"Pantothenic acid [Vitamin B5]",0.078,mg,2 %
"Vitamin B6",0.027,mg,2 %
"Vitamin B12 [Cobalamin]",0.09,mcg,4 %
"Vitamin B12, added",0,mcg,
"Folate, DFE [Vitamin B9]",18.32,mcg,5 %
"Folate, food",18.32,mcg,
"Folic acid",0,mcg,
"Vitamin C [Ascorbic acid]",0.5,mg,1 %
"Vitamin D",0.01,mcg,0 %
"Vitamin D3",0.01,mcg,
"Vitamin E (alpha-tocopherol)",1.38,mg,9 %
"Vitamin E, added",0,mg,
"Tocopherol, alpha",1.38,mg,
"Tocopherol, beta",0.01,mg,
"Tocopherol, delta",0,mg,
"Tocopherol, gamma",0.04,mg,
"Tocotrienol, alpha",0,mg,
"Tocotrienol, beta",0,mg,
"Tocotrienol, delta",0,mg,
"Tocotrienol, gamma",0,mg,
"Vitamin K",36.8,mcg,31 %
"Vitamin K1 [Phylloquinone]",36.7,mcg,
"Vitamin K2 [Menaquinone]",0.1,mcg,
"Dihydrophylloquinone",0,mcg,
"Betaine",11.7,mg,
"Choline",6.6,mg,1 %
"Calcium",63.39,mg,5 %
"Copper",0.06,mg,7 %
"Fluoride",3.1,mcg,
"Iron",0.38,mg,2 %
"Magnesium",21.69,mg,5 %
"Manganese",0.172,mg,7 %
"Phosphorus",58.16,mg,5 %
"Potassium",84.29,mg,2 %
"Selenium",2.28,mcg,4 %
"Sodium",98.35,mg,4 %
"Zinc",0.35,mg,3 %
"Protein",3.42,g,7 %
"Alanine",0.12,g,
"Arginine",0.216,g,
"Aspartic acid",0.286,g,
"Cystine",0.022,g,
"Glutamic acid",0.682,g,
"Glycine",0.12,g,
"Histidine",0.073,g,6 %
"Hydroxyproline",0.002,g,
"Isoleucine",0.13,g,8 %
"Leucine",0.236,g,7 %
"Lysine",0.16,g,5 %
"Methionine",0.051,g,
"Phenylalanine",0.15,g,
"Proline",0.237,g,
"Serine",0.135,g,
"Threonine",0.12,g,7 %
"Tryptophan",0.046,g,11 %
"Tyrosine",0.123,g,
"Valine",0.159,g,8 %
"Phenylalanine + Tyrosine",0.273,g,10 %
"Methionine + Cysteine",0.051,g,3 %
"Carbohydrate",2.55,g,1 %
"Fiber",0.78,g,3 %
"Starch",0.03,g,
"Sugars",0.51,g,
"Fructose",0.02,g,
"Galactose",0.02,g,
"Glucose",0.05,g,
"Lactose",0.18,g,
"Maltose",0,g,
"Sucrose",0.23,g,
"Net carbs",1.77,g,
"",0.58 g,undefined,
"Fat",3.325,g,4 %
"Saturated fatty acids",0.743,g,4 %
"Butanoic acid",0.011,g,
"Decanoic acid",0.013,g,
"Docosanoic acid",0,g,
"Dodecanoic acid",0.015,g,
"Eicosanoic acid",0.001,g,
"Heptadecanoic acid",0.004,g,
"Hexadecanoic acid",0.288,g,
"Hexanoic acid",0.008,g,
"Octadecanoic acid",0.086,g,
"Octanoic acid",0.005,g,
"Pentadecanoic acid",0.005,g,
"Tetracosanoic acid",0,g,
"Tetradecanoic acid",0.048,g,
"Tridecanoic acid",0,g,
"Monounsaturated fatty acids",1.637,g,
"Cis-octadecenoic acid",1.474,g,
"Docosenoic acid",0,g,
"Docosenoic trans acid",0,g,
"Eicosenoic acid",0.001,g,
"Heptadecenoic acid",0.004,g,
"Hexadecenoic acid",0.021,g,
"Octadecenoic acid",1.594,g,
"Pentadecenoic acid",0,g,
"Tetracosenoic cis acid",0,g,
"Tetradecenoic acid",0.005,g,
"Trans-hexadecenoic acid",0.001,g,
"Trans-octadecenoic acid",0.013,g,
"Polyunsaturated fatty acids",0.616,g,
"α-linolenic acid n-3 (ALA)",0,g,
"γ-linolenic acid n-6 (GLA)",0,g,
"Cis,cis-eicosadienoic n-6 acid",0,g,
"Linoleic acid n-6 (LA)",0.58,g,
"Docosahexaenoic n-3 acid (DHA)",0,g,
"Docosapentaenoic n-3 acid (DPA)",0,g,
"Docosatetraenoic acid",0,g,
"Eicosadienoic acid",0.001,g,
"Eicosapentaenoic n-3 acid (EPA)",0,g,
"Eicosatetraenoic acid",0.001,g,
"Octadecadienoic acid",0.601,g,
"Octadecatetraenoic acid",0,g,
"Octadecatrienoic acid",0.01,g,
"Trans-octadecadienoic acid",0.003,g,
"Trans-octadecatrienoic acid",0,g,
"Uncosapentaenoic acid",0,g,
"Fatty acids, total trans",0.018,g,
"Fatty acids, total trans-monoenoic",0.014,g,
"Fatty acids, total trans-polyenoic",0.003,g,
"Beta-sitosterol",5.49,mg,
"Campesterol",0.18,mg,
"Cholesterol",2.91,mg,1 %
"Phytosterols",0,mg,
"Stigmasterol",0.18,mg,
"Alcohol, ethyl",0,g,
"Ash",0.56,g,
"Caffeine",0,mg,
"Theobromine",0,mg,
"Water",18.12,g,
