Nutrient,Amount,Unit,DV
Calories,262,,
"Vitamin A, RAE",803.45,mcg,89 %
"Carotene, alpha",2652.19,mcg,
"Carotene, beta",7789.16,mcg,
"Cryptoxanthin, beta",370.43,mcg,
"Lutein + zeaxanthin",241.91,mcg,
"Lycopene",8150.56,mcg,
"Retinol",28.51,mcg,
"Thiamin [Vitamin B1]",0.26,mg,22 %
"Riboflavin [Vitamin B2]",0.239,mg,18 %
"Niacin [Vitamin B3]",3.597,mg,22 %
"Pantothenic acid [Vitamin B5]",0.915,mg,18 %
"Vitamin B6",0.851,mg,50 %
"Vitamin B12 [Cobalamin]",5.13,mcg,214 %
"Vitamin B12, added",0,mcg,
"Folate, DFE [Vitamin B9]",90.96,mcg,23 %
"Folate, food",78.24,mcg,
"Folic acid",0,mcg,
"Vitamin C [Ascorbic acid]",132.5,mg,147 %
"Vitamin D",0,mcg,0 %
"Vitamin E (alpha-tocopherol)",3.94,mg,26 %
"Vitamin E, added",0,mg,
"Tocopherol, alpha",3.94,mg,
"Tocopherol, beta",0.05,mg,
"Tocopherol, delta",0.01,mg,
"Tocopherol, gamma",0.26,mg,
"Tocotrienol, alpha",0.04,mg,
"Tocotrienol, beta",0,mg,
"Tocotrienol, delta",0,mg,
"Tocotrienol, gamma",0,mg,
"Vitamin K",49.8,mcg,42 %
"Vitamin K1 [Phylloquinone]",18.7,mcg,
"Dihydrophylloquinone",0,mcg,
"Betaine",1.2,mg,
"Biotin [Vitamin B7]",0,mcg,0 %
"Choline",66.5,mg,12 %
"Calcium",169.4,mg,13 %
"Copper",0.53,mg,59 %
"Fluoride",3.5,mcg,
"Iodine",0,mcg,0 %
"Iron",5.54,mg,31 %
"Magnesium",86.3,mg,21 %
"Manganese",1.345,mg,58 %
"Phosphorus",274.33,mg,22 %
"Potassium",1454.35,mg,31 %
"Selenium",15.32,mcg,28 %
"Sodium",817.35,mg,36 %
"Zinc",1.57,mg,14 %
"Protein",11.75,g,24 %
"Alanine",0.528,g,
"Arginine",0.877,g,
"Aspartic acid",1.622,g,
"Cystine",0.183,g,
"Cysteine",0.06,g,
"Glutamic acid",2.461,g,
"Glycine",0.393,g,
"Histidine",0.215,g,19 %
"Hydroxyproline",0,g,
"Isoleucine",0.42,g,27 %
"Leucine",0.679,g,20 %
"Lysine",0.672,g,22 %
"Methionine",0.201,g,
"Phenylalanine",0.421,g,
"Proline",0.398,g,
"Serine",0.443,g,
"Threonine",0.534,g,33 %
"Tryptophan",0.131,g,32 %
"Tyrosine",0.327,g,
"Valine",0.487,g,25 %
"Phenylalanine + Tyrosine",0.748,g,28 %
"Methionine + Cysteine",0.261,g,17 %
"Carbohydrate",49.43,g,18 %
"Fiber",9.72,g,35 %
"Starch",12.7,g,
"Sugars",14.58,g,
"Fructose",5.99,g,
"Galactose",0,g,
"Glucose",6.3,g,
"Lactose",0,g,
"Maltose",0.08,g,
"Sucrose",3.68,g,
"Net carbs",39.71,g,
"0.04 g",,undefined,0.00
"Fat",4.084,g,5 %
"Saturated fatty acids",0.634,g,3 %
"Butanoic acid",0,g,
"Decanoic acid",0.001,g,
"Docosanoic acid",0,g,
"Dodecanoic acid",0.002,g,
"Eicosanoic acid",0,g,
"Heptadecanoic acid",0,g,
"Hexadecanoic acid",0.127,g,
"Hexanoic acid",0,g,
"Octadecanoic acid",0.016,g,
"Octanoic acid",0,g,
"Pentadecanoic acid",0,g,
"Tetracosanoic acid",0,g,
"Tetradecanoic acid",0.004,g,
"Monounsaturated fatty acids",1.936,g,
"Docosenoic acid",0,g,
"Eicosenoic acid",0,g,
"Heptadecenoic acid",0,g,
"Hexadecenoic acid",0.007,g,
"Octadecenoic acid",0.04,g,
"Pentadecenoic acid",0,g,
"Tetradecenoic acid",0,g,
"Polyunsaturated fatty acids",0.669,g,
"Cis,cis-eicosadienoic n-6 acid",0,g,
"Docosahexaenoic n-3 acid (DHA)",0.021,g,
"Docosapentaenoic n-3 acid (DPA)",0.002,g,
"Eicosadienoic acid",0,g,
"Eicosapentaenoic n-3 acid (EPA)",0.013,g,
"Eicosatetraenoic acid",0,g,
"Octadecadienoic acid",0.229,g,
"Octadecatetraenoic acid",0,g,
"Octadecatrienoic acid",0.057,g,
"Fatty acids, total trans",0,g,
"Cholesterol",10.57,mg,4 %
"Phytosterols",11.34,mg,
"Alcohol, ethyl",0,g,
"Ash",3.49,g,
"Caffeine",0,mg,
"Nitrogen",0.1,g,
"Theobromine",0,mg,
"Water",419.24,g,
