Nutrient,Amount,Unit,DV
Calories,769,,
"Vitamin A, RAE",19.69,mcg,2 %
"Carotene, alpha",75.29,mcg,
"Carotene, beta",170.42,mcg,
"Cryptoxanthin, beta",0,mcg,
"Lutein + zeaxanthin",208.65,mcg,
"Lycopene",0,mcg,
"Retinol",0,mcg,
"Thiamin [Vitamin B1]",5.185,mg,432 %
"Riboflavin [Vitamin B2]",4.996,mg,384 %
"Niacin [Vitamin B3]",29.435,mg,184 %
"Pantothenic acid [Vitamin B5]",1.173,mg,23 %
"Vitamin B6",5.711,mg,336 %
"Vitamin B12 [Cobalamin]",19.14,mcg,798 %
"Vitamin B12, added",0,mcg,
"Folate, DFE [Vitamin B9]",475.8,mcg,119 %
"Folate, food",387.82,mcg,
"Folic acid",0,mcg,
"Vitamin C [Ascorbic acid]",305.3,mg,339 %
"Vitamin D",0,mcg,0 %
"Vitamin E (alpha-tocopherol)",0.88,mg,6 %
"Vitamin E, added",0,mg,
"Tocopherol, alpha",0.88,mg,
"Tocopherol, beta",0,mg,
"Tocopherol, delta",0,mg,
"Tocopherol, gamma",0,mg,
"Tocotrienol, alpha",0.09,mg,
"Tocotrienol, beta",0,mg,
"Tocotrienol, gamma",0,mg,
"Vitamin K",243.6,mcg,203 %
"Vitamin K1 [Phylloquinone]",239.5,mcg,
"Dihydrophylloquinone",0,mcg,
"Betaine",1.4,mg,
"Biotin [Vitamin B7]",0,mcg,0 %
"Choline",245.1,mg,45 %
"Calcium",325.95,mg,25 %
"Copper",1.5,mg,167 %
"Fluoride",2.8,mcg,
"Iodine",0,mcg,0 %
"Iron",11.18,mg,62 %
"Magnesium",379.13,mg,90 %
"Manganese",2.189,mg,95 %
"Phosphorus",828.24,mg,66 %
"Potassium",2596.67,mg,55 %
"Selenium",51.12,mcg,93 %
"Sodium",812.06,mg,35 %
"Zinc",6.24,mg,57 %
"Protein",32.19,g,64 %
"Alanine",1.445,g,
"Arginine",3.098,g,
"Aspartic acid",4.181,g,
"Cystine",0.469,g,
"Cysteine",0.33,g,
"Glutamic acid",5.685,g,
"Glycine",1.501,g,
"Histidine",0.735,g,64 %
"Hydroxyproline",0,g,
"Isoleucine",1.137,g,73 %
"Leucine",1.921,g,56 %
"Lysine",1.211,g,39 %
"Methionine",0.682,g,
"Phenylalanine",1.285,g,
"Proline",1.398,g,
"Serine",1.507,g,
"Threonine",1.109,g,68 %
"Tryptophan",0.484,g,119 %
"Tyrosine",0.945,g,
"Valine",1.495,g,76 %
"Phenylalanine + Tyrosine",2.23,g,83 %
"Methionine + Cysteine",1.481,g,95 %
"Carbohydrate",55.49,g,20 %
"Fiber",26.3,g,94 %
"Starch",0,g,
"Sugars",18.55,g,
"Fructose",3.33,g,
"Galactose",0,g,
"Glucose",3.8,g,
"Lactose",0,g,
"Maltose",0.02,g,
"Sucrose",0.18,g,
"Net carbs",29.19,g,
"Fat",49.784,g,64 %
"Saturated fatty acids",7.179,g,36 %
"Butanoic acid",0,g,
"Decanoic acid",0,g,
"Docosanoic acid",0,g,
"Dodecanoic acid",0,g,
"Eicosanoic acid",0,g,
"Heptadecanoic acid",0,g,
"Hexadecanoic acid",0.24,g,
"Hexanoic acid",0,g,
"Octadecanoic acid",0.023,g,
"Octanoic acid",0,g,
"Pentadecanoic acid",0,g,
"Tetracosanoic acid",0,g,
"Tetradecanoic acid",0,g,
"Monounsaturated fatty acids",18.017,g,
"Docosenoic acid",0,g,
"Eicosenoic acid",0,g,
"Heptadecenoic acid",0,g,
"Hexadecenoic acid",0,g,
"Octadecenoic acid",0.125,g,
"Pentadecenoic acid",0,g,
"Tetradecenoic acid",0,g,
"Polyunsaturated fatty acids",20.887,g,
"Cis,cis-eicosadienoic n-6 acid",0,g,
"Docosahexaenoic n-3 acid (DHA)",0,g,
"Docosapentaenoic n-3 acid (DPA)",0,g,
"Eicosadienoic acid",0,g,
"Eicosapentaenoic n-3 acid (EPA)",0,g,
"Eicosatetraenoic acid",0,g,
"Octadecadienoic acid",0.171,g,
"Octadecatetraenoic acid",0,g,
"Octadecatrienoic acid",0.445,g,
"Fatty acids, total trans",0,g,
"Cholesterol",0,mg,0 %
"Phytosterols",24.95,mg,
"Alcohol, ethyl",0,g,
"Ash",3.93,g,
"Caffeine",0,mg,
"Theobromine",0,mg,
"Water",697.09,g,
