Nutrient,Amount,Unit,DV
Calories,254,,
"Vitamin A, RAE",12.34,mcg,1 %
"Carotene, alpha",0,mcg,
"Carotene, beta",0,mcg,
"Cryptoxanthin, beta",0,mcg,
"Lutein + zeaxanthin",193.56,mcg,
"Lycopene",0,mcg,
"Retinol",12.34,mcg,
"Thiamin [Vitamin B1]",0.157,mg,13 %
"Riboflavin [Vitamin B2]",0.347,mg,27 %
"Niacin [Vitamin B3]",9.78,mg,61 %
"Pantothenic acid [Vitamin B5]",0,mg,0 %
"Vitamin B6",0.794,mg,47 %
"Vitamin B12 [Cobalamin]",1.07,mcg,45 %
"Vitamin B12, added",0,mcg,
"Folate, DFE [Vitamin B9]",7.02,mcg,2 %
"Folate, food",7.02,mcg,
"Folic acid",0,mcg,
"Vitamin C [Ascorbic acid]",9.8,mg,11 %
"Vitamin D",0,mcg,0 %
"Vitamin D3",0,mcg,
"Vitamin E (alpha-tocopherol)",0.33,mg,2 %
"Vitamin E, added",0,mg,
"Tocopherol, alpha",0.33,mg,
"Tocopherol, beta",0,mg,
"Tocopherol, delta",0,mg,
"Tocopherol, gamma",0.13,mg,
"Tocotrienol, alpha",0,mg,
"Tocotrienol, beta",0.05,mg,
"Tocotrienol, delta",0,mg,
"Tocotrienol, gamma",0.05,mg,
"Vitamin K",5.1,mcg,4 %
"Vitamin K1 [Phylloquinone]",5.1,mcg,
"Betaine",18.5,mg,
"Biotin [Vitamin B7]",0,mcg,0 %
"Choline",94.2,mg,17 %
"Calcium",13.02,mg,1 %
"Copper",0.09,mg,10 %
"Fluoride",0,mcg,
"Iodine",0,mcg,0 %
"Iron",2.88,mg,16 %
"Magnesium",40.5,mg,10 %
"Manganese",0.028,mg,1 %
"Phosphorus",325.53,mg,26 %
"Potassium",426.04,mg,9 %
"Selenium",40.3,mcg,73 %
"Sodium",1825.83,mg,79 %
"Zinc",2.77,mg,25 %
"Protein",34.58,g,69 %
"Alanine",2.074,g,
"Arginine",2.416,g,
"Aspartic acid",3.402,g,
"Cystine",0.406,g,
"Cysteine",0,g,
"Glutamic acid",5.666,g,
"Glycine",1.588,g,
"Histidine",1.034,g,90 %
"Hydroxyproline",0,g,
"Isoleucine",1.653,g,107 %
"Leucine",2.946,g,86 %
"Lysine",3.264,g,105 %
"Methionine",0.988,g,
"Phenylalanine",1.38,g,
"Proline",1.394,g,
"Serine",1.45,g,
"Threonine",1.635,g,100 %
"Tryptophan",0.393,g,96 %
"Tyrosine",1.302,g,
"Valine",1.681,g,86 %
"Phenylalanine + Tyrosine",2.682,g,100 %
"Methionine + Cysteine",1.394,g,90 %
"Carbohydrate",8.1,g,3 %
"Fiber",0,g,0 %
"Sugars",4.05,g,
"Net carbs",8.1,g,
"0.08 g",1.34 g,undefined,15.74
"Fat",7.249,g,9 %
"Saturated fatty acids",1.93,g,10 %
"Butanoic acid",0,g,
"Decanoic acid",0.005,g,
"Docosanoic acid",0.015,g,
"Dodecanoic acid",0.005,g,
"Eicosanoic acid",0.005,g,
"Heptadecanoic acid",0.009,g,
"Hexadecanoic acid",1.404,g,
"Hexanoic acid",0,g,
"Octadecanoic acid",0.443,g,
"Octanoic acid",0,g,
"Pentadecanoic acid",0.005,g,
"Tetracosanoic acid",0.005,g,
"Tetradecanoic acid",0.037,g,
"Monounsaturated fatty acids",2.632,g,
"Cis-hexadecenoic acid",0.369,g,
"Cis-octadecenoic acid",2.189,g,
"Docosenoic acid",0,g,
"Docosenoic cis acid",0,g,
"Docosenoic trans acid",0,g,
"Eicosenoic acid",0.028,g,
"Heptadecenoic acid",0.005,g,
"Hexadecenoic acid",0.375,g,
"Octadecenoic acid",2.212,g,
"Pentadecenoic acid",0,g,
"Tetracosenoic cis acid",0,g,
"Tetradecenoic acid",0.015,g,
"Trans-hexadecenoic acid",0.005,g,
"Trans-octadecenoic acid",0.024,g,
"Polyunsaturated fatty acids",1.653,g,
"α-linolenic acid n-3 (ALA)",0.05,g,
"γ-linolenic acid n-6 (GLA)",0,g,
"Cis,cis-eicosadienoic n-6 acid",0.015,g,
"Linoleic acid n-6 (LA)",1.29,g,
"Docosahexaenoic n-3 acid (DHA)",0.015,g,
"Docosapentaenoic n-3 acid (DPA)",0.015,g,
"Docosatetraenoic acid",0.037,g,
"Eicosadienoic acid",0.033,g,
"Eicosadienoic n-3 acid",0,g,
"Eicosadienoic n-6 acid",0.033,g,
"Eicosapentaenoic n-3 acid (EPA)",0.005,g,
"Eicosatetraenoic acid",0.157,g,
"Octadecadienoic CLAs acid",0.009,g,
"Octadecadienoic acid",1.315,g,
"Octadecatetraenoic acid",0,g,
"Octadecatrienoic acid",0.065,g,
"Trans-octadecadienoic acid",0.009,g,
"Fatty acids, total trans",0.037,g,
"Fatty acids, total trans-monoenoic",0.024,g,
"Fatty acids, total trans-polyenoic",0.009,g,
"Cholesterol",165.4,mg,55 %
"Alcohol, ethyl",0,g,
"Ash",1.66,g,
"Caffeine",0,mg,
"Theobromine",0,mg,
"Water",134.13,g,
