Nutrient,Amount,Unit,DV
Calories,582,,
"Vitamin A, RAE",1.83,mcg,0 %
"Carotene, alpha",0.01,mcg,
"Carotene, beta",1.41,mcg,
"Cryptoxanthin, beta",0,mcg,
"Lutein + zeaxanthin",0,mcg,
"Lycopene",0,mcg,
"Retinol",0,mcg,
"Thiamin [Vitamin B1]",0.306,mg,26 %
"Riboflavin [Vitamin B2]",0.799,mg,61 %
"Niacin [Vitamin B3]",10.2,mg,64 %
"Pantothenic acid [Vitamin B5]",1.882,mg,38 %
"Vitamin B6",0.701,mg,41 %
"Vitamin B12 [Cobalamin]",0.73,mcg,30 %
"Vitamin B12, added",0,mcg,
"Folate, DFE [Vitamin B9]",86.33,mcg,22 %
"Folate, food",62.08,mcg,
"Folic acid",0,mcg,
"Vitamin C [Ascorbic acid]",4.8,mg,5 %
"Vitamin D",0,mcg,0 %
"Vitamin E (alpha-tocopherol)",3.27,mg,22 %
"Vitamin E, added",0,mg,
"Tocopherol, alpha",3.27,mg,
"Vitamin K",0.6,mcg,0 %
"Vitamin K1 [Phylloquinone]",0,mcg,
"Betaine",0.1,mg,
"Biotin [Vitamin B7]",0,mcg,0 %
"Choline",115.6,mg,21 %
"Calcium",661.44,mg,51 %
"Copper",0.72,mg,80 %
"Fluoride",0,mcg,
"Iodine",0,mcg,0 %
"Iron",3.18,mg,18 %
"Magnesium",453.76,mg,108 %
"Manganese",0.977,mg,42 %
"Phosphorus",718.95,mg,58 %
"Potassium",1296.51,mg,28 %
"Selenium",16.34,mcg,30 %
"Sodium",321.49,mg,14 %
"Zinc",4.44,mg,40 %
"Protein",42.33,g,85 %
"Alanine",1.166,g,
"Arginine",0.835,g,
"Aspartic acid",2.798,g,
"Cystine",0.54,g,
"Cysteine",0.54,g,
"Glutamic acid",4.377,g,
"Glycine",0.534,g,
"Histidine",0.559,g,49 %
"Hydroxyproline",0,g,
"Isoleucine",1.475,g,95 %
"Leucine",2.801,g,82 %
"Lysine",2.378,g,77 %
"Methionine",0.508,g,
"Phenylalanine",0.908,g,
"Proline",2.083,g,
"Serine",1.49,g,
"Threonine",1.445,g,88 %
"Tryptophan",0.428,g,105 %
"Tyrosine",0.773,g,
"Valine",1.47,g,75 %
"Phenylalanine + Tyrosine",1.681,g,62 %
"Methionine + Cysteine",1.588,g,102 %
"Carbohydrate",36.39,g,13 %
"Fiber",11.22,g,40 %
"Sugars",12.66,g,
"Net carbs",25.17,g,
"Fat",33.378,g,43 %
"Saturated fatty acids",5.834,g,29 %
"Butanoic acid",0,g,
"Decanoic acid",0,g,
"Dodecanoic acid",0,g,
"Hexadecanoic acid",2.548,g,
"Hexanoic acid",0,g,
"Octadecanoic acid",0.768,g,
"Octanoic acid",0,g,
"Tetradecanoic acid",0.01,g,
"Monounsaturated fatty acids",17.239,g,
"Docosenoic acid",0.035,g,
"Eicosenoic acid",0.401,g,
"Hexadecenoic acid",0.02,g,
"Octadecenoic acid",16.278,g,
"Polyunsaturated fatty acids",6.346,g,
"Docosahexaenoic n-3 acid (DHA)",0,g,
"Docosapentaenoic n-3 acid (DPA)",0,g,
"Eicosapentaenoic n-3 acid (EPA)",0,g,
"Eicosatetraenoic acid",0.01,g,
"Octadecadienoic acid",6.218,g,
"Octadecatetraenoic acid",0,g,
"Octadecatrienoic acid",0.017,g,
"Fatty acids, total trans",0,g,
"Cholesterol",20,mg,7 %
"Alcohol, ethyl",0.8,g,
"Caffeine",23,mg,
"Theobromine",205.7,mg,
"Water",408.13,g,
