Nutrient,Amount,Unit,DV
Calories,136,,
"Vitamin A, RAE",10.17,mcg,1 %
"Carotene, alpha",0.00,mcg,
"Carotene, beta",0.00,mcg,
"Cryptoxanthin, beta",0.00,mcg,
"Lutein + zeaxanthin",0.00,mcg,
"Lycopene",0.00,mcg,
"Retinol",10.17,mcg,
"Thiamin [Vitamin B1]",0.106,mg,9 %
"Riboflavin [Vitamin B2]",0.200,mg,15 %
"Niacin [Vitamin B3]",10.848,mg,68 %
"Pantothenic acid [Vitamin B5]",1.689,mg,34 %
"Vitamin B6",0.916,mg,54 %
"Vitamin B12 [Cobalamin]",0.24,mcg,10 %
"Vitamin B12, added",0.00,mcg,
"Folate, DFE [Vitamin B9]",10.17,mcg,3 %
"Folate, food",10.17,mcg,
"Folic acid",0.00,mcg,
"Vitamin C [Ascorbic acid]",0.0,mg,0 %
"Vitamin D",0.00,mcg,0 %
"Vitamin D3",0.00,mcg,
"Vitamin E (alpha-tocopherol)",0.63,mg,4 %
"Vitamin E, added",0.00,mg,
"Tocopherol, alpha",0.63,mg,
"Tocopherol, beta",0.00,mg,
"Tocopherol, delta",0.00,mg,
"Tocopherol, gamma",0.10,mg,
"Tocotrienol, alpha",0.00,mg,
"Tocotrienol, beta",0.00,mg,
"Tocotrienol, delta",0.00,mg,
"Tocotrienol, gamma",0.00,mg,
"Vitamin K",9.5,mcg,8 %
"Vitamin K1 [Phylloquinone]",0.0,mcg,
"Vitamin K2 [Menaquinone]",9.5,mcg,
"Dihydrophylloquinone",0.0,mcg,
"Betaine",7.9,mg,
"Choline",92.8,mg,17 %
"Calcium",5.65,mg,0 %
"Copper",0.04,mg,4 %
"Iron",0.42,mg,2 %
"Magnesium",31.64,mg,8 %
"Manganese",0.012,mg,1 %
"Phosphorus",240.69,mg,19 %
"Potassium",377.42,mg,8 %
"Selenium",25.76,mcg,47 %
"Sodium",50.85,mg,2 %
"Zinc",0.77,mg,7 %
"Protein",25.43,g,51 %
"Alanine",1.484,g,
"Arginine",1.719,g,
"Aspartic acid",2.391,g,
"Cystine",0.267,g,
"Glutamic acid",3.766,g,
"Glycine",1.125,g,
"Histidine",0.948,g,83 %
"Isoleucine",1.248,g,80 %
"Leucine",2.103,g,61 %
"Lysine",2.444,g,79 %
"Methionine",0.661,g,
"Phenylalanine",1.026,g,
"Proline",0.808,g,
"Serine",0.970,g,
"Threonine",1.140,g,70 %
"Tryptophan",0.320,g,78 %
"Tyrosine",0.915,g,
"Valine",1.316,g,67 %
"Phenylalanine + Tyrosine",1.941,g,72 %
"Methionine + Cysteine",0.661,g,43 %
"Carbohydrate",0.00,g,0 %
"Fiber",0.00,g,0 %
"Sugars",0.00,g,
"Net carbs",0,g,
"0.03 g",0.38 g,undefined,15.24
"Fat",2.961,g,4 %
"Saturated fatty acids",0.636,g,3 %
"Butanoic acid",0.000,g,
"Decanoic acid",0.019,g,
"Docosanoic acid",0.003,g,
"Dodecanoic acid",0.005,g,
"Eicosanoic acid",0.001,g,
"Heptadecanoic acid",0.003,g,
"Hexadecanoic acid",0.444,g,
"Hexanoic acid",0.000,g,
"Octadecanoic acid",0.146,g,
"Octanoic acid",0.000,g,
"Pentadecanoic acid",0.003,g,
"Tetracosanoic acid",0.000,g,
"Tetradecanoic acid",0.012,g,
"Monounsaturated fatty acids",0.779,g,
"Cis-hexadecenoic acid",0.094,g,
"Cis-octadecenoic acid",0.659,g,
"Docosenoic acid",0.000,g,
"Docosenoic cis acid",0.000,g,
"Docosenoic trans acid",0.000,g,
"Eicosenoic acid",0.011,g,
"Heptadecenoic acid",0.002,g,
"Hexadecenoic acid",0.094,g,
"Octadecenoic acid",0.667,g,
"Pentadecenoic acid",0.000,g,
"Tetracosenoic cis acid",0.000,g,
"Tetradecenoic acid",0.003,g,
"Trans-hexadecenoic acid",0.000,g,
"Trans-octadecenoic acid",0.007,g,
"Polyunsaturated fatty acids",0.479,g,
"α-linolenic acid n-3 (ALA)",0.01,g,
"γ-linolenic acid n-6 (GLA)",0.00,g,
"Cis,cis-eicosadienoic n-6 acid",0.007,g,
"Linoleic acid n-6 (LA)",0.36,g,
"Docosahexaenoic n-3 acid (DHA)",0.005,g,
"Docosapentaenoic n-3 acid (DPA)",0.007,g,
"Docosatetraenoic acid",0.015,g,
"Eicosadienoic acid",0.014,g,
"Eicosadienoic n-3 acid",0.000,g,
"Eicosadienoic n-6 acid",0.014,g,
"Eicosapentaenoic n-3 acid (EPA)",0.003,g,
"Eicosatetraenoic acid",0.054,g,
"Octadecadienoic CLAs acid",0.001,g,
"Octadecadienoic acid",0.360,g,
"Octadecatetraenoic acid",0.000,g,
"Octadecatrienoic acid",0.015,g,
"Trans-octadecadienoic acid",0.001,g,
"Trans-octadecatrienoic acid",0.000,g,
"Fatty acids, total trans",0.008,g,
"Fatty acids, total trans-monoenoic",0.007,g,
"Fatty acids, total trans-polyenoic",0.001,g,
"Cholesterol",82.49,mg,27 %
"Alcohol, ethyl",0.0,g,
"Ash",1.28,g,
"Caffeine",0.00,mg,
