Nutrient,Amount,Unit,DV
Calories,329,,
"Vitamin A, RAE",0.00,mcg,0 %
"Carotene, alpha",0.00,mcg,
"Carotene, beta",0.00,mcg,
"Cryptoxanthin, beta",0.00,mcg,
"Lutein + zeaxanthin",0.00,mcg,
"Lycopene",0.00,mcg,
"Retinol",0.00,mcg,
"Riboflavin [Vitamin B2]",0.261,mg,20 %
"Niacin [Vitamin B3]",6.577,mg,41 %
"Vitamin B12 [Cobalamin]",1.13,mcg,47 %
"Folate, DFE",,undefined,
"Folic acid",0.00,mcg,
"Vitamin C [Ascorbic acid]",0.0,mg,0 %
"Calcium",13.61,mg,1 %
"Copper",0.07,mg,8 %
"Iron",2.01,mg,11 %
"Magnesium",18.14,mg,4 %
"Manganese",0.036,mg,2 %
"Phosphorus",142.88,mg,11 %
"Potassium",239.27,mg,5 %
"Selenium",12.81,mcg,23 %
"Sodium",638.44,mg,28 %
"Zinc",2.17,mg,20 %
"Protein",15.76,g,32 %
"Hydroxyproline",0.008,g,
"Carbohydrate",3.37,g,1 %
"Fiber",0.00,g,0 %
"Sugars",1.35,g,
"Glucose",1.35,g,
"Net carbs",3.37,g,
"0.23 g",4.53 g,undefined,19.71
"Fat",27.511,g,35 %
"Saturated fatty acids",9.769,g,49 %
"Butanoic acid",0.007,g,
"Decanoic acid",0.016,g,
"Docosanoic acid",0.012,g,
"Dodecanoic acid",0.018,g,
"Eicosanoic acid",0.069,g,
"Heptadecanoic acid",0.077,g,
"Hexadecanoic acid",6.093,g,
"Hexanoic acid",0.000,g,
"Octadecanoic acid",3.105,g,
"Octanoic acid",0.002,g,
"Pentadecanoic acid",0.014,g,
"Tetracosanoic acid",0.005,g,
"Tetradecanoic acid",0.352,g,
"Monounsaturated fatty acids",12.501,g,
"Cis-hexadecenoic acid",0.606,g,
"Cis-octadecenoic acid",11.393,g,
"Docosenoic acid",0.011,g,
"Docosenoic cis acid",0.011,g,
"Docosenoic trans acid",0.000,g,
"Eicosenoic acid",0.320,g,
"Heptadecenoic acid",0.058,g,
"Hexadecenoic acid",0.613,g,
"Octadecenoic acid",11.490,g,
"Pentadecenoic acid",0.000,g,
"Tetracosenoic cis acid",0.003,g,
"Tetradecenoic acid",0.007,g,
"Trans-hexadecenoic acid",0.008,g,
"Trans-octadecenoic acid",0.096,g,
"Polyunsaturated fatty acids",4.974,g,
"α-linolenic acid n-3 (ALA)",0.17,g,
"γ-linolenic acid n-6 (GLA)",0.01,g,
"Cis,cis-eicosadienoic n-6 acid",0.218,g,
"Linoleic acid n-6 (LA)",4.27,g,
"Docosahexaenoic n-3 acid (DHA)",0.003,g,
"Docosapentaenoic n-3 acid (DPA)",0.024,g,
"Docosatetraenoic acid",0.043,g,
"Eicosadienoic acid",0.065,g,
"Eicosadienoic n-3 acid",0.031,g,
"Eicosadienoic n-6 acid",0.035,g,
"Eicosapentaenoic n-3 acid (EPA)",0.002,g,
"Eicosatetraenoic acid",0.105,g,
"Octadecadienoic CLAs acid",0.032,g,
"Octadecadienoic acid",4.332,g,
"Octadecatetraenoic acid",0.000,g,
"Octadecatrienoic acid",0.179,g,
"Trans-octadecadienoic acid",0.026,g,
"Trans-octadecatrienoic acid",0.001,g,
"Fatty acids, total trans",0.130,g,
"Fatty acids, total trans-monoenoic",0.103,g,
"Fatty acids, total trans-polyenoic",0.027,g,
"Cholesterol",78.25,mg,26 %
"Alcohol, ethyl",0.0,g,
"Ash",2.74,g,
"Caffeine",0.00,mg,
"Theobromine",0.00,mg,
"Water",64.00,g,
