Nutrient,Amount,Unit,DV
Calories,367,,
"Vitamin A, RAE",27.72,mcg,3 %
"Carotene, alpha",0,mcg,
"Carotene, beta",16.77,mcg,
"Cryptoxanthin, beta",0,mcg,
"Lutein + zeaxanthin",109.71,mcg,
"Lycopene",0,mcg,
"Retinol",26.52,mcg,
"Thiamin [Vitamin B1]",0.298,mg,25 %
"Riboflavin [Vitamin B2]",0.428,mg,33 %
"Niacin [Vitamin B3]",7.549,mg,47 %
"Pantothenic acid [Vitamin B5]",1.54,mg,31 %
"Vitamin B6",0.522,mg,31 %
"Vitamin B12 [Cobalamin]",3.84,mcg,160 %
"Vitamin B12, added",0,mcg,
"Folate, DFE [Vitamin B9]",35.1,mcg,9 %
"Folate, food",25.9,mcg,
"Folic acid",0,mcg,
"Vitamin C [Ascorbic acid]",2.5,mg,3 %
"Vitamin D",5,mcg,25 %
"Vitamin E (alpha-tocopherol)",2.51,mg,17 %
"Vitamin E, added",0,mg,
"Tocopherol, alpha",2.51,mg,
"Tocopherol, beta",0.12,mg,
"Tocopherol, delta",0,mg,
"Tocopherol, gamma",0.95,mg,
"Tocotrienol, alpha",0.15,mg,
"Tocotrienol, beta",0,mg,
"Tocotrienol, delta",0,mg,
"Tocotrienol, gamma",0.01,mg,
"Vitamin K",6.4,mcg,5 %
"Vitamin K1 [Phylloquinone]",5.1,mcg,
"Betaine",37,mg,
"Biotin [Vitamin B7]",0,mcg,0 %
"Choline",83.9,mg,15 %
"Calcium",164.6,mg,13 %
"Copper",0.51,mg,57 %
"Fluoride",0,mcg,
"Iodine",0,mcg,0 %
"Iron",2.67,mg,15 %
"Magnesium",102.26,mg,24 %
"Manganese",2.077,mg,90 %
"Phosphorus",550.24,mg,44 %
"Potassium",723.73,mg,15 %
"Selenium",78.25,mcg,142 %
"Sodium",1857.53,mg,81 %
"Zinc",1.83,mg,17 %
"Protein",34.72,g,69 %
"Alanine",1.682,g,
"Arginine",1.807,g,
"Aspartic acid",2.719,g,
"Cystine",0.4,g,
"Cysteine",0.26,g,
"Glutamic acid",6.98,g,
"Glycine",1.355,g,
"Histidine",0.98,g,86 %
"Hydroxyproline",0,g,
"Isoleucine",1.553,g,100 %
"Leucine",2.872,g,84 %
"Lysine",2.631,g,85 %
"Methionine",0.9,g,
"Phenylalanine",1.531,g,
"Proline",2.708,g,
"Serine",1.57,g,
"Threonine",1.388,g,85 %
"Tryptophan",0.415,g,102 %
"Tyrosine",1.24,g,
"Valine",1.841,g,94 %
"Phenylalanine + Tyrosine",2.771,g,103 %
"Methionine + Cysteine",1.56,g,101 %
"Carbohydrate",41.81,g,15 %
"Fiber",5.91,g,21 %
"Starch",28.81,g,
"Sugars",2.41,g,
"Fructose",0.03,g,
"Glucose",0,g,
"Sucrose",0.18,g,
"Net carbs",35.9,g,
"0.53 g",,undefined,0.00
"Fat",7.759,g,10 %
"Saturated fatty acids",1.562,g,8 %
"Butanoic acid",0,g,
"Decanoic acid",0,g,
"Docosanoic acid",0,g,
"Dodecanoic acid",0,g,
"Eicosanoic acid",0,g,
"Heptadecanoic acid",0,g,
"Hexadecanoic acid",0.233,g,
"Hexanoic acid",0,g,
"Octadecanoic acid",0.016,g,
"Octanoic acid",0,g,
"Pentadecanoic acid",0,g,
"Tetracosanoic acid",0,g,
"Tetradecanoic acid",0,g,
"Monounsaturated fatty acids",3.493,g,
"Docosenoic acid",0,g,
"Eicosenoic acid",0.005,g,
"Heptadecenoic acid",0,g,
"Hexadecenoic acid",0.001,g,
"Octadecenoic acid",0.147,g,
"Pentadecenoic acid",0,g,
"Tetracosenoic cis acid",0,g,
"Tetradecenoic acid",0,g,
"Polyunsaturated fatty acids",1.831,g,
"Cis,cis-eicosadienoic n-6 acid",0,g,
"Docosahexaenoic n-3 acid (DHA)",0.272,g,
"Docosapentaenoic n-3 acid (DPA)",0.074,g,
"Docosatetraenoic acid",0,g,
"Eicosadienoic acid",0,g,
"Eicosapentaenoic n-3 acid (EPA)",0.184,g,
"Eicosatetraenoic acid",0,g,
"Octadecadienoic acid",0.564,g,
"Octadecatetraenoic acid",0,g,
"Octadecatrienoic acid",0.067,g,
"Uncosapentaenoic acid",0,g,
"Fatty acids, total trans",0,g,
"Cholesterol",50.39,mg,17 %
"Phytosterols",8.26,mg,
"Alcohol, ethyl",0,g,
"Ash",2.16,g,
"Caffeine",0,mg,
"Theobromine",0,mg,
"Water",165.95,g,
