Nutrient,Amount,Unit,DV
Calories,6.9,,
"Vitamin A, RAE",140.70,mcg,16 %
"Carotene, alpha",0.00,mcg,
"Carotene, beta",1687.80,mcg,
"Cryptoxanthin, beta",0.00,mcg,
"Lutein + zeaxanthin",3659.40,mcg,
"Lycopene",0.00,mcg,
"Retinol",0.00,mcg,
"Thiamin [Vitamin B1]",0.023,mg,2 %
"Riboflavin [Vitamin B2]",0.057,mg,4 %
"Niacin [Vitamin B3]",0.217,mg,1 %
"Pantothenic acid [Vitamin B5]",0.020,mg,0 %
"Vitamin B6",0.059,mg,3 %
"Vitamin B12 [Cobalamin]",0.00,mcg,0 %
"Vitamin B12, added",0.00,mcg,
"Folate, DFE [Vitamin B9]",58.20,mcg,15 %
"Folate, food",58.20,mcg,
"Folic acid",0.00,mcg,
"Vitamin C [Ascorbic acid]",8.4,mg,9 %
"Vitamin D",0.00,mcg,0 %
"Vitamin E (alpha-tocopherol)",0.61,mg,4 %
"Vitamin E, added",0.00,mg,
"Tocopherol, alpha",0.61,mg,
"Tocopherol, beta",0.00,mg,
"Tocopherol, delta",0.00,mg,
"Tocopherol, gamma",0.05,mg,
"Tocotrienol, alpha",0.00,mg,
"Tocotrienol, beta",0.00,mg,
"Tocotrienol, delta",0.00,mg,
"Tocotrienol, gamma",0.00,mg,
"Vitamin K",144.9,mcg,121 %
"Vitamin K1 [Phylloquinone]",144.9,mcg,
"Betaine",30.8,mg,
"Choline",5.8,mg,1 %
"Calcium",29.70,mg,2 %
"Copper",0.04,mg,4 %
"Iron",0.81,mg,4 %
"Magnesium",23.70,mg,6 %
"Manganese",0.269,mg,12 %
"Phosphorus",14.70,mg,1 %
"Potassium",167.40,mg,4 %
"Selenium",0.30,mcg,1 %
"Sodium",23.70,mg,1 %
"Zinc",0.16,mg,1 %
"Protein",0.86,g,2 %
"Alanine",0.043,g,
"Arginine",0.049,g,
"Aspartic acid",0.072,g,
"Cystine",0.011,g,
"Glutamic acid",0.103,g,
"Glycine",0.040,g,
"Histidine",0.019,g,2 %
"Isoleucine",0.044,g,3 %
"Leucine",0.067,g,2 %
"Lysine",0.052,g,2 %
"Methionine",0.016,g,
"Phenylalanine",0.039,g,
"Proline",0.034,g,
"Serine",0.031,g,
"Threonine",0.037,g,2 %
"Tryptophan",0.012,g,3 %
"Tyrosine",0.032,g,
"Valine",0.048,g,2 %
"Phenylalanine + Tyrosine",0.071,g,3 %
"Methionine + Cysteine",0.016,g,1 %
"Carbohydrate",1.09,g,0 %
"Fiber",0.66,g,2 %
"Sugars",0.13,g,
"Fructose",0.04,g,
"Galactose",0.03,g,
"Glucose",0.03,g,
"Lactose",0.00,g,
"Maltose",0.00,g,
"Sucrose",0.02,g,
"Net carbs",0.43,g,
"Fat",0.117,g,0 %
"Saturated fatty acids",0.019,g,0 %
"Butanoic acid",0.000,g,
"Decanoic acid",0.000,g,
"Dodecanoic acid",0.000,g,
"Hexadecanoic acid",0.015,g,
"Hexanoic acid",0.000,g,
"Octadecanoic acid",0.001,g,
"Octanoic acid",0.000,g,
"Tetradecanoic acid",0.003,g,
"Monounsaturated fatty acids",0.003,g,
"Docosenoic acid",0.000,g,
"Eicosenoic acid",0.000,g,
"Hexadecenoic acid",0.002,g,
"Octadecenoic acid",0.002,g,
"Polyunsaturated fatty acids",0.050,g,
"Docosahexaenoic n-3 acid (DHA)",0.000,g,
"Docosapentaenoic n-3 acid (DPA)",0.000,g,
"Eicosapentaenoic n-3 acid (EPA)",0.000,g,
"Eicosatetraenoic acid",0.000,g,
"Octadecadienoic acid",0.008,g,
"Octadecatetraenoic acid",0.000,g,
"Octadecatrienoic acid",0.041,g,
"Fatty acids, total trans",0.000,g,
"Cholesterol",0.00,mg,0 %
"Phytosterols",2.70,mg,
"Alcohol, ethyl",0.0,g,
"Ash",0.52,g,
"Caffeine",0.00,mg,
"Theobromine",0.00,mg,
"Water",27.42,g,
