Nutrient,Amount,Unit,DV
Calories,52,,
"Vitamin A, RAE",1068.80,mcg,119 %
"Carotene, alpha",4450.56,mcg,
"Carotene, beta",10604.80,mcg,
"Cryptoxanthin, beta",0.00,mcg,
"Lutein + zeaxanthin",327.68,mcg,
"Lycopene",1.28,mcg,
"Retinol",0.00,mcg,
"Thiamin [Vitamin B1]",0.084,mg,7 %
"Riboflavin [Vitamin B2]",0.074,mg,6 %
"Niacin [Vitamin B3]",1.258,mg,8 %
"Pantothenic acid [Vitamin B5]",0.349,mg,7 %
"Vitamin B6",0.177,mg,10 %
"Vitamin B12 [Cobalamin]",0.00,mcg,0 %
"Vitamin B12, added",0.00,mcg,
"Folate, DFE [Vitamin B9]",24.32,mcg,6 %
"Folate, food",24.32,mcg,
"Folic acid",0.00,mcg,
"Vitamin C [Ascorbic acid]",7.6,mg,8 %
"Vitamin D",0.00,mcg,0 %
"Vitamin E (alpha-tocopherol)",0.84,mg,6 %
"Vitamin E, added",0.00,mg,
"Tocopherol, alpha",0.84,mg,
"Tocopherol, beta",0.01,mg,
"Tocopherol, delta",0.00,mg,
"Tocopherol, gamma",0.00,mg,
"Tocotrienol, alpha",0.01,mg,
"Tocotrienol, beta",0.00,mg,
"Tocotrienol, delta",0.00,mg,
"Tocotrienol, gamma",0.00,mg,
"Vitamin K",16.9,mcg,14 %
"Vitamin K1 [Phylloquinone]",16.9,mcg,
"Dihydrophylloquinone",0.0,mcg,
"Betaine",0.5,mg,
"Choline",11.3,mg,2 %
"Calcium",42.24,mg,3 %
"Copper",0.06,mg,7 %
"Fluoride",4.1,mcg,
"Iron",0.38,mg,2 %
"Magnesium",15.36,mg,4 %
"Manganese",0.183,mg,8 %
"Phosphorus",44.80,mg,4 %
"Potassium",409.60,mg,9 %
"Selenium",0.13,mcg,0 %
"Sodium",88.32,mg,4 %
"Zinc",0.31,mg,3 %
"Protein",1.19,g,2 %
"Alanine",0.145,g,
"Arginine",0.116,g,
"Aspartic acid",0.243,g,
"Cystine",0.106,g,
"Glutamic acid",0.468,g,
"Glycine",0.060,g,
"Histidine",0.051,g,4 %
"Isoleucine",0.099,g,6 %
"Leucine",0.131,g,4 %
"Lysine",0.129,g,4 %
"Methionine",0.026,g,
"Phenylalanine",0.078,g,
"Proline",0.069,g,
"Serine",0.069,g,
"Threonine",0.244,g,15 %
"Tryptophan",0.015,g,4 %
"Tyrosine",0.055,g,
"Valine",0.088,g,4 %
"Phenylalanine + Tyrosine",0.133,g,5 %
"Methionine + Cysteine",0.026,g,2 %
"Carbohydrate",12.26,g,4 %
"Fiber",3.58,g,13 %
"Starch",1.83,g,
"Sugars",6.07,g,
"Fructose",0.70,g,
"Galactose",0.00,g,
"Glucose",0.76,g,
"Lactose",0.00,g,
"Maltose",0.00,g,
"Sucrose",4.60,g,
"Net carbs",8.68,g,
"Fat",0.307,g,0 %
"Saturated fatty acids",0.041,g,0 %
"Butanoic acid",0.000,g,
"Decanoic acid",0.000,g,
"Docosanoic acid",0.000,g,
"Dodecanoic acid",0.000,g,
"Eicosanoic acid",0.000,g,
"Heptadecanoic acid",0.000,g,
"Hexadecanoic acid",0.038,g,
"Hexanoic acid",0.000,g,
"Octadecanoic acid",0.003,g,
"Octanoic acid",0.000,g,
"Pentadecanoic acid",0.000,g,
"Tetracosanoic acid",0.000,g,
"Tetradecanoic acid",0.000,g,
"Monounsaturated fatty acids",0.015,g,
"Docosenoic acid",0.000,g,
"Eicosenoic acid",0.000,g,
"Heptadecenoic acid",0.000,g,
"Hexadecenoic acid",0.003,g,
"Octadecenoic acid",0.014,g,
"Pentadecenoic acid",0.000,g,
"Tetradecenoic acid",0.000,g,
"Polyunsaturated fatty acids",0.131,g,
"Cis,cis-eicosadienoic n-6 acid",0.000,g,
"Docosahexaenoic n-3 acid (DHA)",0.000,g,
"Docosapentaenoic n-3 acid (DPA)",0.000,g,
"Eicosadienoic acid",0.000,g,
"Eicosapentaenoic n-3 acid (EPA)",0.000,g,
"Eicosatetraenoic acid",0.000,g,
"Octadecadienoic acid",0.128,g,
"Octadecatetraenoic acid",0.000,g,
"Octadecatrienoic acid",0.003,g,
"Fatty acids, total trans",0.000,g,
"Cholesterol",0.00,mg,0 %
"Alcohol, ethyl",0.0,g,
"Ash",1.24,g,
"Caffeine",0.00,mg,
"Theobromine",0.00,mg,
"Water",113.01,g,
