Nutrient,Amount,Unit,DV
Calories,27,,
"Vitamin A, RAE",41.76,mcg,5 %
"Carotene, alpha",0.00,mcg,
"Carotene, beta",502.86,mcg,
"Cryptoxanthin, beta",0.00,mcg,
"Lutein + zeaxanthin",528.09,mcg,
"Lycopene",0.00,mcg,
"Retinol",0.00,mcg,
"Thiamin [Vitamin B1]",0.009,mg,1 %
"Riboflavin [Vitamin B2]",0.028,mg,2 %
"Niacin [Vitamin B3]",0.557,mg,3 %
"Pantothenic acid [Vitamin B5]",0.202,mg,4 %
"Vitamin B6",0.041,mg,2 %
"Vitamin B12 [Cobalamin]",0.00,mcg,0 %
"Vitamin B12, added",0.00,mcg,
"Folate, DFE [Vitamin B9]",23.49,mcg,6 %
"Folate, food",23.49,mcg,
"Folic acid",0.00,mcg,
"Vitamin C [Ascorbic acid]",10.4,mg,12 %
"Vitamin D",0.00,mcg,0 %
"Vitamin E (alpha-tocopherol)",0.50,mg,3 %
"Vitamin E, added",0.00,mg,
"Tocopherol, alpha",0.50,mg,
"Vitamin K",54.6,mcg,46 %
"Vitamin K1 [Phylloquinone]",54.6,mcg,
"Choline",11.5,mg,2 %
"Calcium",42.63,mg,3 %
"Copper",0.06,mg,7 %
"Iron",0.64,mg,4 %
"Magnesium",14.79,mg,4 %
"Manganese",0.166,mg,7 %
"Phosphorus",43.50,mg,3 %
"Potassium",360.18,mg,8 %
"Selenium",0.61,mcg,1 %
"Sodium",45.24,mg,2 %
"Zinc",0.17,mg,2 %
"Protein",1.08,g,2 %
"Carbohydrate",6.35,g,2 %
"Fiber",2.70,g,10 %
"Sugars",3.42,g,
"Net carbs",3.65,g,
"Fat",0.174,g,0 %
"Saturated fatty acids",0.078,g,0 %
"Butanoic acid",0.000,g,
"Decanoic acid",0.000,g,
"Dodecanoic acid",0.000,g,
"Hexadecanoic acid",0.069,g,
"Hexanoic acid",0.000,g,
"Octadecanoic acid",0.008,g,
"Octanoic acid",0.000,g,
"Tetradecanoic acid",0.002,g,
"Monounsaturated fatty acids",0.059,g,
"Docosenoic acid",0.000,g,
"Eicosenoic acid",0.000,g,
"Hexadecenoic acid",0.002,g,
"Octadecenoic acid",0.057,g,
"Polyunsaturated fatty acids",0.147,g,
"Docosahexaenoic n-3 acid (DHA)",0.000,g,
"Docosapentaenoic n-3 acid (DPA)",0.000,g,
"Eicosapentaenoic n-3 acid (EPA)",0.000,g,
"Eicosatetraenoic acid",0.000,g,
"Octadecadienoic acid",0.147,g,
"Octadecatetraenoic acid",0.000,g,
"Octadecatrienoic acid",0.000,g,
"Fatty acids, total trans",0.000,g,
"Cholesterol",0.00,mg,0 %
"Alcohol, ethyl",0.0,g,
"Ash",0.91,g,
"Caffeine",0.00,mg,
"Theobromine",0.00,mg,
"Water",78.48,g,
