Nutrient,Amount,Unit,DV
Calories,19,,
"Vitamin A, RAE",11.30,mcg,1 %
"Carotene, alpha",0.00,mcg,
"Carotene, beta",135.60,mcg,
"Cryptoxanthin, beta",0.00,mcg,
"Lutein + zeaxanthin",2401.25,mcg,
"Lycopene",0.00,mcg,
"Retinol",0.00,mcg,
"Thiamin [Vitamin B1]",0.051,mg,4 %
"Riboflavin [Vitamin B2]",0.106,mg,8 %
"Niacin [Vitamin B3]",0.510,mg,3 %
"Pantothenic acid [Vitamin B5]",0.231,mg,5 %
"Vitamin B6",0.184,mg,11 %
"Vitamin B12 [Cobalamin]",0.00,mcg,0 %
"Vitamin B12, added",0.00,mcg,
"Folate, DFE [Vitamin B9]",27.12,mcg,7 %
"Folate, food",27.12,mcg,
"Folic acid",0.00,mcg,
"Vitamin C [Ascorbic acid]",20.2,mg,22 %
"Vitamin D",0.00,mcg,0 %
"Vitamin E (alpha-tocopherol)",0.14,mg,1 %
"Vitamin E, added",0.00,mg,
"Tocopherol, alpha",0.14,mg,
"Vitamin K",4.9,mcg,4 %
"Vitamin K1 [Phylloquinone]",4.9,mcg,
"Choline",10.7,mg,2 %
"Calcium",18.08,mg,1 %
"Copper",0.06,mg,7 %
"Iron",0.42,mg,2 %
"Magnesium",20.34,mg,5 %
"Manganese",0.200,mg,9 %
"Phosphorus",42.94,mg,3 %
"Potassium",294.93,mg,6 %
"Selenium",0.23,mcg,0 %
"Sodium",9.04,mg,0 %
"Zinc",0.36,mg,3 %
"Protein",1.37,g,3 %
"Alanine",0.071,g,
"Arginine",0.058,g,
"Aspartic acid",0.166,g,
"Cystine",0.014,g,
"Glutamic acid",0.146,g,
"Glycine",0.052,g,
"Histidine",0.029,g,3 %
"Isoleucine",0.050,g,3 %
"Leucine",0.080,g,2 %
"Lysine",0.076,g,2 %
"Methionine",0.020,g,
"Phenylalanine",0.049,g,
"Proline",0.042,g,
"Serine",0.055,g,
"Threonine",0.033,g,2 %
"Tryptophan",0.011,g,3 %
"Tyrosine",0.036,g,
"Valine",0.061,g,3 %
"Phenylalanine + Tyrosine",0.085,g,3 %
"Methionine + Cysteine",0.020,g,1 %
"Carbohydrate",3.51,g,1 %
"Fiber",1.13,g,4 %
"Starch",0.00,g,
"Sugars",2.83,g,
"Fructose",1.56,g,
"Galactose",0.00,g,
"Glucose",1.21,g,
"Lactose",0.00,g,
"Maltose",0.00,g,
"Sucrose",0.06,g,
"Net carbs",2.38,g,
"0.07 g",0.03 g,undefined,0.43
"Fat",0.362,g,0 %
"Saturated fatty acids",0.095,g,0 %
"Butanoic acid",0.000,g,
"Decanoic acid",0.018,g,
"Docosanoic acid",0.003,g,
"Dodecanoic acid",0.003,g,
"Eicosanoic acid",0.001,g,
"Heptadecanoic acid",0.002,g,
"Hexadecanoic acid",0.054,g,
"Hexanoic acid",0.000,g,
"Octadecanoic acid",0.007,g,
"Octanoic acid",0.000,g,
"Pentadecanoic acid",0.001,g,
"Tetracosanoic acid",0.003,g,
"Tetradecanoic acid",0.001,g,
"Monounsaturated fatty acids",0.012,g,
"Cis-hexadecenoic acid",0.002,g,
"Cis-octadecenoic acid",0.008,g,
"Docosenoic acid",0.000,g,
"Docosenoic cis acid",0.000,g,
"Docosenoic trans acid",0.000,g,
"Eicosenoic acid",0.000,g,
"Heptadecenoic acid",0.000,g,
"Hexadecenoic acid",0.002,g,
"Octadecenoic acid",0.008,g,
"Pentadecenoic acid",0.000,g,
"Tetracosenoic cis acid",0.000,g,
"Tetradecenoic acid",0.002,g,
"Trans-hexadecenoic acid",0.000,g,
"Trans-octadecenoic acid",0.000,g,
"Polyunsaturated fatty acids",0.103,g,
"α-linolenic acid n-3 (ALA)",0.07,g,
"γ-linolenic acid n-6 (GLA)",0.00,g,
"Cis,cis-eicosadienoic n-6 acid",0.000,g,
"Linoleic acid n-6 (LA)",0.03,g,
"Docosahexaenoic n-3 acid (DHA)",0.000,g,
"Docosapentaenoic n-3 acid (DPA)",0.000,g,
"Docosatetraenoic acid",0.000,g,
"Eicosadienoic acid",0.000,g,
"Eicosadienoic n-3 acid",0.000,g,
"Eicosadienoic n-6 acid",0.000,g,
"Eicosapentaenoic n-3 acid (EPA)",0.000,g,
"Eicosatetraenoic acid",0.000,g,
"Octadecadienoic CLAs acid",0.000,g,
"Octadecadienoic acid",0.034,g,
"Octadecatetraenoic acid",0.000,g,
"Octadecatrienoic acid",0.069,g,
"Trans-octadecadienoic acid",0.000,g,
"Fatty acids, total trans",0.000,g,
"Fatty acids, total trans-monoenoic",0.000,g,
"Fatty acids, total trans-polyenoic",0.000,g,
"Cholesterol",0.00,mg,0 %
"Alcohol, ethyl",0.0,g,
"Ash",0.66,g,
"Caffeine",0.00,mg,
"Theobromine",0.00,mg,
"Water",107.11,g,
